instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300249,2021-03-31,72.4285,11.5987,0.3099,4.57,239.6166,0.064,1.0189,0.0857,0.2957,4.47,1050.175,,172.820253293753,304.3625,1.0189,0.3756,0.1288,698.7578,-0.9072,20.8173965503
SZ300249,2021-06-30,3.1069,3.3698,0.7521,3.2,178.8553,0.0448,4.1538,0.2101,0.6857,3.15,856.7349,2.9722,167.242366637162,262.5055,0.7381,1.0064,0.3231,557.1031,-0.9934,18.7670282212
SZ300249,2021-09-30,4.2321,2.9669,1.2462,4.92,160.3325,0.0658,1.0652,0.3474,1.0876,4.8,777.2021,,148.045358854265,248.253,1.0652,1.684,0.5304,509.0498,-0.7123,18.6213000967
SZ300249,2021-12-31,7.6681,0.8072,1.8809,4.76,142.3375,0.0267,3.5633,0.5037,1.7435,4.65,714.7111,7.5791,118.191392879585,206.4812,0.4077,2.5292,0.7812,460.8295,0.8638,17.5284875558
SZ300249,2022-03-31,12.5412,0.9389,0.3476,0.32,187.0324,0.0058,0.0924,0.0965,0.3362,0.32,932.6425,,-90.8901,267.6978,0.0924,0.4812,0.1577,570.7039,-16.1033,22.6465191013
SZ300249,2022-06-30,-13.664,8.3856,0.6273,6.47,187.4414,0.0964,5.3056,0.185,0.624,6.25,972.973,2.8312,114.8419,288.4615,1.6438,0.9603,0.2873,626.5228,-0.4562,18.15085945
SZ300249,2022-09-30,-24.569,3.9094,0.9148,4.74,192.0205,0.0654,1.1328,0.2714,0.9413,4.56,994.8416,,-0.608,286.8374,1.1328,1.4061,0.4244,636.1923,1.7377,18.7434038903
SZ300249,2022-12-31,-39.3368,-6.004,1.1565,-5.07,198.939,-0.1206,2.0142,0.3413,1.2457,-5.14,1054.7905,5.0403,-551.2358,288.9941,-2.313,1.8096,0.5492,655.4989,0.044954844854,17.3578261847
SZ300249,2023-03-31,-64.6167,-26.0157,0.1301,-3.55,433.3173,-0.0567,-1.1342,0.0428,0.158,-3.58,2102.8037,,-1080.4456,569.6203,-1.1342,0.2077,0.069,1304.3478,-0.802054477574,23.1370119353
SZ300249,2023-06-30,-34.0959,-18.7884,0.4591,-7.69,230.9469,-0.1413,1.6079,0.1509,0.5222,-7.93,1192.8429,2.1784,-247.6608,344.6955,-2.9509,0.7794,0.2364,761.4213,-0.507775813024,18.3011611359
SZ300249,2023-09-30,-24.9125,-19.6015,0.7847,-13.5,219.8876,-0.2446,-5.0479,0.2489,0.8458,-14.32,1084.773,,-476.4887,319.2244,-5.0479,1.2279,0.3868,698.0352,-0.37188139683,19.4803128711
SZ300249,2023-12-31,-8.8405,-30.3606,1.3807,-40.77,143.6208,-0.5523,-11.3015,0.4103,1.3357,-53.02,877.4068,6.3384,-567.010903520924,269.5216,-14.9815,2.5066,0.6289,572.428,-0.150990751501,13.7253821334
SZ300249,2024-03-31,162.0917,2.0747,0.5999,1.27,83.3719,0.0119,0.3316,0.1574,0.418,1.26,571.7916,,123.448899605773,215.311,0.3316,1.0795,0.2301,391.1343,-10.2022,19.2738778926
SZ300249,2024-06-30,43.6494,1.3618,1.1323,1.62,94.7319,0.0147,4.4756,0.2998,0.7852,1.6,600.4003,5.4352,113.9858568687,229.241,0.4178,1.9001,0.4317,416.9562,-1.2255,19.4968229477
SZ300249,2024-09-30,26.8228,1.0246,1.6573,1.8,101.9907,0.0162,0.4419,0.4303,1.1821,1.78,627.4692,,109.077300128234,228.4071,0.4419,2.6473,0.6166,437.8852,9.4531,19.5353441982
SZ300249,2024-12-31,42.8427,-7.6421,3.0661,-23.89,86.6447,-0.1986,-1.3795,0.693,1.8797,-27.14,519.4805,13.2767,59.743511465716,191.5199,-5.2091,4.1549,0.985,365.4822,0.090129642041,13.7925275463
SZ300249,2025-03-31,26.4379,2.1901,0.9637,2.17,98.8685,0.0158,0.3763,0.1803,0.4682,2.18,499.1681,,33.47,192.2255,0.3763,0.9103,0.2468,364.6677,-6.3987,17.1559517591
SZ300249,2025-06-30,54.824,2.0061,2.2507,4.64,82.6295,0.0336,4.589,0.4299,1.0536,4.71,418.702,8.6365,128.0838,170.8428,0.8453,2.1784,0.6012,299.4012,-5.1183,16.4637002641
SZ300249,2025-09-30,52.6139,2.5802,3.1665,8.51,83.2665,0.0623,1.5152,0.6095,1.5326,8.28,442.9861,,284.3053,176.1712,1.5152,3.2426,0.8552,315.7156,-2.1208,16.8589559194
SZ300249,2025-12-31,26.8373,2.0817,4.5214,9.73,89.2171,0.0686,5.239,0.8264,2.1578,10.05,435.6244,17.6119,135.111579402832,166.8366,1.6477,4.0351,1.1515,312.6357,2.336,17.2662304318
SZ300249,2026-03-31,31.105,2.2337,1.3061,3.01,80.0,0.0212,0.4747,0.2198,0.5143,2.95,409.4631,,33.7129,174.9951,0.4747,1.125,0.3033,296.7359,-12.6354,16.6466923036
