instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920124,2023-12-31,6.3381,80.5052,22.283291438,440.190228033316,8.972,1.3348,,7.3847,152.8533,17.15,269.7033,1.8513,56.7994,1.1148,0.8654,,7.3847,2.3552,12.5549,14.8
BJ920124,2024-03-31,,,23.7846191996,,10.6189,,,,,,,0.8939,,0.3576,0.1934,,,,,
BJ920124,2024-06-30,3.7658,,24.1227763864,398.934122526001,10.8618,0.7394,,4.728,146.7112,9.7,243.4406,0.8921,47.7986,0.7679,0.5127,,4.728,1.2269,,9.23
BJ920124,2024-09-30,,,22.6342394811,,9.5816,,,,,,,2.6645,,0.9618,0.6549,,,,,
BJ920124,2024-12-31,6.7541,16.6637,22.6453465839,446.436029717101,9.5276,1.5299,,6.9327,140.9719,15.89,235.3095,1.665,53.301,0.8805,0.7276,,6.9327,2.5537,9.86,14.67
BJ920124,2025-03-31,1.5717,28.3778,26.7313868365,481.555902510918,12.328,0.4212,,2.1768,135.4198,5.05,213.6752,0.4094,57.2628,0.3108,-1.3835,,2.1768,0.6646,10.5795,4.92
BJ920124,2025-06-30,3.2405,15.0726,25.4613617228,504.321741931701,11.6447,0.8043,,3.7186,133.0279,9.49,223.7971,0.815,55.547,0.5982,-0.0895,,3.7186,1.3531,7.3364,9.05
BJ920124,2025-09-30,4.4881,16.8516,24.158974468,527.054785912642,10.2975,1.2237,,4.7125,130.4159,11.91,220.6423,1.1567,60.1591,0.7608,-1.1323,,4.7125,2.0703,8.7283,11.23
BJ920124,2025-12-31,5.8174,1.0299,22.7219226688,575.0799,9.067,1.3861,0.626,21.9253,124.9393,13.34,259.7215,1.2694,61.8833,0.6672,-0.8432,,4.7715,2.8814,6.1626,9.41
BJ920124,2026-03-31,1.1748,-29.1074,22.8102367331,684.4106,8.9028,0.2896,0.1315,1.1605,123.0517,2.3,310.7735,0.2586,76.6088,0.1652,-3.1978,,1.1605,0.7314,-1.8328,2.28
