instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920037,2021-12-31,0.5794,,0.6932,0.1307,20.1220081864,2.3,72.9749,115.7147,,1.9469,1.9469,2.33,4.9332,3.36,0.5794,99.7692,-0.4815,621.3324,3.1111,3.6083
BJ920037,2022-12-31,,89.7504,0.8989,0.248,18.05540475,4.32,63.4764,98.1568,32.537,3.0431,3.0431,4.23,5.6714,4.8104,,1.1524,-2.6768,521.969267975583,3.6676,312.3915
BJ920037,2023-06-30,,,1.0665,0.2315,22.2993650445,3.88,,,,,,3.88,,7.4111,,,1.5983,,,
BJ920037,2023-09-30,,,1.6608,0.4545,24.2578910482,,,,,,,,,9.3412,,,0.6435,,,
BJ920037,2023-12-31,,235.5458,1.1276,0.7216,26.1385294451,13.26,51.4697,98.95,37.2433,9.994,9.994,12.44,6.9944,11.761,,1.3519,0.5822,419.143981229523,3.6382,266.2919
BJ920037,2024-03-31,,457.905172294512,0.2787,0.2795,30.7583947061,4.7,62.5391,105.5471,37.730603191497,3.7961,3.7961,4.59,1.4391,16.8752,,0.3482,1.3213,396.253979525497,0.8527,258.4721
BJ920037,2024-06-30,,266.4685,0.6147,0.7359,32.1906760387,11.93,55.4751,94.5974,39.9928,9.6727,9.6727,11.25,3.2447,19.4007,,0.7763,1.213,351.84474372362,1.9028,231.8691
BJ920037,2024-09-30,,189.5829,0.9506,1.1413,32.6956593662,17.91,59.5908,89.573,43.5955,14.1135,14.1135,16.44,4.5309,18.8379,,1.1756,0.7561,341.088011719979,3.0143,229.67
BJ920037,2024-12-31,,135.1446,1.2684,1.6969,33.4963219627,25.51,36.3964,84.0179,37.4866,19.5522,19.5522,22.63,9.8911,20.1149,,1.5736,0.8531,339.249310949308,4.2848,228.7748
BJ920037,2025-03-31,,128.5329,0.3272,0.6386,38.0368803833,8.17,45.8318,70.8717,54.481,6.4503,6.4503,7.85,1.9637,24.9644,,0.4031,0.3314,326.820766250368,1.2699,223.2697
BJ920037,2025-06-30,0.4817,91.5213,0.5801,1.0907,39.1324563015,17.18,35.8723,67.9425,44.5744,27.6439,10.0023,12.35,5.0178,25.7005,,0.6719,0.6505,373.6766,2.6493,267.897
BJ920037,2025-09-30,,91.9511,0.8885,1.6398,39.2144924042,22.91,42.7648,66.17,41.3484,15.0499,15.0499,18.69,6.3136,25.5819,,1.0452,0.5217,366.289963386626,4.0804,258.3238
BJ920037,2025-12-31,0.9539,69.9208,1.1638,2.1583,38.9912147069,28.49,27.7476,74.132,37.7432,35.5729,18.3825,23.27,12.9741,24.8138,,1.367,0.9391,377.3981,4.8562,263.3504
BJ920037,2026-03-31,0.2071,29.3003,0.2569,0.6181,38.9482417158,6.51,41.5244,78.3904,29.6446,5.0513,5.0513,6.31,2.1674,24.8981,,0.2964,0.033,434.5727,1.1481,303.6437
