instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603013,2021-03-31,53.2355,0.311,49.6475,17.0862,2.7703,1.9738,3.31,0.4742,6.4134,1.9738,0.2472,0.5545,289.3891,1.6906,55.5899,189.7933,3.27,15.1236403986,,1.619
SH603013,2021-06-30,50.24,0.634,47.2264,5.7103,1.65,38.5542,8.56,0.9627,8.1749,5.2017,0.6332,1.1411,283.9117,3.5828,50.7886,186.9741,9.1,15.4226922711,2.2985,3.5441
SH603013,2021-09-30,52.6572,0.9409,14.3293,-4.8782,1.1292,7.935,13.08,1.4236,8.335,7.935,0.9507,1.6448,286.9593,5.1275,61.965,189.66,13.15,15.8217340712,,4.3573
SH603013,2021-12-31,50.4244,1.3174,-0.7086,-9.0505,1.2674,44.4407,14.39,1.9912,6.6631,9.0584,1.0443,2.2544,273.2655,7.1394,50.6693,180.7955,14.19,15.4348932889,4.892,7.1049
SH603013,2022-03-31,50.5192,0.3316,8.9262,1.576,3.4685,2.2268,3.61,0.4867,6.8775,2.2268,0.2694,0.5446,271.4113,1.7815,48.0846,184.9188,3.54,15.8291839735,,1.8717
SH603013,2022-06-30,55.9963,0.6442,-23.1185,-3.8549,2.2747,42.0144,6.35,0.9558,6.537,4.1985,0.487,1.058,279.4163,3.2145,50.1323,188.3239,6.69,15.0187874646,2.6634,3.5905
SH603013,2022-09-30,56.9849,0.9899,-14.5513,3.3171,1.6056,6.6139,10.64,1.4484,6.8935,6.6139,0.8127,1.6281,272.7548,4.7381,50.9338,186.4126,10.62,15.6096560434,,5.301
SH603013,2022-12-31,50.5284,1.4112,0.6178,4.7899,1.4295,48.2641,13.73,2.0811,6.3978,8.9447,1.0511,2.2411,255.102,7.1247,45.2222,172.9854,13.26,15.6113517493,5.9008,7.9607
SH603013,2023-03-31,57.8369,0.3099,-1.967,-4.7723,1.5286,2.1428,3.28,0.4444,7.0801,2.1428,0.2648,0.4822,290.4163,1.5561,54.2692,202.5203,3.22,15.4000540168,,1.6584
SH603013,2023-06-30,57.9262,0.6345,8.0063,3.1536,1.9943,43.007,6.62,0.9089,6.8445,4.2166,0.5274,1.0019,283.6879,3.1074,49.5254,198.0416,6.56,14.883975193,2.9313,3.6345
SH603013,2023-09-30,57.1223,0.9848,4.4956,2.5077,1.8517,6.6375,10.67,1.3944,7.0272,6.6375,0.8515,1.5522,274.1673,4.7267,49.1079,193.6317,10.31,15.3253581564,,5.4981
SH603013,2023-12-31,51.8896,1.3771,-6.6305,1.6577,1.8064,47.3434,12.16,1.9601,5.8762,7.8488,0.984,2.1277,261.4189,6.9378,46.5224,183.6641,11.61,15.3659914683,6.5232,7.7382
SH603013,2024-03-31,60.3541,0.2848,0.43,-3.0546,2.5588,2.0572,3.13,0.3922,7.3346,2.0572,0.266,0.4395,316.0112,1.4912,49.4641,229.4748,3.09,16.138321674,,1.8195
SH603013,2024-06-30,59.4393,0.589,1.697,-2.4782,2.5006,43.559,6.26,0.8067,7.1375,4.1314,0.5364,0.9216,305.6027,3.0283,48.625,223.1313,6.34,15.9363445799,3.1682,3.7018
SH603013,2024-09-30,62.987,0.865,-8.2238,-8.6637,1.8748,5.987,9.15,1.1766,7.061,5.987,0.7815,1.3484,312.1387,4.2866,47.0728,229.4748,9.11,15.4420860486,,5.7358
SH603013,2024-12-31,58.2996,1.2284,7.1291,-5.9113,1.4129,47.7975,12.24,1.6689,6.6907,8.0379,1.0541,1.894,293.0641,6.175,55.2715,215.7109,11.89,15.3232335852,6.5907,6.5133
SH603013,2025-03-31,66.5533,0.29,0.7088,6.2325,-0.0125,1.9909,3.0,0.3839,6.9532,1.9909,0.2679,0.4416,310.3448,1.3523,61.9238,234.4361,2.93,15.6337852477,,1.4534
SH603013,2025-06-30,58.194,0.6091,11.0386,12.7923,1.1858,42.5417,6.56,0.8352,7.0266,4.0469,0.5956,0.9399,295.518,3.0931,63.6065,215.5172,6.48,14.9640282121,3.3975,2.8299
SH603013,2025-09-30,59.1509,0.9227,12.9172,16.6153,1.5192,5.937,9.51,1.2743,6.8371,5.937,0.8825,1.4173,292.6195,4.5646,56.1552,211.881,9.27,15.2735183473,,4.8081
SH603013,2025-12-31,56.8316,1.2907,9.0578,13.0906,1.2639,47.253,12.1,1.8008,6.4521,7.9312,1.1496,1.9494,278.9184,6.3345,54.3692,199.9112,11.7,15.096566599,6.9083,6.6214
SH603013,2026-03-31,62.8623,0.2929,27.9723,11.2284,1.9273,2.3219,3.54,0.4261,7.9999,2.3219,0.3457,0.4337,307.2721,1.4317,54.9283,211.218,3.49,16.985300089,,1.6385
