instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002176,2021-03-31,62.5653,13.5431,0.3272,4.56,98.7383,0.0426,1.4677,0.1098,0.9769,4.46,819.6721,,468.505250017154,92.1282,1.4677,0.9115,0.2293,392.4989,-1.0578,24.2143299613
SZ002176,2021-06-30,50.0195,13.3171,0.8057,9.52,78.7608,0.1065,18.8344,0.2754,2.4611,10.36,653.5948,0.7554,5777.2038,73.138,3.5681,2.2854,0.5623,320.1138,0.3154,24.1452708131
SZ002176,2021-09-30,44.6569,12.3306,1.1745,14.73,84.9858,0.1467,4.8682,0.4076,3.7121,13.73,662.4141,,1068.5832,72.7351,4.8682,3.177,0.8207,328.9874,0.5383,24.7233948992
SZ002176,2021-12-31,61.73,12.9086,1.661,21.9,92.5474,0.2256,22.0012,0.582,5.7425,19.75,618.5567,1.74,2771.2652,62.6905,7.0901,3.8899,1.1143,323.0728,1.0371,30.2061430022
SZ002176,2022-03-31,152.5695,49.0787,0.5963,29.73,121.2448,0.3897,11.1761,0.2381,2.563,26.35,377.9924,,815.284,35.1151,11.1761,0.7423,0.4091,219.9951,0.5045,63.9411922448
SZ002176,2022-06-30,98.5836,49.6698,1.0264,51.69,148.748,0.7889,32.7198,0.443,4.9568,41.32,406.3205,1.7371,640.6705,36.3138,19.7803,1.2101,0.7311,246.2043,0.4948,65.0478938524
SZ002176,2022-09-30,127.7149,42.3338,1.5685,67.24,116.129,1.1467,26.9673,0.7287,8.6059,50.57,370.5228,,681.7966,31.3738,26.9673,2.325,1.1844,227.9635,0.3565,57.8729195525
SZ002176,2022-12-31,120.3652,35.4173,2.0902,74.82,106.5309,1.3641,45.396,1.0383,12.1035,54.54,346.7206,3.7852,504.6173,29.7435,32.1968,3.3793,1.7267,208.4902,0.7852,52.8573848385
SZ002176,2023-03-31,-48.3185,7.5268,0.1619,1.18,199.8224,0.0309,0.7676,0.0994,1.2114,1.17,905.4326,,-92.074,74.2942,0.7676,0.4504,0.1641,548.4461,-1.8119,23.7459492361
SZ002176,2023-06-30,-33.6373,-2.7248,0.423,-1.25,96.821,-0.0287,14.6357,0.2566,3.0289,-1.27,701.4809,0.9726,-103.6406,59.4275,-0.7216,1.8591,0.423,425.5319,0.142147797374,6.6973995345
SZ002176,2023-09-30,-45.4593,-3.5139,0.5962,-2.28,100.2637,-0.0519,-1.3332,0.3634,4.2411,-2.32,742.9829,,-104.5272,63.6627,-1.3332,2.6929,0.6047,446.5024,0.23578373975,7.1562491959
SZ002176,2023-12-31,-57.4139,-14.0374,0.6872,-9.82,108.4762,-0.2302,11.6544,0.4125,5.0048,-10.4,872.7273,1.4683,-116.8787,71.9309,-6.1963,3.3187,0.8099,444.4993,0.208124947438,3.8695020569
SZ002176,2024-03-31,-57.357,-10.605,0.078,-0.8,156.8491,-0.0186,-0.4676,0.0455,0.5234,-0.8,1978.022,,-160.0822,171.9526,-0.4676,0.5738,0.1138,790.8612,0.115633371115,8.6975899827
SZ002176,2024-06-30,-60.0897,-9.2958,0.1884,-1.69,138.217,-0.0391,17.6985,0.1114,1.3015,-1.71,1615.7989,0.3804,-21.195639074411,138.302,-1.0185,1.3023,0.2863,628.7111,-0.383126559624,4.2300136104
SZ002176,2024-09-30,-50.4323,-6.8524,0.3288,-2.18,114.752,-0.0502,-1.3134,0.1943,2.2573,-2.2,1389.6037,,13.965126277058,119.6119,-1.3134,2.3529,0.4983,541.8423,-0.432240310246,4.4494868293
SZ002176,2024-12-31,-24.8629,-16.0116,0.5717,-8.72,75.3611,-0.1973,14.9857,0.324,3.9164,-9.11,1111.1111,1.0548,19.583002286502,91.9212,-5.0701,4.777,0.7959,452.3181,-0.057336803282,-0.5854212956
SZ002176,2025-03-31,67.7403,-8.7,0.1434,-1.24,83.8145,-0.0255,-0.6645,0.0759,0.971,-1.24,1185.7708,,-42.239805504678,92.688,-0.6645,1.0738,0.1786,503.9194,-0.281800079973,5.6811861007
SZ002176,2025-06-30,35.8489,-11.8836,0.2821,-3.31,82.6484,-0.0679,21.4844,0.1523,1.8865,-3.36,1181.8779,0.4838,-78.236653309684,95.4148,-1.8803,2.1779,0.3604,499.4451,-0.303811283885,4.3023529936
SZ002176,2025-09-30,14.6197,-8.0488,0.4142,-3.27,85.8287,-0.0676,-1.9185,0.2264,2.799,-3.33,1192.5795,,-37.312829668847,96.463,-1.9185,3.1458,0.4853,556.3569,-0.236140583,2.6326234498
SZ002176,2025-12-31,-7.012,-19.102,0.604,-11.12,89.78,-0.2189,19.7574,0.3104,4.0043,-12.49,1159.7938,0.9803,-15.720109494399,89.9034,-6.2682,4.0098,0.6521,552.0626,-0.086472447984,1.9733773537
SZ002176,2026-03-31,-13.5284,-41.5674,0.1463,-6.07,106.2574,-0.1055,-3.0905,0.0735,0.9147,-6.08,1224.4898,,-316.923047677713,98.3929,-3.0905,0.847,0.1421,633.3568,0.149812331722,5.2246734345
