instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920522,2023-03-31,0.1678,126.911648949434,26.1879858273,666.752964127457,15.8053,0.145,,1.8993,38.6847,12.34,620.6897,0.6794,536.3528,0.6075,-0.7162,,1.8993,2.3265,156.666896207885,8.88
BJ920522,2023-06-30,0.2624,137.9073,27.894975784,801.395561061338,16.1605,0.2404,,3.1109,45.4557,17.65,748.7521,1.1387,685.9756,1.0813,-1.4565,,3.1109,3.9599,86.3122,14.81
BJ920522,2023-09-30,,148.2971,27.4847674805,,16.2362,,,,,25.0,,4.5602,,1.6473,-1.439,,,,89.6206,25.0
BJ920522,2023-12-31,0.5614,9.328,24.3066993008,817.2531,13.0963,0.4731,0.4405,6.6973,57.0071,24.11,760.9385,1.5676,641.254,1.3262,-1.7934,,4.8622,6.315,25.0287,13.86
BJ920522,2024-03-31,0.1605,14.864,22.707763691,763.3588,16.7233,0.1261,0.1179,2.0295,61.3581,5.32,713.7193,0.318,560.7477,0.5229,0.3331,,2.0295,1.4668,8.5593,5.18
BJ920522,2024-06-30,0.3186,30.0603,23.5616103858,765.6316,17.4816,0.2521,0.2351,6.5728,59.5809,10.55,714.0024,0.6086,564.9718,1.0599,0.8125,8.9108,4.3604,3.0211,20.2311,10.23
BJ920522,2024-09-30,0.4931,29.9569,25.7023910917,734.494,17.6446,0.3954,0.3676,7.1777,61.7002,15.81,682.8528,0.8923,547.5563,1.3446,0.7993,,7.1777,4.376,19.584,14.76
BJ920522,2024-12-31,0.6389,30.6941,24.1539083428,787.2294,15.3616,0.4935,0.4573,10.4806,60.6745,16.77,729.4833,1.0871,563.4685,1.4444,1.0784,16.3072,7.8519,5.9333,11.4216,15.49
BJ920522,2025-03-31,0.1671,-36.5039,24.2065552827,833.3333,13.3312,0.118,0.108,1.3806,58.2411,2.92,762.7119,0.2191,538.5996,0.2767,2.3406,,1.3806,1.5453,-20.3477,2.88
BJ920522,2025-06-30,0.3314,-47.8179,22.6223474396,833.3333,10.9176,0.236,0.216,4.7131,65.3713,4.85,762.7119,0.4485,543.1503,0.3294,1.8089,7.1614,2.2277,2.7535,-16.4447,4.85
BJ920522,2025-09-30,0.4845,-62.2523,20.5742333857,844.2777,8.1796,0.3495,0.3198,2.4864,67.468,5.37,772.5322,0.6582,557.2755,0.3628,1.7892,,2.4864,4.0019,-18.5733,5.33
BJ920522,2025-12-31,0.6895,-59.2678,19.3102661964,835.0731,6.7384,0.4699,0.4311,5.1226,58.2016,6.23,766.1205,0.9221,522.1175,0.4205,2.1029,14.9263,2.661,6.1854,-7.1419,6.12
BJ920522,2026-03-31,0.2136,-62.5759,14.6556847608,727.5667,3.688,0.1343,0.1237,0.4448,51.9331,1.07,670.1415,0.2906,421.3483,0.074,1.8419,,0.4448,1.733,35.2797,1.07
