instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920729,2023-03-31,0.8489,20.5751,60.9015035551,970.8738,25.7669,0.1293,0.0927,2.371,119.1737,2.96,696.0557,0.1152,106.0196,0.0764,-0.6897,,2.371,0.7552,3.0681,2.94
BJ920729,2023-06-30,1.3803,12.6718,62.1124125541,993.926,26.0555,0.2549,0.1811,30.878,120.3772,5.69,706.1593,0.2268,130.4064,0.1456,0.1306,0.7133,4.8682,1.4953,-1.7965,6.12
BJ920729,2023-09-30,2.8922,-2.713,59.461543333,913.3965,22.8283,0.4112,0.2956,6.8526,119.6331,8.42,656.6148,0.3708,93.3545,0.2112,0.2126,,6.8526,2.2569,-0.6255,8.64
BJ920729,2023-12-31,3.3033,-32.518,58.8244019923,948.8666,18.4734,0.5323,0.3794,36.2074,113.0227,8.61,676.3104,0.4606,108.9819,0.2124,0.535,1.5134,7.3692,3.1852,-9.8747,8.68
BJ920729,2024-03-31,0.6926,-59.9206,56.9575827915,1075.2688,12.5941,0.1158,0.0837,1.0444,132.626,1.24,777.2021,0.0988,129.9451,0.0306,1.9715,,1.0444,0.6786,-17.9995,1.24
BJ920729,2024-06-30,1.2324,-60.9609,58.688339591,1175.7022,13.0344,0.2123,0.1531,33.4407,145.69,2.32,847.8568,0.1828,146.0565,0.0568,2.265,0.6365,2.0191,1.2355,-21.9616,2.44
BJ920729,2024-09-30,2.4072,-49.8357,57.4975048105,1061.7381,14.4556,0.3493,0.2543,3.6765,138.3551,4.38,772.9745,0.3042,112.1635,0.106,1.9098,,3.6765,1.9515,-20.7807,4.46
BJ920729,2024-12-31,3.1508,-30.8572,58.1300131987,1035.9712,14.924,0.4768,0.3475,39.0347,127.1905,6.08,755.0336,0.4047,114.2567,0.1469,1.8069,1.4672,5.279,2.8304,-14.4131,6.08
BJ920729,2025-03-31,0.9815,-5.4747,56.2521374528,1065.0888,12.0935,0.1123,0.0845,1.0033,124.792,1.19,801.4248,0.0983,91.6964,0.029,2.1554,,1.0033,0.7212,-1.5623,1.18
BJ920729,2025-06-30,1.6436,26.954,60.5334020147,1126.408,16.201,0.2126,0.1598,38.1248,122.5157,2.96,846.6604,0.1858,109.5157,0.0721,2.1982,0.7364,2.5833,1.4692,2.1397,3.04
BJ920729,2025-09-30,2.3419,4.5587,59.5214779056,1163.7931,16.8268,0.3058,0.232,3.8283,123.192,4.57,882.93,0.272,115.291,0.1108,2.4654,,3.8283,2.1917,-10.1755,4.57
BJ920729,2025-12-31,3.1061,2.7764,57.4690761089,1174.5514,17.3226,0.5552,0.3065,41.1411,116.5388,6.2,648.415,0.3565,115.901,0.1509,2.4246,1.5026,5.1972,3.0891,-11.4544,6.11
BJ920729,2026-03-31,0.5067,-35.7873,60.8495421568,1505.0167,10.712,0.1687,0.0598,0.64,125.2261,0.75,533.4914,0.0699,177.6199,0.0186,0.057,,0.64,0.7187,-27.5057,0.75
