instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920006,2023-03-31,,,53.0769543749,,-39.1739,,,,,-4.22,,0.2106,,-0.1115,-1.439747734579,,,,,-4.22
BJ920006,2023-06-30,0.7762,0.2056,64.2371820868,931.195,37.5821,0.2584,0.1933,10.8443,309.7041,14.05,696.5944,0.3086,231.899,0.34,-0.5529,,5.7936,0.5812,15.8192,8.95
BJ920006,2023-09-30,0.8992,15.9606,63.7658716658,1075.46790528738,34.2853,0.3414,,7.0845,368.7517,13.5,790.8612,0.3787,300.2669,0.3835,-0.482,,7.0845,0.7322,29.1896,9.99
BJ920006,2023-12-31,1.5558,21.4145,65.109135119,904.7499,32.7576,0.5382,0.3979,16.0638,347.8933,19.19,668.8963,0.609,231.3922,0.612,-0.4499,,10.3747,1.0348,21.6212,14.91
BJ920006,2024-03-31,0.2734,92.495650487889,47.1033044171,2452.3161,-2.4196,0.047,0.0367,-0.0899,924.9743,-0.15,1914.8936,0.0518,329.188,-0.0052,-0.65382450757,,-0.0899,0.0973,0.5458,-0.15
BJ920006,2024-06-30,0.7627,-73.0918,45.2318166424,1937.5673,16.1166,0.1177,0.0929,7.2632,715.4213,2.24,1529.3118,0.1441,236.0037,0.0915,1.069,0.6423,1.4467,0.2516,-37.2534,2.42
BJ920006,2024-09-30,0.981,-63.3709,48.8338715675,2020.9581,17.6366,0.1756,0.1336,2.331,790.6296,3.52,1537.5854,0.201,275.2294,0.1405,0.0591,,2.331,0.3415,-28.7937,3.67
BJ920006,2024-12-31,2.1132,-117.6188,9.9896773344,2614.3791,-13.1003,0.1889,0.1377,4.2946,974.026,-2.84,1905.7702,0.2144,170.3578,-0.1078,0.32524578209,0.9194,-1.7807,0.3696,-55.9437,-3.05
BJ920006,2025-03-31,0.4108,210.712357823549,50.7805826093,1931.3305,2.4834,0.0699,0.0466,0.1189,662.2517,0.19,1287.5536,0.0771,219.0847,0.0068,-15.7355,,0.1189,0.1359,28.7095,0.19
BJ920006,2025-06-30,0.9023,27.098,52.5656223369,1468.1892,16.0019,0.1837,0.1226,9.0571,535.8738,3.23,979.8585,0.2041,199.4902,0.1163,1.216,0.7243,2.0058,0.3359,28.0093,3.26
BJ920006,2025-09-30,1.1248,1.059,51.3290591865,1697.0459,15.2538,0.2397,0.1591,2.5145,627.6151,3.97,1126.408,0.2604,240.0427,0.142,0.0183,,2.5145,0.4302,16.8457,3.96
BJ920006,2025-12-31,1.5519,181.139861096184,49.3509086303,1711.0266,7.0704,0.316,0.2104,9.4529,588.1392,2.48,1139.2405,0.3511,231.9737,0.0881,4.9879,1.1496,1.5221,0.6121,51.2932,2.49
BJ920006,2026-03-31,0.1714,-905.0487,33.4506593989,3797.4684,-40.7735,0.0368,0.0237,-0.9874,1251.7385,-1.56,2445.6522,0.0384,525.0875,-0.0549,-1.171117900515,,-0.9874,0.0719,-50.9666,-1.58
