instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300837,2021-03-31,35.8219,29.1941,0.13,3.8,354.6099,0.3648,2.7174,0.0961,1.1806,3.73,936.5245,,30.3942,76.2324,2.7174,0.2538,0.1308,688.0734,1.2002,43.8409530935
SZ300837,2021-06-30,32.0402,28.8366,0.2872,8.24,332.5942,0.8017,12.2487,0.2104,2.5276,8.07,855.5133,2.3891,29.8751,71.2138,5.7957,0.5412,0.2918,616.8609,1.3537,43.7369594373
SZ300837,2021-09-30,28.3021,27.7701,0.4293,11.94,356.954,1.1762,8.0337,0.3111,3.4961,11.41,867.8881,,28.699,77.2289,8.0337,0.7564,0.4383,616.0164,1.0426,43.597279411
SZ300837,2021-12-31,23.8597,27.4924,0.5695,15.74,368.2488,1.576,16.9469,0.4156,5.7132,14.72,866.2175,3.0495,30.1025,63.012,10.512,0.9776,0.5875,612.766,0.969,43.6679616402
SZ300837,2022-03-31,33.0872,28.018,0.1521,4.26,374.376,0.466,3.1077,0.1109,1.5746,4.17,811.5419,,27.7259,57.1574,3.1077,0.2404,0.1654,544.1354,-0.344,42.5195947271
SZ300837,2022-06-30,26.5924,26.8951,0.3191,8.47,368.0229,0.9465,12.8891,0.2283,2.9138,8.34,788.4363,1.3549,18.069,61.775,5.9777,0.4891,0.3391,530.8169,0.5244,42.6802783582
SZ300837,2022-09-30,23.2828,26.6067,0.4642,12.19,381.3559,1.3892,8.6044,0.3354,4.1722,11.78,805.0089,,18.1181,64.7141,8.6044,0.708,0.4966,543.6971,0.4047,42.6950153581
SZ300837,2022-12-31,21.2036,26.8495,0.6049,16.24,367.1971,1.8655,19.1886,0.4485,5.3547,15.21,802.6756,2.4972,18.3694,67.2307,11.6657,0.9804,0.6703,537.073,0.138,41.5516533276
SZ300837,2023-03-31,22.7224,26.2768,0.1591,4.28,339.1108,0.5363,2.766,0.1154,1.0806,4.0,779.896,,15.0956,83.2871,2.766,0.2654,0.166,542.1687,-0.0836,42.6932837204
SZ300837,2023-06-30,11.2853,25.6514,0.3002,7.89,345.8878,1.0046,11.8116,0.2154,1.7558,7.43,835.6546,1.2856,6.1394,102.5174,4.9315,0.5204,0.3128,575.4476,0.348,41.0327445669
SZ300837,2023-09-30,0.5728,24.5227,0.3977,9.99,412.6547,1.2878,6.1032,0.2832,2.1593,9.32,953.3898,,-7.3047,125.0405,6.1032,0.6543,0.4068,663.7168,0.1668,41.1699794422
SZ300837,2023-12-31,-21.1335,19.4977,0.4188,8.24,584.9854,1.0684,12.4265,0.2902,2.7645,7.91,1240.5238,1.7232,-42.7283,130.2225,4.9069,0.6154,0.4172,862.8955,0.2518,40.6553358252
SZ300837,2024-03-31,36.424,22.0891,0.1959,4.45,294.5026,0.615,2.8286,0.128,1.0181,4.35,703.125,,14.6823,88.4,2.8286,0.3056,0.1788,503.3557,-0.6894,36.1623019349
SZ300837,2024-06-30,6.6014,19.513,0.2931,5.66,398.9362,0.8146,11.5684,0.1879,1.4096,5.79,957.9564,1.2282,-18.9087,127.6958,3.5942,0.4512,0.2597,693.1074,-0.1206,35.4321009657
SZ300837,2024-09-30,-0.8588,17.4692,0.3647,6.27,489.9292,0.9095,3.9337,0.2319,1.778,6.4,1164.295,,-29.3751,151.856,3.9337,0.5511,0.3205,842.4337,-0.3108,34.0655520345
SZ300837,2024-12-31,19.1873,12.2695,0.461,5.8,514.2123,0.8013,11.8125,0.2876,2.4057,5.68,1251.7385,1.9074,-24.9977,149.6446,3.3902,0.7001,0.3965,907.9445,0.6432,32.4282985783
SZ300837,2025-03-31,-38.7343,10.8237,0.1175,1.15,464.3963,0.1846,0.808,0.0734,0.5347,1.14,1226.158,,-69.9796,168.3187,0.808,0.1938,0.1011,890.2077,-3.1799,26.3094026885
SZ300837,2025-06-30,-20.7478,11.8957,0.228,2.41,493.6917,0.3936,11.1893,0.142,1.0073,2.43,1267.6056,0.9561,-51.6852,178.6955,1.7132,0.3646,0.1978,910.0101,-0.6643,30.7137273774
SZ300837,2025-09-30,-9.8994,12.4804,0.3213,3.63,548.0008,0.5854,2.5551,0.2015,1.5038,3.63,1339.9504,,-35.6301,179.5452,2.5551,0.4927,0.2814,959.4883,-0.2004,33.2807892861
SZ300837,2025-12-31,4.1533,12.1311,0.4625,5.36,434.1534,0.8252,14.7529,0.2982,2.3267,5.27,1207.2435,1.8398,2.9782,154.7256,3.7538,0.8292,0.4242,848.6563,0.0409,27.8926025199
SZ300837,2026-03-31,-12.4676,8.2682,0.0994,0.82,443.1315,0.1235,0.5584,0.0677,0.489,0.82,1329.3944,,-33.1347,184.0491,0.5584,0.2031,0.1003,897.3081,-2.5381,29.2027912805
