instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920976,2023-03-31,0.6046,178.597825443449,45.966111696,355.68970628936,10.1239,0.2903,,2.6001,78.4724,3.95,310.0241,0.3906,148.8587,0.1214,-0.9992,,2.6001,1.1469,10.386251301655,3.88
BJ920976,2023-06-30,1.6386,56.3045,46.1534448058,291.883102237591,14.0653,0.7098,,8.5548,65.7775,13.13,253.5926,0.9337,109.8499,0.4229,0.4866,,8.5548,2.7365,16.0148,12.32
BJ920976,2023-09-30,2.3734,5.2093,48.1143819037,396.89473704784,14.8638,0.7511,,7.9796,57.3419,18.06,359.4728,0.9217,113.7608,0.4971,0.9542,,7.9796,4.7086,5.098,9.94
BJ920976,2023-12-31,3.4277,14.8541,49.5297511553,387.931,16.5875,1.0205,0.928,19.3048,56.7447,22.79,352.7683,1.2364,105.0267,0.7726,1.305,,12.0045,6.3442,1.8694,14.63
BJ920976,2024-03-31,0.6846,115.7812,52.9861948781,616.4384,20.6406,0.1568,0.146,2.9806,57.1283,3.65,573.9796,0.1768,131.4636,0.1962,1.2572,,2.9806,1.5754,5.8374,3.58
BJ920976,2024-06-30,1.6164,47.8962,51.8989057841,503.7783,20.6677,0.3844,0.3573,15.2716,50.5732,8.66,468.2622,0.4349,111.3586,0.3348,0.7866,12.9234,7.4885,3.5592,0.6496,9.1
BJ920976,2024-09-30,2.3386,43.1158,52.8321872619,504.4843,20.4165,0.5902,0.5352,10.8017,49.4451,12.62,457.472,0.6531,115.4537,0.5082,0.8836,,10.8017,5.4606,4.1923,13.2
BJ920976,2024-12-31,3.4316,21.7643,51.5369251279,490.2628,19.1728,0.8149,0.7343,20.3654,48.4066,17.26,441.772,0.9274,104.9073,0.672,1.0754,26.2909,13.5795,7.437,5.3453,17.74
BJ920976,2025-03-31,0.6559,53.0988,55.7652941628,511.0733,24.7737,0.2039,0.1761,4.3897,47.9233,5.51,441.3928,0.2225,137.216,0.2146,0.4556,,4.3897,1.878,27.5567,5.36
BJ920976,2025-06-30,1.3626,13.362,55.2109952053,476.9475,21.1053,0.4446,0.3774,15.79,46.1385,9.54,404.8583,0.4825,132.1004,0.3795,0.613,12.3842,8.2866,3.9013,11.0116,10.35
BJ920976,2025-09-30,1.8041,22.7891,55.9791706163,476.1905,22.2712,0.676,0.567,12.6441,41.6956,16.62,399.4083,0.7279,149.6591,0.624,0.8849,,12.6441,6.4755,12.5636,15.96
BJ920976,2025-12-31,2.9782,41.2052,55.5735391588,452.375,22.276,0.9718,0.7958,22.3973,47.8513,24.05,370.4466,1.1031,120.8784,0.9489,0.9368,28.3198,16.4809,7.5233,21.5343,24.11
BJ920976,2026-03-31,0.5051,-15.5905,55.0355572992,540.8654,19.4692,0.2205,0.1664,3.3378,59.6421,4.5,408.1633,0.2311,178.1825,0.1812,-0.2603,,3.3378,1.509,7.4077,4.4
