instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920639,2023-03-31,1.081,486.083,15.7785128267,332.2259,5.796,0.3177,0.2709,1.5397,138.9961,3.04,283.2861,0.5247,83.2562,0.1368,-4.0689,,1.5397,0.6475,44.3062,3.0
BJ920639,2023-06-30,2.2729,27.8832,14.9883716732,316.6227,3.6795,0.6693,0.5685,25.6901,129.7859,4.05,268.9377,1.1136,79.194,0.1685,1.3536,5.5627,2.0553,1.3869,5.3496,4.09
BJ920639,2023-09-30,2.9402,-9.344,14.9880763273,342.9878,3.395,0.93,0.7872,2.6258,138.1427,5.17,290.3226,1.5352,91.8305,0.2152,1.7583,,2.6258,1.9545,-5.3014,5.18
BJ920639,2023-12-31,4.8081,-30.8612,13.3482880542,316.7063,2.091,1.3406,1.1367,24.7909,132.7874,4.81,268.5365,2.3013,74.8737,0.1977,3.3203,11.4824,2.2657,2.7111,2.2116,4.8
BJ920639,2024-03-31,0.8306,-25.4624,14.3143951092,413.0335,4.8808,0.2576,0.2179,1.0454,181.6347,2.27,349.3789,0.4647,108.3554,0.0944,-9.8653,,1.0454,0.4955,-11.4869,2.24
BJ920639,2024-06-30,2.6465,18.0458,13.7071295554,318.3587,3.8589,0.6644,0.5654,23.1625,151.3368,4.74,270.9211,1.2372,68.0144,0.1989,-4.6347,6.3248,2.0924,1.1894,12.5593,4.72
BJ920639,2024-09-30,3.4203,-17.9259,13.6994126873,334.9876,2.4256,0.9513,0.806,1.8901,150.2086,4.25,283.8221,1.7531,78.9404,0.1766,-3.5873,,1.8901,1.7975,14.8779,4.21
BJ920639,2024-12-31,4.9829,-39.5994,12.534006453,327.0943,1.199,1.3036,1.1006,23.069,144.7818,2.9,276.1583,2.4139,72.2471,0.1194,-2.9021,11.2553,1.2742,2.4865,5.3312,2.89
BJ920639,2025-03-31,0.9341,-85.2736,10.6653296683,417.6334,0.6866,0.2564,0.2155,0.1476,193.0088,0.34,351.014,0.4888,96.3494,0.0139,-33.3179,,0.1476,0.4663,4.6848,0.34
BJ920639,2025-06-30,2.5,-46.4961,12.211081003,325.7329,1.8966,0.653,0.5526,19.7252,151.7451,2.54,275.6508,1.3392,72.0,0.1064,0.2194,5.8631,0.9732,1.1862,8.8592,2.51
BJ920639,2025-09-30,3.4511,-7.0597,11.8463388228,327.5109,1.998,0.9781,0.8244,1.5543,142.6835,3.89,276.0454,1.9481,78.2359,0.1642,3.2573,,1.5543,1.8923,12.827,3.82
BJ920639,2025-12-31,5.3992,-32.3588,10.8697927832,307.0362,0.7158,1.4025,1.1725,21.8523,132.2703,1.93,256.6845,2.7021,66.6765,0.0808,6.1367,10.9877,0.8178,2.7217,13.3112,1.92
BJ920639,2026-03-31,0.9919,147.7694,10.7603156955,342.0753,1.25,0.3129,0.2631,0.3111,141.3317,0.81,287.6318,0.6509,90.735,0.0344,-15.7356,,0.3111,0.6368,36.0929,0.81
