instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920541,2023-03-31,0.306,-7.6319,40.7361713174,803.613173886498,16.396,0.1409,,1.6983,241.4163,3.13,638.7509,0.1658,294.1176,0.0653,0.3146,,1.6983,0.3728,2.4752,2.38
BJ920541,2023-06-30,0.6374,45.7217,35.6111561577,834.1057,9.9109,0.2721,0.2158,6.9319,253.6998,3.04,661.5215,0.3114,282.3972,0.0741,0.0549,,2.0202,0.7095,10.7654,2.7
BJ920541,2023-09-30,0.8748,44.4511,39.2573528508,819.976216260521,10.1878,0.4167,,3.1689,254.5489,4.52,647.9482,0.4808,308.642,0.1164,-0.2451,,3.1689,1.0607,15.3147,4.31
BJ920541,2023-12-31,1.2156,17.1409,42.7359056423,725.0755,15.6189,0.6204,0.4965,11.6912,219.8608,10.79,580.2708,0.7417,296.15,0.2846,0.3318,,6.9797,1.6374,6.8654,9.95
BJ920541,2024-03-31,0.1858,31.8232,53.9111232831,952.381,22.1854,0.1146,0.0945,2.0814,286.0776,2.97,785.3403,0.1338,484.3918,0.086,1.5961,,2.0814,0.3146,-2.5767,2.93
BJ920541,2024-06-30,0.4159,52.7831,44.9976869961,956.9378,14.9026,0.2291,0.1881,7.8567,277.8207,4.08,785.6831,0.2671,432.7963,0.1132,0.819,8.6242,2.8302,0.6479,1.608,4.0
BJ920541,2024-09-30,0.6011,53.2249,45.2554542655,952.0451,15.462,0.3451,0.2836,4.3959,255.1261,6.37,782.3819,0.4009,449.1765,0.1783,1.0481,,4.3959,1.0583,0.9585,6.16
BJ920541,2024-12-31,1.1451,46.5038,44.4009376612,773.8607,20.3578,0.5585,0.4652,13.1939,230.4147,13.18,644.5837,0.6927,314.383,0.4169,1.1012,23.8697,8.8183,1.5624,12.4007,13.65
BJ920541,2025-03-31,0.1674,33.4295,57.1599732654,932.6425,25.4746,0.115,0.0965,2.4876,266.4298,3.69,782.6087,0.1449,537.6344,0.1148,-0.4413,,2.4876,0.3378,16.2014,3.62
BJ920541,2025-06-30,0.3726,53.681,50.5260088065,946.3722,19.7006,0.2279,0.1902,8.3699,276.5827,5.58,789.8201,0.2881,483.0918,0.174,0.7341,11.5139,3.8174,0.6508,16.2528,5.65
BJ920541,2025-09-30,0.6212,37.4137,46.9613751825,924.0246,17.6421,0.3633,0.2922,5.128,265.1999,7.88,743.1874,0.4479,434.6426,0.245,0.7388,,5.128,1.0181,20.4331,7.78
BJ920541,2025-12-31,1.0958,23.9042,47.8087136652,725.0755,20.8219,0.6168,0.4965,13.9327,216.3592,16.02,583.6576,0.7664,328.5271,0.5166,0.6657,20.4008,9.8085,1.6639,21.1423,15.1
BJ920541,2026-03-31,0.2081,20.3402,47.4271388959,932.6425,27.4373,0.1254,0.0965,2.6746,286.1685,3.96,717.7033,0.1443,432.4844,0.1382,-0.3362,,2.6746,0.3145,11.7317,3.88
