instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002837,2021-03-31,57.5339,8.6933,0.2405,2.19,207.7562,0.0922,1.0142,0.1188,0.5043,2.17,757.5758,,166.6923,178.4652,1.0142,0.4332,0.1562,576.1844,-3.6518,34.9801415431
SZ002837,2021-06-30,46.3081,10.6155,0.6868,7.37,121.392,0.3232,4.9168,0.335,1.1852,7.35,537.3134,3.81,35.0587,151.8731,3.4313,1.4828,0.4375,411.4286,-1.6925,31.4286803037
SZ002837,2021-09-30,41.4436,9.8367,0.9387,10.4,120.8703,0.459,4.3995,0.4863,1.896,8.4,555.2128,,20.3916,142.4051,4.3995,2.2338,0.6241,432.623,0.42,30.3752564517
SZ002837,2021-12-31,30.8151,8.9164,1.3689,13.23,99.2857,0.5943,7.3264,0.7098,2.4784,11.04,507.1851,8.6138,10.0599,145.255,5.7481,3.6259,0.9066,397.088,0.9074,29.3514390641
SZ002837,2022-03-31,17.0995,2.8809,0.2155,0.68,134.2883,0.0345,0.3358,0.1162,0.3769,0.68,774.5267,,-61.1943,238.7901,0.3358,0.6702,0.1488,604.8387,5.0926,27.3831388183
SZ002837,2022-06-30,-11.0605,5.6444,0.4727,2.79,136.7158,0.1133,3.3614,0.2536,0.8296,2.83,709.7792,3.3684,-52.7098,216.972,1.4372,1.3166,0.3255,552.9954,-0.7365,28.8355258193
SZ002837,2022-09-30,-1.238,7.6246,0.7871,6.17,158.0611,0.2605,2.8796,0.402,1.3453,6.05,671.6418,,-23.4472,200.6987,2.8796,1.7082,0.5067,532.8597,0.9015,30.0022176278
SZ002837,2022-12-31,31.1891,9.4799,1.4765,14.14,73.6437,0.6376,8.7572,0.7796,2.2691,13.24,461.7753,11.0968,39.4798,158.6532,6.8553,4.8884,0.9748,369.3065,0.6943,29.813188116
SZ002837,2023-03-31,31.8093,5.4054,0.2472,1.17,116.4144,0.0656,0.7018,0.1302,0.3751,1.16,691.2442,,147.3171,239.936,0.7018,0.7731,0.162,555.5556,-2.0075,32.730105642
SZ002837,2023-06-30,41.9572,7.5744,0.5797,4.19,109.2233,0.1661,4.4275,0.3031,0.8643,4.23,593.8634,4.6305,90.4982,208.261,2.2712,1.648,0.3778,476.4426,-0.2692,32.0377195442
SZ002837,2023-09-30,39.5148,10.3664,0.9351,9.38,109.6313,0.3785,4.8417,0.4887,1.3987,9.03,552.4862,,89.6838,193.0364,4.8417,2.4628,0.6065,445.1772,0.1084,32.6306579049
SZ002837,2023-12-31,20.7198,9.8828,1.5375,15.03,83.8574,0.6135,8.8583,0.7727,2.2061,13.84,465.8988,12.7032,25.8496,163.1839,6.8502,4.293,0.9391,383.3458,1.2991,29.7522766133
SZ002837,2024-03-31,41.3636,8.2574,0.2957,2.46,111.9542,0.1083,1.2721,0.1502,0.4665,2.42,599.2011,,115.947,192.926,1.2721,0.8039,0.1834,490.7306,0.9139,26.9154134482
SZ002837,2024-06-30,38.2357,10.7018,0.6763,7.13,103.9621,0.2478,6.1219,0.3431,1.002,7.09,524.6284,5.4255,95.312,179.6407,3.7456,1.7314,0.4266,421.9409,-0.2491,28.4730081955
SZ002837,2024-09-30,38.6054,12.2523,1.0906,13.39,108.0259,0.4738,6.2976,0.5379,1.6163,12.65,501.952,,63.8213,167.0482,6.2976,2.4994,0.6667,404.9798,0.444,29.1645976496
SZ002837,2024-12-31,30.0369,9.8962,1.7011,16.88,85.7204,0.6101,9.7841,0.8264,2.2065,15.52,435.6244,10.0438,30.2142,163.1543,7.5505,4.1997,1.0163,354.2261,0.44,28.7476665929
SZ002837,2025-03-31,25.0711,5.8313,0.3167,1.63,132.4893,0.0731,0.875,0.1525,0.3985,1.62,590.1639,,-11.6754,225.8469,0.875,0.6793,0.1924,467.7755,-3.1402,26.4533338345
SZ002837,2025-06-30,50.2512,8.7788,0.8677,7.17,100.5643,0.2331,5.5755,0.3992,1.0177,7.16,450.9018,3.9645,23.253,176.8694,3.2854,1.7899,0.5008,359.4249,-1.0355,26.1457347852
SZ002837,2025-09-30,40.1947,10.2744,1.291,12.97,97.6457,0.4236,5.7365,0.6088,1.6082,12.05,443.4954,,17.5626,167.8896,5.7365,2.7651,0.7713,350.0583,-0.7713,27.3198916274
SZ002837,2025-12-31,32.2292,8.9437,1.9033,16.58,76.8082,0.5554,9.379,0.8818,2.2136,15.15,408.2558,8.5547,19.5014,162.631,7.0048,4.687,1.1084,324.7925,0.2898,27.8625648293
SZ002837,2026-03-31,26.0291,1.2049,0.3384,0.25,109.5157,0.0145,0.1824,0.1516,0.3844,0.25,593.6675,,-73.96,234.1311,0.1824,0.8218,0.1926,467.2897,-27.2835,24.2934619169
