instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600059,2021-03-31,0.0993,32.574,0.1157,0.0752,36.184262007,1.43,23.8512,564.9718,37.014,1.2185,1.2185,1.42,3.7734,12.1383,,0.1461,-1.574,906.3444,0.1593,616.0164
SH600059,2021-06-30,0.1408,32.3283,0.1594,0.0956,36.518476095,1.91,29.0206,751.5658,31.9115,20.2055,1.5146,1.68,6.2025,11.4065,0.6793,0.2032,-2.552,1278.4091,0.2395,885.8268
SH600059,2021-09-30,0.2008,51.467,0.2282,0.1391,37.3440495712,2.64,37.4984,795.053,27.7502,2.1721,2.1721,2.41,7.2003,11.543,,0.2917,-1.4094,1344.6215,0.3396,925.6085
SH600059,2021-12-31,0.2785,34.7769,0.325,0.2201,35.9554401907,4.04,25.1093,735.5946,21.1938,21.1077,3.2259,3.74,14.3373,12.724,1.3872,0.4015,0.9818,1292.6391,0.4894,896.6376
SH600059,2022-03-31,0.0915,13.2988,0.1037,0.0756,35.0584520826,1.28,23.1452,504.2017,12.549,1.1281,1.1281,1.27,3.8885,12.2192,,0.132,-0.5607,983.6066,0.1785,681.8182
SH600059,2022-06-30,0.1292,1.5036,0.145,0.0971,36.2238066458,1.66,31.1182,751.8797,2.6679,20.8828,1.4928,1.67,5.7844,11.2772,0.6961,0.1887,-1.7512,1393.1889,0.2394,953.8951
SH600059,2022-09-30,0.1838,2.0718,0.2065,0.142,36.2676856849,2.42,32.0517,788.5514,2.0847,2.1627,2.1627,2.41,8.4239,11.5415,,0.2685,-0.5147,1468.988,0.3424,1005.5866
SH600059,2022-12-31,0.2587,0.6278,0.2964,0.2215,35.431445513,3.72,26.6661,728.0081,2.7497,21.157,3.2005,3.67,13.5003,12.4612,1.4535,0.3772,1.0251,1391.5733,0.4945,954.4008
SH600059,2023-03-31,0.0801,-13.7157,0.0921,0.0652,36.6118483251,1.07,23.7655,584.0363,-9.171,0.9168,0.9168,1.06,3.787,11.6078,,0.1198,-1.4483,1123.5955,0.1541,751.2521
SH600059,2023-06-30,0.1247,2.3561,0.1424,0.0993,37.3083892401,1.63,29.7054,776.5315,0.5168,19.8324,1.4273,1.63,6.0595,11.4835,0.7368,0.1885,-1.9286,1443.4643,0.2318,954.9072
SH600059,2023-09-30,0.1825,3.696,0.2086,0.1472,37.1440852985,2.41,31.7266,778.5467,3.4261,2.0954,2.0954,2.4,8.5102,11.5716,,0.2756,-0.2599,1479.4521,0.3468,979.6807
SH600059,2023-12-31,0.2713,97.2017,0.3134,0.4367,37.580064052,7.02,26.5516,669.0206,10.1075,22.1544,5.8164,6.82,13.5585,22.318,1.7046,0.4118,0.9882,1326.9443,0.5381,874.2108
SH600059,2024-03-31,0.0842,5.3518,0.0964,0.0687,36.5391909681,1.06,27.5246,486.2237,10.7414,0.9444,0.9444,1.05,3.2698,11.0428,,0.1322,-1.5861,1068.8836,0.1851,680.7867
SH600059,2024-06-30,0.1341,5.8097,0.1524,0.1051,37.0990122724,1.62,36.4978,629.1506,12.8253,19.1609,1.491,1.64,4.9318,10.7695,0.6673,0.2115,-1.3728,1342.2819,0.2861,851.0638
SH600059,2024-09-30,0.1941,0.9354,0.2203,0.1486,36.7472302741,2.31,38.9813,637.6949,11.2997,2.098,2.098,2.31,6.9264,10.4941,,0.307,-0.2628,1391.0355,0.4234,879.4788
SH600059,2024-12-31,0.2813,-48.0917,0.3285,0.2267,37.1592935386,3.52,33.0475,576.4612,8.5539,19.8363,2.9858,3.49,10.8934,10.672,1.3942,0.4406,1.8738,1279.7725,0.6245,817.0676
SH600059,2025-03-31,0.0791,-6.1391,0.0905,0.0645,37.1542616931,1.0,38.4846,493.6917,-4.9043,0.876,0.876,0.99,2.3386,10.8994,,0.1276,-2.3805,1137.8003,0.1823,705.3292
SH600059,2025-06-30,0.1325,-5.938,0.151,0.0989,36.6259386053,1.52,50.4583,594.2555,0.4018,18.9494,1.3737,1.54,3.5673,10.0894,0.5096,0.2137,-1.6639,1358.4906,0.3029,842.3023
SH600059,2025-09-30,0.1786,-0.6975,0.2013,0.1476,35.7483899653,2.29,55.4928,659.1797,-8.1005,2.1128,2.1128,2.32,4.8655,11.3394,,0.2911,-1.4077,1511.7581,0.4096,927.5163
SH600059,2025-12-31,0.2651,7.4373,0.3095,0.2436,37.6740944161,3.77,42.0305,593.374,-5.4453,19.6638,3.2216,3.79,8.5652,12.126,0.9873,0.4262,1.5194,1357.9781,0.6067,844.6739
SH600059,2026-03-31,0.0795,4.8793,0.0913,0.0676,40.3097047292,1.05,40.3533,513.4056,0.2171,0.9202,0.9202,1.05,2.2303,11.4065,,0.1326,-3.8766,1132.0755,0.1753,678.733
