instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920703,2021-09-30,,,1.0413,1.8985,50.6607004104,31.46,124.867,140.267,,15.7885,15.7885,27.03,2.1623,30.1848,,0.673,0.5729,460.905751652013,1.9249,401.1887
BJ920703,2021-12-31,,15.5544,1.1974,2.033,50.4939476994,33.25,140.5866,190.0739,13.5227,17.1718,17.1718,28.32,2.5607,27.7543,,0.7905,0.363,523.12209979478,1.894,455.408
BJ920703,2022-03-31,,117.667592290204,0.2153,0.6697,43.6849093905,,168.5078,198.0198,23.143742828207,5.5377,5.5377,8.51,0.5341,41.3282,,0.1502,0.3855,664.619657606901,0.4545,599.2011
BJ920703,2022-06-30,,-24.920314086359,0.459,1.056,41.9840240468,13.66,158.2974,168.8714,-16.910350804835,8.4923,8.4923,12.75,1.1371,29.7607,,0.3239,0.9565,615.695415354967,1.0659,555.7271
BJ920703,2022-09-30,,-29.4985,1.3592,1.3385,41.4848364682,,,,-22.4228,,,,,27.4317,,,1.1488,,,
BJ920703,2022-12-31,,9.8059,1.012,2.2005,42.1747769402,27.33,141.1322,158.7652,10.5396,15.7629,15.7629,25.3,2.5508,27.5701,,0.7107,1.0726,578.11647331916,2.2675,506.5428
BJ920703,2023-03-31,,-40.1563,0.177,0.3951,42.3029993786,4.44,166.883,182.1125,-1.3694,2.969,2.969,4.34,0.5393,25.0757,,0.1338,-0.8223,778.938520165412,0.4942,672.6457
BJ920703,2023-06-30,,16.0245,0.4986,1.2077,43.7726630739,13.34,118.3665,144.6945,27.1559,8.2925,8.2925,13.21,1.5207,27.1554,,0.3613,0.4624,577.306809684205,1.244,498.2009
BJ920703,2023-09-30,,62.3152,0.8313,2.1416,42.653392821,22.9,97.2798,107.8447,62.4269,13.8468,13.8468,21.21,2.7755,27.4128,,0.6323,1.0582,508.573502276364,2.5036,427.0125
BJ920703,2023-12-31,0.5019,-4.2819,0.7239,1.683,42.5062789569,21.7,112.4052,151.9244,10.1415,14.1114,9.9971,13.51,3.2027,23.9597,,0.5692,1.2104,717.2744,2.3696,632.4666
BJ920703,2024-03-31,0.1215,65.8122,0.1634,0.5081,38.0119534992,3.98,82.3422,118.8433,69.452,2.8634,2.8634,3.84,1.093,24.5371,,0.1358,0.6287,740.7407,0.7573,662.7393
BJ920703,2024-06-30,0.2786,32.0829,0.3528,0.8838,44.9697396547,9.51,85.923,100.3177,29.7327,12.2649,7.8407,9.32,2.0949,27.6473,12.9326,0.3152,0.2253,646.0876,1.7943,571.066
BJ920703,2024-09-30,0.3308,-4.342,0.4176,1.135,45.4120331241,12.15,109.6669,139.3189,-11.3535,9.8471,9.8471,11.66,2.462,29.5811,,0.3738,0.4057,816.2031,1.938,722.3114
BJ920703,2024-12-31,0.4225,22.7079,0.5381,1.432,43.8524362843,15.16,110.7795,123.275,3.1654,15.9833,11.8216,14.27,3.2497,28.4984,20.5369,0.4875,0.8884,852.071,2.9203,738.4615
BJ920703,2025-03-31,0.0465,-61.3688,0.0555,0.1402,40.8931800649,1.39,259.9653,185.9888,-62.055,1.1673,1.1673,1.38,0.3462,24.9808,,0.0571,-2.045,1935.4839,0.4839,1576.1821
BJ920703,2025-06-30,0.1185,-70.9874,0.1431,0.1832,39.4024282734,2.54,222.0851,144.358,-55.3769,6.5129,2.1441,2.59,0.8105,17.9755,5.9471,0.1464,-0.9512,1518.9873,1.2469,1229.5082
BJ920703,2025-09-30,0.2222,-36.4469,0.2681,0.5152,44.9960051747,7.06,173.4996,115.2123,-28.725,5.7673,5.7673,6.96,1.5562,26.3763,,0.2849,0.2476,1215.1215,2.3435,947.7009
BJ920703,2025-12-31,0.2719,-41.2203,0.3334,0.6012,42.5619221803,8.23,174.8337,125.6369,-31.908,10.5674,6.4503,8.03,2.0591,24.6009,12.6678,0.357,1.0382,1324.0162,2.8654,1008.4034
BJ920703,2026-03-31,0.0448,-85.6399,0.0557,0.0144,24.2150679346,0.19,243.9024,162.9844,4.1177,0.1547,0.1547,0.19,0.369,3.4454,,0.0652,-1.6795,2008.9286,0.5522,1380.3681
