instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688102,2021-03-31,,0.1802,85.9487,58.6236,-6.2338,1.2177,,,6.7394,1.2177,0.0356,0.3579,499.4451,,,,2.43,21.2433937952,,
SH688102,2021-06-30,81.5033,0.4091,81.4933,48.39,-0.9989,3.0196,6.59,0.8033,7.7332,3.0196,0.0975,0.8382,439.9902,2.2085,66.5582,224.0757,6.38,20.7355388447,,2.7044
SH688102,2021-09-30,80.46214554471,0.6366,1.4522,42.5455,-1.7661,3.6401,,,6.0671,3.6401,0.1208,1.3125,424.1282,3.35561521722,63.977051295747,,7.82,19.4160736791,,4.22026327459
SH688102,2021-12-31,75.2257,0.8279,17.7794,42.1596,1.1772,17.2531,11.25,1.6198,6.3333,4.7859,0.1702,1.7433,434.8351,4.7856,55.2308,222.2497,10.66,19.0834267951,2.863,6.5181
SH688102,2022-03-31,92.7357,0.1742,142.2931,25.823,-2.5138,2.1189,5.19,0.3433,12.9778,2.1189,0.0776,0.3061,516.6475,0.9705,69.0343,262.1614,3.2,16.7555412866,,1.3037
SH688102,2022-06-30,99.9389,0.358,47.2512,6.7717,-2.3116,16.0511,6.63,0.7273,10.6651,3.6218,0.1293,0.6248,502.7933,1.8011,72.4142,247.4907,5.4,18.2199720744,1.2219,2.4857
SH688102,2022-09-30,99.0935,0.5276,32.6862,0.1803,-1.2378,4.0033,6.95,1.0882,8.0357,4.0033,0.1442,0.9182,511.7513,2.7247,75.1043,248.1162,6.01,18.686711857,,3.595
SH688102,2022-12-31,88.2829,0.7154,25.9258,2.6833,0.6668,17.7178,8.92,1.5111,7.7669,5.1547,0.1929,1.2446,503.215,4.0778,68.2426,238.237,7.85,18.8831353333,2.1662,5.2753
SH688102,2023-03-31,102.728,0.1661,-31.9114,5.149,-0.1853,1.3813,2.15,0.3632,8.4037,1.3813,0.0528,0.2457,541.8423,0.8761,82.5915,247.7974,2.13,22.3084441625,,1.0897
SH688102,2023-06-30,92.0905,0.3587,0.1401,15.4566,0.7889,16.0007,5.16,0.7746,9.2502,3.188,0.0925,0.5476,501.8121,1.9546,77.5728,232.378,5.19,20.3471437675,1.0504,2.3204
SH688102,2023-09-30,90.2195,0.5544,18.5779,21.0168,0.6575,4.1789,6.73,1.2347,7.8738,4.1789,0.1222,0.8434,487.013,2.9927,77.9851,218.6766,6.64,20.230490166,,3.4622
SH688102,2023-12-31,88.513,0.7343,31.0236,18.7104,1.6671,19.4387,9.58,1.6673,8.5725,5.8947,0.1806,1.1228,490.2628,4.0672,70.6215,215.918,9.31,20.9872378335,2.0782,5.0976
SH688102,2024-03-31,110.7147,0.16,17.0974,14.26,-1.327,1.3192,2.34,0.3744,8.6124,1.3192,0.0442,0.263,562.5,0.8129,82.7206,240.3846,2.32,23.1729912489,,1.088
SH688102,2024-06-30,99.1462,0.3442,8.5761,11.4799,0.0789,16.5968,5.25,0.8272,9.0093,2.9433,0.1004,0.5727,522.9518,1.8155,80.6488,217.6015,5.35,23.7997868355,0.9811,2.2319
SH688102,2024-09-30,96.123,0.5179,15.8464,10.9829,0.4315,3.9465,7.38,1.2852,8.2188,3.9465,0.109,0.8739,521.3362,2.8089,80.9595,210.084,7.3,23.000898425,,3.335
SH688102,2024-12-31,89.2525,0.6909,17.8561,12.7314,1.4225,19.2869,10.44,1.7439,8.9622,5.5852,0.1638,1.1813,521.0595,4.0335,71.5948,206.4339,10.26,23.0943624839,2.0767,5.0283
SH688102,2025-03-31,93.3998,0.1562,32.7627,19.7939,-0.9949,1.4463,2.91,0.4062,9.5448,1.4463,0.0452,0.2954,576.1844,0.9636,81.1469,221.5657,2.89,22.6137610941,,1.1091
SH688102,2025-06-30,86.7136,0.3338,36.704,23.7396,-0.1019,16.0238,6.57,0.8383,9.9532,3.083,0.1051,0.6371,539.2451,2.0758,77.2864,214.7203,6.17,23.6646117363,1.0593,2.329
SH688102,2025-09-30,92.2257,0.4461,41.8708,21.7408,0.0302,3.5928,9.29,0.9637,9.5778,3.5928,0.1537,0.7754,605.2455,2.9276,80.4242,280.1702,5.95,24.0361577872,,3.3572
SH688102,2025-12-31,88.7377,0.594,28.4913,18.1933,0.9591,16.2079,10.98,1.3477,9.743,4.8485,0.1976,1.0051,606.0606,4.0569,80.7972,267.1218,7.63,24.3190543031,1.805,4.4556
SH688102,2026-03-31,107.7457,0.1337,36.4788,28.7539,-5.178,1.2924,2.23,0.2685,10.1174,1.2924,0.0576,0.2241,673.1488,0.8353,95.7345,335.1955,2.21,23.3261530743,,0.9401
