instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920504,2023-03-31,0.5265,24.604254256283,42.1304205799,581.956177377523,11.2239,0.2165,,1.7517,44.0227,2.65,415.7044,0.2358,170.9402,0.0957,-3.9574,,1.7517,2.0444,9.083957991379,2.61
BJ920504,2023-06-30,1.2028,70.6254,42.0037840482,517.169876384075,16.4595,0.4858,,5.7823,49.1253,8.48,370.5228,0.5149,149.6508,0.3158,-1.511,,5.7823,3.6641,19.3612,8.13
BJ920504,2023-09-30,1.8556,15.3035,41.6357354938,611.036883469233,14.9459,0.6131,,5.6871,42.9369,10.91,440.3849,0.609,145.5055,0.3538,-0.4636,,5.6871,6.2883,8.3944,7.23
BJ920504,2023-12-31,2.648,0.9898,41.0038564167,584.2259,18.7467,0.8565,0.6162,17.4643,11.9554,20.03,420.3152,0.895,135.9517,0.6155,0.984,,9.9827,30.1118,-0.2853,13.82
BJ920504,2024-03-31,0.4011,-65.2906,43.9941729638,1011.236,4.9429,0.1245,0.089,0.4448,40.1213,0.6,722.8916,0.1215,224.3829,0.0268,-14.7214,,0.4448,2.2432,-21.1855,0.6
BJ920504,2024-06-30,1.0951,-64.8459,39.1681873729,830.2583,6.9643,0.3216,0.2168,9.9082,48.6289,2.02,559.7015,0.2927,164.3686,0.0897,-5.7778,2.9531,1.5703,3.7015,-16.917,2.06
BJ920504,2024-09-30,1.6807,-46.6792,39.8368321624,841.3836,9.7086,0.446,0.3209,3.1725,41.0222,4.05,605.3812,0.4369,160.6473,0.1887,-0.9512,,3.1725,6.5818,-17.915,4.25
BJ920504,2024-12-31,2.5407,-40.7214,40.2455182152,764.8184,12.9423,0.6646,0.4707,14.5919,10.2787,8.1,541.6792,0.6319,141.6932,0.3649,1.2508,5.8657,6.2779,35.0238,-14.1356,8.16
BJ920504,2025-03-31,0.4791,6.6183,45.3942083682,967.7419,5.3542,0.1354,0.093,0.504,43.4007,0.49,664.6972,0.1192,187.8522,0.0286,-9.9984,,0.504,2.0737,-1.571,0.64
BJ920504,2025-06-30,1.2014,-6.416,40.5948910408,851.8694,6.9244,0.32,0.2113,10.3475,46.2143,1.44,562.5,0.2702,149.8252,0.0839,-3.1947,2.3476,1.4825,3.8949,-5.8767,1.86
BJ920504,2025-09-30,1.9455,4.4995,41.1324375141,809.11,10.1019,0.5185,0.3337,3.35,44.0213,4.34,520.7329,0.4297,138.7818,0.1972,-0.4116,,3.35,6.1334,0.431,4.27
BJ920504,2025-12-31,2.4846,-5.6655,41.2775725051,786.0262,12.4486,0.6918,0.458,14.0218,8.5469,7.46,520.3816,0.599,144.8925,0.3442,1.3776,5.09,5.4963,42.1205,-1.9242,7.23
BJ920504,2026-03-31,0.5201,20.6489,39.4821627794,902.7081,5.6228,0.1585,0.0997,0.5701,32.3508,0.72,567.8233,0.1284,173.0436,0.0345,-8.9761,,0.5701,2.782,14.8839,0.72
