instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002748,2021-03-31,34.8476,3.8225,0.4017,1.43,25.2242,0.0649,0.856,0.2205,5.3635,1.42,408.1633,,162.713477784005,16.7801,0.856,3.568,1.0456,86.075,3.9142,15.3150280247
SZ002748,2021-06-30,13.8809,3.165,0.8043,2.72,26.5993,0.1081,36.746,0.4488,14.3948,2.68,401.0695,0.6936,192.914150442443,12.5045,1.4601,6.7671,2.1485,83.7794,5.584,14.4602460229
SZ002748,2021-09-30,9.8382,6.8433,1.319,9.2,25.692,0.3961,5.0903,0.7421,17.5903,8.8,363.8324,,497.952758619733,15.3494,5.0903,10.5091,3.1883,84.6846,2.6401,17.4897720365
SZ002748,2021-12-31,38.3684,9.2468,1.9669,18.34,28.9888,0.8378,46.9198,1.1552,32.9435,16.81,311.6343,1.8605,237.845617953423,10.9278,10.6459,12.4186,4.8836,73.7161,2.0696,21.1547684789
SZ002748,2022-03-31,52.7112,8.0948,0.5044,4.57,30.4445,0.2098,2.642,0.3278,5.7919,4.46,274.5577,,223.3904,15.5389,2.642,2.9562,1.2388,72.651,0.0041,18.1833930385
SZ002748,2022-06-30,66.2693,8.1407,1.0823,8.95,27.6129,0.4624,43.464,0.7105,16.2973,8.56,253.3427,1.2271,327.6671,11.0448,5.695,6.5187,2.5843,69.6514,0.4407,18.4478518194
SZ002748,2022-09-30,42.3544,6.591,1.5593,10.41,25.089,0.543,6.6791,1.0298,18.508,9.9,262.1868,,37.106,14.5883,6.6791,10.7617,3.7166,72.647,0.5762,16.7394079805
SZ002748,2022-12-31,19.182,6.9552,2.006,14.38,29.5494,0.7511,45.6964,1.2931,29.0327,13.43,278.4007,2.3337,-10.3544,12.3998,8.5039,12.183,4.1819,86.0853,0.5204,17.7437752121
SZ002748,2023-03-31,-15.6902,2.317,0.3841,1.15,32.9405,0.0506,0.5899,0.2509,4.3857,1.15,358.7086,,-75.8679,20.5212,0.5899,2.7322,0.7115,126.4933,2.0557,8.4512440476
SZ002748,2023-06-30,-25.8195,-0.8636,0.7494,-0.38,31.4592,-0.0364,41.9056,0.4911,10.8072,-0.38,366.5241,0.9526,-107.869,16.6556,-0.4371,5.7217,1.4128,127.4066,0.043942376484,6.9638160818
SZ002748,2023-09-30,-21.8312,0.1783,1.1406,0.48,28.6399,0.0115,0.1365,0.747,13.97,0.48,361.4458,,-97.8855,19.3271,0.1365,9.4274,2.129,126.8201,32.2492,8.7051392347
SZ002748,2023-12-31,-19.3276,0.6791,1.5367,1.37,30.8272,0.0592,40.5972,0.9549,23.1799,1.36,377.0028,1.9799,-92.123,15.5307,0.6285,11.678,2.4714,145.6664,7.2123,10.5628706661
SZ002748,2024-03-31,-10.7151,-2.129,0.3499,-0.74,29.4397,-0.0415,-0.455,0.2104,5.5671,-0.75,427.7567,,-182.0387,16.1664,-0.455,3.0571,0.5131,175.4044,-0.043481738494,8.9006909141
SZ002748,2024-06-30,-3.8133,0.5294,0.7227,0.38,24.1491,0.0215,43.7696,0.4357,11.8206,0.38,413.1283,0.9802,202.281311256146,15.2277,0.2334,7.4537,1.0614,169.5873,10.6337,11.5007069906
SZ002748,2024-09-30,-6.6752,1.6284,1.0745,1.73,28.6773,0.0979,1.0282,0.6349,18.2619,1.75,425.2638,,752.3802,14.7849,1.0282,9.4151,1.5332,176.1023,4.3243,12.5941552641
SZ002748,2024-12-31,-5.0687,1.3185,1.477,1.94,24.8115,0.109,46.9726,0.8872,27.9767,1.95,405.771,2.0013,84.3139,12.8679,1.1814,14.5094,2.2714,158.4926,6.5776,13.2763130604
SZ002748,2025-03-31,8.3242,4.7671,0.3736,1.78,21.1119,0.1007,1.0642,0.226,5.3871,1.77,398.2301,,342.556078334547,16.7066,1.0642,4.263,0.6243,144.1615,0.7398,15.2953575538
SZ002748,2025-06-30,4.6817,3.9921,0.7491,2.98,21.8013,0.1694,48.2242,0.4488,13.82,2.96,401.0695,1.0659,689.3917,13.0246,1.7506,8.2564,1.2444,144.648,1.049,14.951691732
SZ002748,2025-09-30,3.4292,2.7097,1.0978,2.97,21.7225,0.1684,1.7072,0.651,17.9946,2.94,414.7465,,72.1052,15.0045,1.7072,12.4295,1.8098,149.1878,0.7296,13.4372045417
SZ002748,2025-12-31,0.9942,2.8738,1.4656,4.21,20.2958,0.24,47.6098,0.8474,24.1121,4.14,424.8289,2.0354,120.1157,14.9303,2.2896,17.7377,2.3643,152.2649,0.7157,13.902917591
SZ002748,2026-03-31,7.4357,7.0648,0.3865,2.73,22.8363,0.1604,1.424,0.2088,5.3741,2.69,431.0345,,59.2202,16.747,1.424,3.9411,0.5551,162.1329,3.3777,16.7586333817
