instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ000688,2021-03-31,12.7775,22.7865,0.0821,2.03,37.8995,0.0436,0.9823,0.0505,4.1384,2.01,1782.1782,,88.7135,21.7475,0.9823,2.3747,0.2031,443.1315,3.3667,45.7867689152
SZ000688,2021-06-30,9.9787,23.3989,0.1949,4.88,35.2651,0.1079,19.809,0.1202,8.4296,4.78,1497.5042,0.5504,150.7557,21.3533,2.3791,5.1042,0.5021,358.4943,2.0227,48.7010879526
SZ000688,2021-09-30,-8.4639,19.4037,0.2859,6.19,41.3274,0.1318,2.8466,0.1749,14.7633,6.03,1543.7393,,72.6852,18.2886,2.8466,6.5332,0.7906,341.5128,1.8775,47.4932398134
SZ000688,2021-12-31,88.3558,10.9884,0.6311,8.3,14.1017,0.1652,20.8207,0.3784,29.0308,7.99,951.3742,1.8013,27.6465,12.4006,3.4352,25.5288,1.9192,187.5782,2.1519,31.0980139191
SZ000688,2022-03-31,106.632,6.7924,0.1492,1.64,15.6912,0.0269,0.5538,0.0819,16.5153,1.62,1098.9011,,-38.4054,5.4495,0.5538,5.7357,1.2124,74.2329,3.385,39.42034059
SZ000688,2022-06-30,97.5094,9.7599,0.3396,4.76,14.3672,0.0889,19.0148,0.1833,23.2617,4.65,981.9967,1.0514,-17.6166,7.738,1.7327,12.5285,2.489,72.3182,2.956,39.4780428786
SZ000688,2022-09-30,90.1453,8.3518,0.4798,5.93,15.8512,0.1078,1.9467,0.2496,37.752,5.76,1081.7308,,-18.1571,7.1519,1.9467,17.0334,3.2925,82.0046,3.7594,38.4569216055
SZ000688,2022-12-31,-9.5001,10.0487,0.4969,6.85,18.5886,0.1391,15.729,0.234,42.8379,6.5,1538.4615,1.5949,-17.2397,8.4038,2.0041,19.3667,4.0654,88.5522,4.5571,36.5760708471
SZ000688,2023-03-31,-36.9504,2.9534,0.0872,0.61,27.8285,0.0075,0.1062,0.0363,20.0618,0.59,2479.3388,,-72.5852,4.4861,0.1062,3.2341,0.8133,110.6603,-5.2138,46.7186741553
SZ000688,2023-06-30,-46.8768,-1.7638,0.1688,0.12,27.8802,-0.0087,13.9741,0.0695,44.1345,0.12,2589.9281,0.5746,-109.6002,4.0784,-0.1203,6.4562,1.5933,112.9731,0.22676123262,37.9103956476
SZ000688,2023-09-30,-44.2377,-2.9341,0.2516,-0.09,29.4869,-0.0215,-0.2928,0.1026,30.6993,-0.09,2631.5789,,-119.5901,8.795,-0.2928,9.1566,2.3457,115.1042,0.178668653893,37.5969328915
SZ000688,2023-12-31,-22.7027,2.4756,0.3675,2.16,33.6081,0.0265,14.1045,0.1449,38.135,2.13,2484.472,0.8642,-80.9566,9.4401,0.3383,10.7117,2.9456,122.2162,19.6141,36.417593639
SZ000688,2024-03-31,5.3785,0.5003,0.0908,0.11,59.658,0.0013,0.0171,0.0341,9.884,0.11,2639.2962,,-82.1494,9.1056,0.0171,1.5086,0.6988,128.7922,27.5207,38.412194156
SZ000688,2024-06-30,41.1198,5.6374,0.2331,1.43,52.564,0.0392,14.5743,0.0869,31.7459,1.41,2071.3464,0.4028,1116.5825553421,5.67,0.4795,3.4244,1.4287,125.9887,4.0075,37.4700254926
SZ000688,2024-09-30,68.4193,4.4538,0.4123,1.72,48.336,0.055,0.6737,0.1544,49.7503,1.7,1748.7047,,1998.72590933897,5.4271,0.6737,5.5859,2.75,98.1818,3.222,33.2590047109
SZ000688,2024-12-31,60.3682,-6.088,0.5715,-3.89,49.3814,-0.1037,14.3938,0.2128,76.2225,-3.76,1691.7293,0.6934,-494.3727,4.723,-1.2593,7.2902,3.9231,91.7642,0.075915573017,48.3925856016
SZ000688,2025-03-31,77.247,115.3679,0.1504,18.55,59.658,0.5431,7.9532,0.0625,13.0648,16.92,1440.0,,40773.1408,6.8887,7.9532,1.5086,0.46,195.6522,-0.5525,40.1927837471
SZ000688,2025-06-30,39.7432,47.9472,0.3121,16.01,56.9206,0.4624,22.9523,0.1242,26.1636,14.78,1449.2754,0.3112,1088.5459,6.8798,6.3415,3.1623,0.8216,219.0847,-0.6547,13.509794677
SZ000688,2025-09-30,24.5971,26.1897,0.4983,13.97,48.9707,0.3999,5.3482,0.1943,38.0149,13.0,1389.6037,,632.671,7.1025,5.3482,5.5135,1.3725,196.7213,-0.7029,9.3996902134
SZ000688,2025-12-31,150.6044,31.9275,1.4092,22.97,47.7264,1.2948,33.7117,0.4711,103.2703,41.38,764.169,1.1606,138.482407683764,3.486,13.7846,7.543,3.5947,100.1474,0.7123,40.2395905081
SZ000688,2026-03-31,220.183,30.7127,0.4624,12.6,47.4558,0.4396,4.2455,0.145,15.9677,11.77,620.6897,,-14.7624,5.6364,4.2455,1.8965,0.6909,130.2649,0.7121,49.9036555451
