instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002391,2021-03-31,21.36,7.7314,0.1672,1.29,188.798,0.0861,0.9689,0.1274,1.3452,1.28,706.4364,,12.0582,66.9045,0.9689,0.4767,0.2575,349.5146,-2.6252,21.3291083379
SZ002391,2021-06-30,15.1215,8.8767,0.4202,3.67,142.8912,0.2504,22.1635,0.3016,2.8557,3.71,596.817,0.8537,9.8905,63.0318,2.4973,1.2597,0.6009,299.5507,0.6455,19.3633603116
SZ002391,2021-09-30,12.8119,9.0967,0.5875,5.32,156.7671,0.3617,3.5224,0.4197,4.3109,5.28,643.3167,,8.421,62.6319,3.5224,1.7223,0.8635,312.6809,0.9144,20.0909770318
SZ002391,2021-12-31,25.1461,6.5953,0.8479,5.63,130.8805,0.3797,23.8024,0.6004,7.7389,5.52,599.6003,1.6086,27.0271,46.5182,3.6167,2.7506,1.2635,284.9228,1.7266,17.508607471
SZ002391,2022-03-31,24.299,8.8206,0.2008,1.76,153.8462,0.1233,1.1389,0.1311,1.3589,1.75,686.4989,,41.8102,66.23,1.1389,0.585,0.2891,311.311,-1.71,21.5005058917
SZ002391,2022-06-30,15.4572,9.5853,0.4679,4.38,131.138,0.3142,23.0106,0.2965,2.677,4.41,607.0826,0.7887,24.674,67.2394,2.7228,1.3726,0.639,281.6901,1.6687,20.644205189
SZ002391,2022-09-30,26.559,9.209,0.7155,6.53,125.3773,0.4665,3.9617,0.4534,4.3789,6.44,595.5007,,28.122,61.6593,3.9617,2.1535,0.9766,276.4694,2.2978,19.7977418951
SZ002391,2022-12-31,12.7201,6.2107,0.9266,5.74,131.2815,0.4057,25.9489,0.5919,8.1547,5.66,608.2108,1.5063,6.1467,44.1463,3.5263,2.7422,1.3352,269.6225,3.2065,17.234576887
SZ002391,2023-03-31,11.8092,8.8875,0.2176,1.75,175.0292,0.1398,1.1748,0.1344,1.6773,1.91,669.6429,,12.6575,53.6577,1.1748,0.5142,0.3078,292.3977,-0.2954,23.8247304937
SZ002391,2023-06-30,-5.8982,8.687,0.4288,3.67,170.5676,0.268,25.4967,0.2623,2.9936,3.69,686.2371,0.6402,-14.7172,60.1283,2.2306,1.0553,0.6005,299.7502,0.4625,21.8370541887
SZ002391,2023-09-30,-15.2299,7.7457,0.5944,4.59,190.9342,0.3326,2.7148,0.3615,4.3792,4.55,746.888,,-28.7003,61.6551,2.7148,1.4141,0.8409,321.0846,1.9882,21.085759925
SZ002391,2023-12-31,-14.8251,2.0167,0.7831,1.59,177.9711,0.1122,24.4928,0.4656,6.5593,1.6,773.1959,1.1101,-72.3425,54.8839,0.9054,2.0228,1.1234,320.4558,-1.266,14.5281674755
SZ002391,2024-03-31,-15.8397,0.919,0.1885,0.17,207.9963,0.0122,0.0918,0.1033,1.1791,0.17,871.2488,,-91.2977,76.3294,0.0918,0.4327,0.2535,355.0296,-17.1304,14.8792608808
SZ002391,2024-06-30,-3.0974,0.9852,0.4324,0.43,171.5756,0.0294,23.2191,0.233,2.4552,0.44,772.5322,0.6035,-89.0096,73.3138,0.2221,1.0491,0.5732,314.0265,15.3619,12.0323078747
SZ002391,2024-09-30,-4.4141,1.6335,0.5936,0.96,190.8127,0.0671,0.4864,0.3136,3.6582,1.0,860.9694,,-79.8411,73.8068,0.4864,1.415,0.7644,353.2182,7.7231,12.1765042397
SZ002391,2024-12-31,-2.4932,-3.4117,0.8001,-2.73,168.2243,-0.1851,20.5846,0.4223,5.6212,-2.84,852.4745,1.0587,-264.9528,64.0433,-1.3915,2.14,1.1429,314.9882,0.0902174356,8.7054670331
SZ002391,2025-03-31,6.9966,1.814,0.2176,0.4,158.9544,0.0257,0.177,0.1018,1.0843,0.39,884.0864,,111.2023,83.0029,0.177,0.5662,0.2744,327.9883,-14.0251,14.6362953172
SZ002391,2025-06-30,7.2775,2.0297,0.4912,1.0,130.9377,0.0651,21.3408,0.227,2.3376,0.99,792.9515,0.543,120.9993,77.0021,0.4352,1.3747,0.5977,301.1544,8.1065,13.3686210887
SZ002391,2025-09-30,11.3259,1.7616,0.6992,1.23,140.9112,0.0805,0.5642,0.3315,3.5686,1.23,814.4796,,20.0538,75.6599,0.5642,1.9161,0.9148,295.1465,10.8953,13.1328822387
SZ002391,2025-12-31,4.5761,1.0999,0.8694,0.96,152.9312,0.0624,24.8571,0.4246,5.1736,0.95,847.8568,0.9249,133.795398047447,69.584,0.4649,2.354,1.2455,289.0405,14.9488,13.8093742962
SZ002391,2026-03-31,8.346,3.0824,0.2337,0.72,146.8908,0.0473,0.336,0.1116,1.1395,0.72,806.4516,,84.1027,78.982,0.336,0.6127,0.3187,282.3972,-3.2535,16.0698704502
