instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000667,2021-03-31,-45.049341035322,5027.933,0.0102,6666.6667,-0.5964,0.0179,8823.5294,0.0424,-1.85,327.6339,0.0135,9.4226220839,-1.88,1.78478801035,-0.5964,-0.0667,2.9528,,-57.5564,30.4795
SZ000667,2021-06-30,-998.77918485706,3543.3071,0.0264,5202.3121,-0.3195,0.0508,6818.1818,0.113,-4.42,-61.4825,0.0346,0.2242537007,-4.53,1.453967847658,-1.5065,-0.1716,7.6697,0.2845,-56.8056,23.469
SZ000667,2021-09-30,-301.019325343892,1973.6842,0.0692,2973.5683,-2.7021,0.1368,3901.7341,0.2998,-8.32,-11.6859,0.0908,-1.3426105465,-8.69,0.698670770312,-2.7021,-0.3007,13.6684,,-38.4402,19.7536
SZ000667,2021-12-31,-2922.41559641711,1628.2225,0.1341,2020.202,-11.2061,0.2211,2684.5638,0.6841,-45.62,-15.3744,0.1782,15.4920550978,-59.36,0.433907490014,-12.9477,-1.3007,27.7327,1.3337,-90.1351,12.9811
SZ000667,2022-03-31,-2.632411584034,465.1163,0.1047,625.0,-0.8003,0.1935,859.5989,0.7091,-3.07,761.3928,0.144,4.8704334775,-3.11,-0.043604001318,-0.8003,-0.0724,15.8289,,-7.2442,5.6858
SZ000667,2022-06-30,-2.935527710089,864.5533,0.1118,1172.6384,0.0051,0.2082,1610.0179,0.7913,-7.37,250.9704,0.1535,2.3425018388,-7.65,-0.090216347133,-2.3765,-0.2119,14.6305,0.9672,-19.9856,12.3031
SZ000667,2022-09-30,-36.446116705483,754.1899,0.1951,1014.275,-7.057,0.358,1383.9057,1.5076,-19.06,124.5519,0.2662,2.8194749732,-21.05,-0.120973663988,-7.057,-0.5618,24.3893,,-31.9819,11.0704
SZ000667,2022-12-31,41.374238355784,822.1055,0.2413,1090.2483,-7.281,0.4379,1491.9188,2.0499,-42.11,48.6457,0.3302,3.8319040385,-53.31,-0.101799091817,-10.3247,-0.7985,27.5251,2.0139,-37.2264,13.079
SZ000667,2023-03-31,177.961634337811,398.2301,0.1434,443.3498,0.6346,0.226,627.6151,1.5672,4.54,5.0926,0.203,18.9570343506,6.12,1.6519,0.6346,0.0438,11.97,,4.1757,7.5188
SZ000667,2023-06-30,116.460771776075,599.4006,0.1856,664.9427,0.3863,0.3003,969.8276,1.9036,2.28,19.8854,0.2707,19.7225778499,3.14,1.412,0.3863,0.023,12.5099,,1.8118,14.3886
SZ000667,2023-12-31,28.748966166981,478.0242,0.442,538.8415,-10.4662,0.7531,814.4796,6.1319,-93.58,24.0953,0.6681,21.4796240244,-206.96,0.017954001019,-10.4662,-0.4513,31.4011,,-16.954,11.4646
SZ000667,2024-06-30,-337.8788,1773.399,,2995.0083,-1.3392,0.1015,5438.92685435407,0.7207,-28.63,-89.0599,0.0601,-0.0195675313,-33.42,-0.332510522045,-1.3392,-0.0548,1.6001,,-39.3959,112.493
SZ000667,2024-12-31,-96.365866856273,2953.2404,,4699.7389,-30.3125,0.1219,8253.90045721599,,,-94.0655,0.0766,6.6813422569,,-0.248602133931,-30.3125,-0.8887,1.9123,,-562.568,188.255
SZ000667,2025-06-30,7.880067638554,7894.7368,,12676.0563,-1.7739,0.0228,21356.475181998,,,-82.4919,0.0142,4.8801731196,,-0.343827684047,-1.7739,-0.0505,0.3211,,-207.2833,560.573
SZ000667,2025-12-31,31.258667899838,1392.1114,,2179.1768,-30.7372,0.2586,3547.15998183109,,,58.0211,0.1652,8.9128365154,,-0.035528900897,-30.7372,-0.6109,3.3878,,-244.7246,106.2637
