instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603220,2021-03-31,68.7758,0.1345,163.589407261135,287.9655,-18.213,0.5055,0.97,0.1609,3.5511,0.5055,0.051,0.2856,669.145,1.3086,337.0787,559.3536,0.95,13.1014225687,,0.267
SH603220,2021-06-30,66.5262,0.3067,1556.0343,89.5316,-4.1833,4.5044,3.78,0.3697,6.1649,1.9594,0.2059,0.662,586.8927,2.7057,301.8109,486.8813,3.79,17.3697530238,5.8167,0.5964
SH603220,2021-09-30,67.5253,0.4566,371.2013,49.9253,-2.5288,3.06,6.1,0.5526,6.6463,3.06,0.3394,1.0172,591.3272,3.9985,293.7337,488.5993,6.15,18.4940417915,,0.9192
SH603220,2021-12-31,62.3312,0.6652,196.8838,27.8213,0.2948,7.498,10.96,0.8099,7.6293,4.8752,0.5967,1.5191,541.1906,5.7756,254.8492,444.4993,10.62,19.9174316423,13.021,1.4126
SH603220,2022-03-31,106.3327,0.1033,-31.8663,-16.6082,-31.8365,0.3172,0.54,0.1326,2.9014,0.3172,0.0348,0.226,871.2488,0.8464,395.9525,678.733,0.59,15.3905230365,,0.2273
SH603220,2022-06-30,89.2547,0.253,-41.8049,-9.7142,-10.0921,3.6703,2.22,0.3232,3.9737,1.0326,0.1198,0.5729,711.4625,2.0167,326.146,556.9307,2.23,17.7180087329,5.0083,0.5519
SH603220,2022-09-30,94.3957,0.3962,-38.2078,-4.454,-6.8832,1.693,3.91,0.5048,4.2983,1.693,0.2106,0.9188,681.474,2.8603,312.8621,534.8653,3.89,17.7318731883,,0.863
SH603220,2022-12-31,71.941,0.6031,-44.8952,0.063,0.4587,4.9542,6.24,0.7626,4.2015,2.3977,0.3301,1.4487,596.9159,5.0041,260.7751,472.0692,6.1,16.9573141562,11.4122,1.3805
SH603220,2023-03-31,92.4404,0.1217,96.5098,38.0043,-17.1642,0.507,1.28,0.1624,4.1314,0.507,0.0686,0.3014,739.5234,0.9736,318.2461,554.1872,1.29,15.5725443768,,0.2828
SH603220,2023-06-30,79.6919,0.2725,55.9434,27.0925,-6.4686,3.9489,3.68,0.364,4.8758,1.2961,0.1876,0.6967,660.5505,2.2587,283.7327,494.5055,3.7,16.8427285423,4.6947,0.6344
SH603220,2023-09-30,88.8333,0.4024,41.5623,20.7625,-3.0869,1.9062,5.58,0.5586,5.0387,1.9062,0.2981,1.062,670.9742,3.0394,281.3672,483.3512,5.55,16.9342096849,,0.9596
SH603220,2023-12-31,73.1588,0.5314,31.0696,8.2746,0.9777,4.708,7.85,0.7541,5.086,2.3706,0.4342,1.4781,677.4558,4.9208,248.7562,477.3903,7.41,16.3105289471,8.0342,1.4472
SH603220,2024-03-31,65.2079,0.1191,107.1942,30.5534,-7.2214,0.7835,2.37,0.2046,6.5567,0.7835,0.1427,0.3584,755.6675,1.3802,247.8656,439.8827,2.34,17.196403179,,0.3631
SH603220,2024-06-30,64.2857,0.2265,72.406,16.822,-3.3744,3.9304,5.33,0.403,7.1957,1.5082,0.3246,0.741,794.702,2.8,248.6188,446.6501,5.28,19.3218690417,2.2843,0.724
SH603220,2024-09-30,65.4927,0.3194,45.9086,10.841,-1.8919,1.9069,7.28,0.5973,6.6328,1.9069,0.3357,1.0705,845.335,4.1226,257.3144,452.0342,7.1,20.3572870497,,1.0493
SH603220,2024-12-31,66.5262,0.4195,1.2065,4.2808,1.231,5.6244,7.29,0.7777,4.936,1.8213,0.3394,1.4463,858.1645,5.4114,245.8681,462.9034,7.1,19.0718298526,2.783,1.4642
SH603220,2025-03-31,93.3707,0.0684,-64.5246,-24.6674,-5.5341,0.2129,0.92,0.1499,3.0877,0.2129,0.0391,0.258,1315.7895,0.9639,328.9474,600.4003,0.91,19.7433706834,,0.2736
SH603220,2025-06-30,58.0701,0.1962,-55.4503,4.7731,-0.6976,5.908,2.45,0.4439,3.0596,0.601,0.1116,0.7473,917.4312,3.0997,237.7807,405.4967,2.47,18.0451461604,0.8398,0.757
SH603220,2025-09-30,59.5908,0.2878,-44.9749,5.0523,2.0355,1.0043,4.11,0.6478,3.4742,1.0043,0.1854,1.0758,938.1515,4.5309,244.1671,416.7953,4.09,19.0876863193,,1.1058
SH603220,2025-12-31,58.0879,0.3902,-45.4758,8.7342,10.6971,7.7341,3.98,0.8571,2.4752,0.9398,0.185,1.5129,922.6038,6.1975,234.4055,420.021,3.96,19.6888939649,1.6339,1.5358
SH603220,2026-03-31,128.1869,0.0524,-109.1477,-11.7967,-0.818812981546,-0.0156,-0.0001,0.1115,-0.3202,-0.0156,-0.0029,0.1558,1717.5573,0.7021,381.5176,807.1749,0.0,16.8601855837,,0.2359
