instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000671,2021-03-31,7.1609,2903.2258,0.0211,3643.7247,0.1328,0.031,4265.4028,0.1254,1.57,12.0303,0.0247,20.8712174543,1.56,0.3063,0.1328,0.1156,5.5871,,6.3617,16.1085
SZ000671,2021-06-30,27.5805,1401.8692,0.0843,1816.3471,0.8231,0.1284,2135.2313,0.5081,6.87,24.0957,0.0991,18.171929677,6.63,3.538,0.6307,0.5456,15.7253,7.0499,7.5473,11.4465
SZ000671,2021-09-30,6.1786,1538.4615,0.1138,2013.4228,0.8589,0.1755,2372.5835,0.703,10.12,8.5879,0.1341,17.5353129043,9.4,6.4654,0.8589,0.7766,23.5915,,7.7793,11.4448
SZ000671,2021-12-31,-236.4484,1795.5112,0.1197,2569.5931,-1.8973,0.2005,3007.5188,0.8391,-33.19,-48.2465,0.1401,8.2647008359,-38.21,0.215484026374,-2.0914,-1.8097,22.8944,10.2177,-17.6193,15.7244
SZ000671,2022-03-31,-441.3766,10714.2857,0.0052,15000.0,-0.4556,0.0084,17307.6923,0.0462,-9.03,-75.3183,0.006,8.1924884005,-9.0,-0.057893048454,-0.4556,-0.3946,0.787,,-87.9897,114.3583
SZ000671,2022-06-30,-260.3699,4347.8261,0.0265,5787.7814,-0.8421,0.0414,6792.4528,0.2364,-22.97,-69.0799,0.0311,10.8867638108,-24.51,-0.075547454469,-1.0647,-0.875,3.8423,2.3036,-39.1449,46.8469
SZ000671,2022-09-30,-285.7284,3139.5349,0.0544,4238.6185,-1.8016,0.086,4963.2353,0.4993,-41.45,-54.6389,0.0637,9.4277660401,-49.92,-0.118068224145,-1.8016,-1.4424,8.6959,,-31.852,31.0491
SZ000671,2022-12-31,-80.577473811382,1820.0202,0.1213,2505.2192,-3.954,0.1978,2967.8483,1.1886,-115.43,-6.1324,0.1437,6.7952051204,-240.49,-0.077487825277,-4.2184,-3.0534,20.389,9.4558,-31.6704,17.6566
SZ000671,2023-03-31,68.540263858118,8910.8911,0.0066,11538.4615,-0.1873,0.0101,13636.3636,0.0794,-9.51,5.8178,0.0078,9.7657668433,-10.06,0.11995198515,-0.1873,-0.1352,1.2542,,-28.4892,71.7589
SZ000671,2023-06-30,47.931525128248,3409.0909,0.0361,4225.3521,-0.6794,0.0528,4986.1496,0.4984,-43.83,14.3203,0.0426,13.174529723,-57.03,0.120564269423,-0.6794,-0.4703,7.0267,,-18.4035,25.6166
SZ000671,2023-09-30,,2488.4793,0.0727,3150.5251,-0.8586,0.1085,3713.8927,1.0066,,12.5081,0.0857,,-94.69,,-0.8586,-0.5825,14.2113,,-11.4328,18.999
SZ000671,2023-12-31,35.722178678164,1291.7115,0.1762,1716.7382,-3.1807,0.2787,2043.1328,2.7923,0.0,19.685,0.2097,7.3684509302,,0.014542204811,-3.1807,-1.8646,29.3416,,-16.1585,12.2693
SZ000671,2024-03-31,,3249.0975,,3913.0435,-0.4705,0.0277,,0.5615,,138.1616,0.023,,,,-0.4705,-0.2705,2.7967,,-23.9381,32.1808
SZ000671,2024-06-30,-51.607990199155,2907.916,,3696.0986,-1.2822,0.0619,4338.21226550113,1.9045,0.0,-7.5189,0.0487,10.9174786976,,-0.031353656105,-1.2822,-0.709,5.9872,,-29.9993,30.0641
SZ000671,2024-09-30,,2158.2734,,3103.4483,-3.1267,0.1251,,5.2475,,-20.7943,0.087,,,,-3.1267,-1.5955,10.2061,,-39.539,26.4548
SZ000671,2024-12-31,-142.453722442375,1377.1997,,1878.9144,-11.0715,0.2614,2240.81226771465,,0.0,-28.654,0.1916,5.2222336996,,0.008732040703,-11.0715,-4.8568,21.0135,,-58.9938,17.1318
SZ000671,2025-03-31,-2.781633701879,14062.5,,20000.0,-0.6257,0.0064,24309.9178793444,,,-85.6443,0.0045,2.0437337196,,0.892437938331,-0.6257,-0.2739,0.44,,-168.848,204.5455
SZ000671,2025-06-30,0.202417926143,4774.5358,,6766.9173,-1.7542,0.0377,8206.15093037754,,0.0,-60.0916,0.0266,2.5304252614,,0.325327160524,-1.7542,-0.739,2.5772,,-78.3567,69.8432
SZ000671,2025-09-30,,4599.6593,,6716.4179,-2.6317,0.0587,,,,-64.9184,0.0402,,,,-2.6317,-1.0835,3.7985,,-76.5384,71.0807
SZ000671,2025-12-31,12.371308725852,2140.3092,,3030.303,-12.143,0.1682,3676.75051950601,,0.0,-52.9665,0.1188,3.1584173604,,0.15673314299,-12.143,-4.2775,10.9245,,-110.4686,32.9535
SZ000671,2026-03-31,18.28949075269,6250.0,,8411.215,-0.6723,0.0144,10314.3794456097,,,88.6373,0.0107,8.6389400282,,0.147515117714,-0.6723,-0.2348,0.9109,,-76.7195,98.8034
