instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300100,2021-03-31,39.65,5.4222,0.5671,3.12,89.5522,0.1368,0.9946,0.1849,1.1492,3.1,486.7496,,332.2093,78.3153,0.9946,1.005,0.3524,255.3916,1.5695,18.8794848236
SZ300100,2021-06-30,31.0273,4.1017,1.0756,4.51,91.6124,0.1973,30.6595,0.3558,2.3038,4.42,505.9022,1.01,71.6608,78.1318,1.4613,1.9648,0.6718,267.9369,2.648,17.7714410162
SZ300100,2021-09-30,19.7777,3.2041,1.5723,5.19,97.9467,0.2282,1.6402,0.5161,3.3572,5.11,523.1544,,-45.0786,80.4242,1.6402,2.7566,0.9643,279.9959,3.8197,16.4481849202
SZ300100,2021-12-31,2.9514,3.3938,1.7939,7.09,106.9614,0.3108,30.476,0.6465,4.0975,5.59,556.8445,1.8869,46.0581,87.8585,2.1229,3.3657,1.1835,304.1825,3.4075,18.5450291678
SZ300100,2022-03-31,3.4091,2.8219,0.4558,1.35,92.9944,0.0744,0.5249,0.183,1.1386,1.34,491.8033,,-46.1829,79.0444,0.5249,0.9678,0.3234,278.2931,0.3839,16.5499423729
SZ300100,2022-06-30,-4.5218,2.3106,0.8514,1.99,105.0236,0.1073,33.9223,0.3302,2.0747,2.19,545.1242,0.9916,-46.2139,86.7595,0.7954,1.7139,0.5924,303.8488,7.1714,16.5476409744
SZ300100,2022-09-30,2.7735,2.868,1.3285,3.86,106.8841,0.2099,1.5073,0.5125,3.1786,4.06,526.8293,,-8.0074,84.9431,1.5073,2.5261,0.909,297.0297,4.2081,16.6330685565
SZ300100,2022-12-31,13.6594,1.8131,1.8904,3.41,98.3795,0.1887,34.8263,0.7228,4.2425,3.57,498.0631,2.236,-39.2789,84.8556,1.3326,3.6593,1.2547,286.9212,5.8366,17.0470546642
SZ300100,2023-03-31,-16.205,4.7116,0.4156,1.98,119.8881,0.1041,0.7583,0.1585,0.8407,1.96,567.8233,,39.9106,107.0536,0.7583,0.7507,0.2738,328.7071,0.1106,19.5442517822
SZ300100,2023-06-30,-2.7032,3.5698,0.843,3.02,112.2474,0.1613,36.0044,0.3219,1.6985,2.96,559.1799,1.0134,50.3172,105.9759,1.159,1.6036,0.554,324.9097,2.9573,18.4664293249
SZ300100,2023-09-30,-2.0447,3.4147,1.3289,4.4,106.8672,0.2448,1.7814,0.5139,2.6975,4.42,525.394,,16.626,100.0927,1.7814,2.5265,0.8895,303.5413,2.6839,18.2854866927
SZ300100,2023-12-31,-1.1099,1.9798,1.9161,3.76,106.2354,0.2038,36.3345,0.7106,3.55,3.68,506.6141,2.3134,7.9787,101.4085,1.376,3.3887,1.1918,302.0641,4.6086,17.5371337825
SZ300100,2024-03-31,19.6427,7.3072,0.478,3.47,107.0664,0.1938,1.3809,0.1836,0.9457,3.47,490.1961,,85.5518,95.1676,1.3809,0.8406,0.3054,294.6955,0.1308,21.0249212219
SZ300100,2024-06-30,15.7314,11.8269,0.9223,10.71,105.3309,0.6206,44.0775,0.3674,1.8547,10.53,489.9292,1.2085,283.4233,97.0507,4.5271,1.7089,0.616,292.2078,1.6227,19.2993859938
SZ300100,2024-09-30,12.2461,11.3388,1.38,10.64,107.437,0.9157,6.7227,0.5671,2.7887,14.74,476.1065,,272.7231,96.8193,6.7227,2.5131,0.9533,283.2267,1.2439,19.4676373517
SZ300100,2024-12-31,18.6447,10.1339,2.0264,20.45,91.7829,1.2417,44.8449,0.8033,3.7016,18.81,448.1514,2.7442,507.3147,97.2552,7.9358,3.9223,1.293,278.4223,1.3487,18.4914893801
SZ300100,2025-03-31,20.9671,12.396,0.4714,5.85,90.7533,0.3978,2.5754,0.2064,0.9765,5.67,436.0465,,105.2096,92.1659,2.5754,0.9917,0.3383,266.0361,0.8443,21.6323146836
SZ300100,2025-06-30,20.0656,11.3763,0.9088,10.4,91.1716,0.5065,39.5414,0.3988,1.8938,9.86,451.3541,1.3934,15.4914,95.047,4.4937,1.9743,0.6466,278.3792,1.3969,20.7375454693
SZ300100,2025-09-30,19.1215,10.4337,1.3478,14.54,94.185,0.7033,5.935,0.5909,2.766,13.07,456.9301,,9.6136,97.6139,5.935,2.8667,0.9502,284.1507,1.6028,21.4528715507
SZ300100,2025-12-31,11.673,9.1768,1.8687,17.23,84.0238,0.8798,40.7409,0.825,3.9369,15.6,436.3636,2.9269,1.1265,91.4425,7.1656,4.2845,1.3311,270.453,1.5529,20.9409884204
SZ300100,2026-03-31,-10.4222,7.3331,0.3521,2.57,99.4365,0.1477,1.3154,0.1714,0.955,2.55,525.0875,,-47.0085,94.2408,1.3154,0.9051,0.2877,312.8259,0.1881,23.7572342607
