instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603017,2021-03-31,0.0749,-5.9132,0.1328,0.068,21.6564967874,0.93,322.5806,2.1096,17.0139,0.5428,0.5428,0.93,0.279,6.9918,,0.1264,-10.1454,1201.6021,42.6621,712.0253
SH603017,2021-06-30,0.1769,-24.599,0.3211,0.2821,26.42167593,3.91,269.5821,1.799,-2.0953,6.0172,2.2597,4.15,0.6677,12.3053,1.4806,0.3034,-1.6616,1017.524,100.0559,593.2762
SH603017,2021-09-30,0.2724,-36.4917,0.4995,0.3408,27.2923936149,4.89,249.6763,1.3639,-6.5505,2.6606,2.6606,5.01,1.0814,9.5664,,0.4679,0.1572,991.1894,197.9587,577.0464
SH603017,2021-12-31,0.5118,-285.1124,1.038,-1.4906,25.6887123781,-24.89,185.2805,1.2728,-2.2716,-8.4505,-12.6077,-29.78,1.943,-23.1464,4.2472,0.8189,0.197501966627,703.3998,282.8485,439.6141
SH603017,2022-03-31,0.0877,17.3425,0.1957,0.0793,25.9077211268,1.52,236.3445,2.1756,3.7469,0.7182,0.7182,1.54,0.3808,7.908,,0.1437,-5.576,1026.2258,41.3685,626.3048
SH603017,2022-06-30,0.2049,-7.6997,0.4591,0.259,28.593834044,4.78,204.5687,1.9014,4.4605,6.9237,2.2697,5.04,0.8799,10.8729,1.6272,0.3335,0.1127,878.4773,94.6692,539.7301
SH603017,2022-09-30,0.3133,-14.0373,0.6955,0.2932,26.8009580714,5.46,207.23,1.8733,-0.78,2.7273,2.7273,5.99,1.3029,8.2882,,0.5207,0.5818,861.7938,144.1292,518.5327
SH603017,2022-12-31,0.5264,120.764677966035,1.2268,0.321,25.2340342938,6.13,164.301,0.7044,-1.8791,6.852,2.6091,6.16,2.1911,5.0317,4.3735,0.8437,2.9814,683.8906,511.0624,426.692
SH603017,2023-03-31,0.0972,37.4354,0.2205,0.11,22.4590581735,2.06,204.9647,0.0096,14.942,0.9449,0.9449,2.03,0.4391,9.4555,,0.1619,-4.2537,925.9259,9370.4136,555.8987
SH603017,2023-06-30,0.2278,14.2705,0.5097,0.2985,26.868258935,5.63,178.112,0.0231,13.9499,7.2761,2.5442,5.45,1.0106,10.9035,1.9476,0.3817,-0.1912,790.1668,7801.4613,471.5745
SH603017,2023-09-30,0.3472,16.0295,0.8053,0.3431,24.7066598863,6.45,185.1979,0.0218,18.4915,2.8476,2.8476,6.56,1.4579,8.116,,0.5791,0.2159,777.6498,12404.3326,466.2407
SH603017,2023-12-31,0.5097,25.0562,1.1838,0.4014,26.1226206733,7.36,161.6887,106.445888938559,-1.7298,7.9339,3.2646,7.3,2.2265,6.4032,4.517,0.8392,1.8697,706.2978,3.382000033912,428.98
SH603017,2024-03-31,0.0985,2.8827,0.2203,0.1131,20.9010114499,2.03,196.5066,96.63905578572,2.6167,0.9489,0.9489,2.02,0.458,9.48,,0.1658,-0.5201,913.7056,0.931300489934,542.8227
SH603017,2024-06-30,0.1981,-12.2731,0.4424,0.2618,26.1163425116,4.79,195.0374,110.555387882826,-11.719,7.1828,2.1627,4.72,0.9229,10.835,1.814,0.3319,0.5377,908.632,1.628143172821,542.332
SH603017,2024-09-30,0.2726,-28.3479,0.6106,0.2458,26.3474577463,4.51,207.3414,119.320078440824,-21.2046,2.0251,2.0251,4.45,1.3022,7.3802,,0.4676,1.1564,990.4622,2.262821174174,577.4166
SH603017,2024-12-31,0.3995,-50.3547,0.9,0.1993,29.8557586615,3.51,198.8731,109.18406584622,-22.8374,6.9026,1.6716,3.51,1.8102,4.1197,3.6602,0.682,3.3599,901.1264,3.297184412486,527.8592
SH603017,2025-03-31,0.0733,-29.1688,0.1627,0.0801,21.651885717,1.45,237.3418,111.298886270305,-26.2505,0.6626,0.6626,1.44,0.3792,9.1049,,0.1281,-0.4669,1227.8308,0.808633428563,702.5761
SH603017,2025-06-30,0.1544,-20.1719,0.3428,0.2076,31.0635309047,3.85,222.7171,110.190177192112,-21.9277,6.8855,1.6688,3.73,0.8082,11.0787,1.4785,0.2665,1.1295,1165.8031,1.633539436879,675.4221
SH603017,2025-09-30,0.2329,-15.7949,0.5219,0.2068,26.3137485675,3.77,215.0709,103.464523260225,-15.3616,1.6846,1.6846,3.8,1.2554,7.3424,,0.4044,2.2433,1159.2958,2.609590142516,667.6558
SH603017,2025-12-31,0.3614,-13.132,0.7932,0.1729,31.4820327597,3.32,193.788,96.398790893888,-11.7924,7.189,1.4805,3.33,1.8577,4.0572,3.3798,0.6262,4.9951,996.1262,3.734486674177,574.8962
SH603017,2026-03-31,0.0718,-2.7782,0.1505,0.0778,21.9527637728,1.41,201.0724,97.081619979739,-7.1774,0.7052,0.7052,1.4,0.4476,9.5364,,0.1245,1.2717,1253.4819,0.927054987533,722.8916
