instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600215,2021-03-31,0.0217,406.6931,0.0244,0.0799,20.0478393881,1.49,0.6492,2608.6957,400.5731,1.3237,1.3237,1.48,138.6282,60.9137,,0.0229,0.8595,4147.4654,0.0345,3930.131
SH600215,2021-06-30,0.049,224.3957,0.0551,0.127,19.7006737357,2.37,0.3161,2331.6062,223.241,2.2343,2.1296,2.36,569.414,43.0701,1.8323,0.0524,0.6472,3673.4694,0.0772,3435.1145
SH600215,2021-09-30,0.3381,34.5993,0.5689,0.2462,17.775341573,5.32,40.0291,329.8314,892.0741,3.1016,3.1016,8.23,6.7451,10.3964,,0.4218,-1.7392,798.5803,0.8186,640.1138
SH600215,2021-12-31,0.4565,57.8241,0.7332,0.2827,15.7802391625,6.27,26.2377,322.263,741.3485,7.2447,3.8617,9.42,13.7207,9.248,7.9412,0.6603,-1.427,788.609,1.1171,545.2067
SH600215,2022-03-31,0.1038,-40.2073,0.2518,0.0478,13.203062803,1.58,60.048,293.1596,480.8857,0.649,0.649,1.57,1.4988,6.2701,,0.2124,-0.9675,867.052,0.307,423.7288
SH600215,2022-06-30,0.1443,-39.9977,0.337,0.0762,18.5570164173,2.59,65.7174,449.4382,251.5417,5.095,1.0814,2.42,2.739,7.3514,1.354,0.3069,2.896,1247.4012,0.4005,586.5103
SH600215,2022-09-30,0.1939,-67.0782,0.4562,0.0811,18.6278464607,2.61,75.4106,528.3757,-40.0691,1.1068,1.1068,2.52,3.5804,5.7111,,0.4113,4.0146,1392.4703,0.511,656.4551
SH600215,2022-12-31,0.3201,8.431,0.7409,0.3065,14.6026550189,9.52,77.0367,365.7422,-21.3071,8.0769,3.9752,8.78,4.6731,12.7428,3.144,0.6615,0.7625,1124.6485,0.9843,544.2177
SH600215,2023-03-31,0.1069,109.0791,0.2355,0.0999,23.246260102,2.81,80.1853,280.3738,10.2757,1.2476,1.2476,2.74,1.1224,11.8878,,0.2148,-1.678,841.9083,0.321,418.9944
SH600215,2023-06-30,0.2245,133.5091,0.4989,0.178,20.8636842027,4.84,51.6959,264.2784,76.9952,6.0786,2.0606,4.6,3.4819,9.6986,2.4341,0.4404,-1.1951,801.7817,0.6811,408.7193
SH600215,2023-09-30,0.3848,216.156,0.8165,0.2563,21.6068303453,6.72,81.6895,130.9599,123.6679,2.9151,2.9151,5.98,3.3052,8.0726,,0.9092,-2.3835,701.6632,2.0617,296.9644
SH600215,2023-12-31,0.5665,-14.9563,1.1851,0.2607,15.6231556811,6.75,84.0513,100.7754,91.0282,7.3643,3.062,6.11,4.2831,5.673,6.07,1.2035,-2.5707,635.481,3.5723,299.1275
SH600215,2024-03-31,0.1628,11.8429,0.3157,0.1117,16.748439273,2.59,82.9493,12.154,62.2657,1.357,1.357,2.55,1.085,8.1938,,0.3593,2.0727,552.8256,7.405,250.4871
SH600215,2024-06-30,0.2727,-16.6221,0.5164,0.1484,15.6345669568,3.42,95.3238,14.7767,22.1874,6.7581,1.8699,3.36,1.8883,6.6181,2.9055,0.6153,1.0011,660.066,12.1813,292.5402
SH600215,2024-09-30,0.3813,-27.9935,0.7216,0.1846,16.3987193022,4.28,109.4314,23.2508,-2.6215,2.3959,2.3959,4.29,2.4673,5.9693,,0.8707,0.2258,708.1039,11.6125,310.0953
SH600215,2024-12-31,0.4885,-46.8494,0.9252,0.1392,14.9653658691,3.23,102.5612,11.0204,-13.7492,6.8181,1.7965,3.22,3.5101,3.4959,5.4038,1.071,-0.8516,736.9498,32.6668,336.1345
SH600215,2025-03-31,0.0776,-125.6238,0.1364,-0.0288,9.5406845844,-0.67,112.9093,7.7492,-57.0921,-0.3891,-0.3891,-0.67,0.7971,-4.8932,,0.1722,0.089526818297,1159.7938,11.6141,522.6481
SH600215,2025-06-30,0.1467,-150.8179,0.2483,-0.0758,7.5684128446,-1.73,99.3377,12.4118,-51.6517,4.8333,-1.0672,-1.7,1.812,-6.9562,1.5341,0.3402,-0.066213264807,1226.9939,14.5023,529.1005
SH600215,2025-09-30,0.2023,-198.5734,0.3399,-0.1827,-1.4031281523,-4.24,112.6126,13.8192,-52.3102,-2.65,-2.65,-4.16,2.3976,-12.3383,,0.4818,0.059762420136,1334.6515,19.5381,560.3985
SH600215,2025-12-31,0.2383,-639.9017,0.3901,-0.7614,-15.7144851253,-18.48,109.1504,11.2342,-52.1208,-3.8954,-9.1077,-13.79,3.2982,-39.4205,2.7525,0.4796,0.019404561737,1510.7008,32.045,750.6255
SH600215,2026-03-31,0.0773,-68.896596879954,0.118,-0.0492,-2.0128539558,-0.9,70.0389,9.4382,7.9194,-0.5954,-0.5954,-0.92,1.285,-7.658,,0.1428,0.299116197837,1164.295,9.5357,630.2521
