instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002957,2021-03-31,135.737,10.1809,0.1655,1.23,116.8528,0.1133,1.2435,0.1257,0.486,1.22,715.9905,,991.513,185.1852,1.2435,0.7702,0.1584,568.1818,1.2054,36.7383246192
SZ002957,2021-06-30,36.7253,12.0822,0.3921,3.62,111.4137,0.318,6.6041,0.288,1.0768,3.67,625.0,2.4133,-13.0762,167.162,3.2846,1.6156,0.3615,497.9253,-0.3042,35.6745223461
SZ002957,2021-09-30,12.7956,13.9343,0.6118,6.62,102.091,0.5808,5.73,0.445,1.7118,6.54,606.7416,,-20.4098,157.7287,5.73,2.6447,0.5682,475.1848,0.5225,36.3089828578
SZ002957,2021-12-31,7.2914,4.3801,0.7915,1.42,177.471,0.23,5.1198,0.5196,2.2792,1.42,692.8406,4.7525,-72.7362,157.9502,1.9806,2.0285,0.6819,527.9366,0.4539,33.8923290785
SZ002957,2022-03-31,-2.5275,9.4976,0.1633,1.09,417.4397,0.1031,0.8154,0.0895,0.462,1.08,1005.5866,,-9.0691,194.8052,0.8154,0.2156,0.121,743.8017,2.0668,42.4445916994
SZ002957,2022-06-30,19.0373,10.9032,0.4659,4.01,273.5147,0.3424,5.2694,0.2427,1.1188,3.94,741.6564,2.7792,7.422,160.8867,2.4038,0.6581,0.3236,556.2423,0.7043,35.348961203
SZ002957,2022-09-30,26.8472,12.3408,0.7677,8.14,248.0934,0.6541,4.4498,0.4025,1.8234,7.82,670.8075,,12.3415,148.075,4.4498,1.0883,0.5417,498.4309,0.6178,36.5864334052
SZ002957,2022-12-31,50.204,11.822,1.1211,11.96,215.2338,0.9343,9.217,0.5925,2.4777,11.22,607.5949,6.9794,305.4098,145.296,6.2125,1.6726,0.8078,445.6549,0.285,35.9070312589
SZ002957,2023-03-31,19.2963,7.6415,0.1725,1.06,387.931,0.0992,0.6398,0.085,0.3679,1.06,1058.8235,,-4.0174,244.6317,0.6398,0.232,0.1156,778.5467,7.3989,34.4970651881
SZ002957,2023-06-30,-4.8988,10.2094,0.4004,3.26,342.6613,0.3049,5.2684,0.1979,0.8029,3.32,909.5503,2.6173,-10.9507,224.1873,2.0124,0.5253,0.2723,661.0356,2.0392,35.2021769267
SZ002957,2023-09-30,-9.1354,10.9539,0.6362,6.01,303.0303,0.5264,3.5348,0.3215,1.2898,6.03,839.8134,,-19.3475,209.3348,3.5348,0.891,0.4446,607.2874,1.1637,33.9575759589
SZ002957,2023-12-31,-11.9795,7.8964,0.9177,6.15,252.0302,0.5481,7.6981,0.473,1.8065,6.05,761.0994,3.9385,-41.2079,199.2804,3.822,1.4284,0.6604,545.1242,1.3809,32.3714920771
SZ002957,2024-03-31,2.1095,7.7963,0.1714,1.16,330.5178,0.1031,0.7244,0.0926,0.3601,1.16,971.9222,,4.1774,249.9306,0.7244,0.2723,0.1318,682.8528,1.2377,36.699944507
SZ002957,2024-06-30,-15.1721,11.2679,0.3318,3.07,350.6721,0.2849,6.1288,0.18,0.6751,3.12,1000.0,1.0767,-6.3768,266.6272,2.0713,0.5133,0.2573,699.5725,0.3435,38.3566348889
SZ002957,2024-09-30,-11.1675,11.4507,0.5539,5.67,306.6091,0.4899,3.6644,0.3085,1.1447,5.62,875.2026,,-7.1387,235.8697,3.6644,0.8806,0.4443,607.6975,0.7763,38.8968262074
SZ002957,2024-12-31,-14.3369,7.4703,0.7735,4.84,267.9369,0.4452,8.4103,0.4303,1.647,4.79,836.6256,2.5011,-18.9588,218.5792,3.3406,1.3436,0.6266,574.5292,1.5785,36.2186874722
SZ002957,2025-03-31,-1.5679,9.1161,0.1657,1.49,286.7155,0.1163,0.8441,0.0952,0.396,1.45,945.3782,,15.0958,227.2727,0.8441,0.3139,0.14,642.8571,5.9365,33.1395127788
SZ002957,2025-06-30,6.3099,12.815,0.3409,4.04,313.917,0.3376,7.4685,0.196,0.8105,4.01,918.3673,1.1314,20.9061,222.0851,2.4366,0.5734,0.2876,625.8693,2.6176,35.1256887942
SZ002957,2025-09-30,0.2158,15.544,0.5309,7.9,315.6049,0.6518,4.2953,0.2973,1.2968,7.71,908.1736,,36.0408,208.2048,4.2953,0.8555,0.4237,637.2433,1.6675,34.8741887804
SZ002957,2025-12-31,7.5488,11.6758,0.7889,8.87,280.0467,0.7318,9.9128,0.4454,1.8704,8.44,808.2622,2.783,68.0943,192.4722,4.842,1.2855,0.6374,564.7945,1.5682,33.4472677047
SZ002957,2026-03-31,15.4213,12.2736,0.1748,2.12,411.7109,0.1807,1.1541,0.0957,0.4694,2.1,940.4389,,55.3991,191.7341,1.1541,0.2186,0.1333,675.1688,2.066,36.3012429341
