instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002465,2021-03-31,11.0412,5.1064,0.083,0.49,316.0112,0.0193,0.3142,0.0619,0.356,0.48,1453.958,,108.5821,252.809,0.3142,0.2848,0.0989,910.0101,-2.3213,34.8621633531
SZ002465,2021-06-30,16.0576,11.6706,0.2328,2.74,236.0965,0.1236,7.0745,0.1716,0.9505,2.77,1048.951,1.9583,34.0262,189.374,1.9752,0.7624,0.2749,654.7836,-0.7351,37.5897272324
SZ002465,2021-09-30,14.6352,11.2572,0.3373,3.82,243.8584,0.1737,2.7538,0.249,1.2992,3.81,1084.3373,,19.6924,207.8202,2.7538,1.1072,0.3984,677.7108,-0.8161,37.2091086053
SZ002465,2021-12-31,6.8738,12.6686,0.5126,6.47,198.1179,0.3009,9.9106,0.3799,2.0785,6.35,947.6178,4.3439,19.0581,173.2018,4.6909,1.8171,0.6033,596.7181,0.9058,37.3360437677
SZ002465,2022-03-31,7.503,5.1092,0.086,0.51,289.7618,0.0208,0.3246,0.0635,0.349,0.5,1417.3228,,7.5622,257.8797,0.3246,0.3106,0.0998,901.8036,-9.2768,35.2569251792
SZ002465,2022-06-30,1.7676,12.041,0.2289,2.81,217.7858,0.1298,7.5134,0.1685,0.8649,2.85,1068.2493,2.0242,4.9978,208.1165,2.034,0.8265,0.2674,673.1488,-1.8517,37.5857501036
SZ002465,2022-09-30,4.3005,10.8039,0.3402,3.83,214.9339,0.1739,2.7264,0.2516,1.2204,3.82,1073.132,,0.1003,221.2389,2.7264,1.2562,0.4026,670.6408,-1.8526,35.4137529189
SZ002465,2022-12-31,2.5843,12.4043,0.5072,6.41,174.7827,0.3023,10.0766,0.3745,1.8293,6.27,961.2817,4.2155,0.4437,196.7966,4.5803,2.0597,0.5977,602.3089,-0.0599,34.9709349932
SZ002465,2023-03-31,10.2583,4.1135,0.0916,0.4,222.662,0.0185,0.2785,0.0679,0.2968,0.39,1325.4786,,-11.2294,303.2345,0.2785,0.4042,0.1096,821.1679,-10.929,32.0531022065
SZ002465,2023-06-30,15.7955,11.0674,0.2558,2.89,163.3394,0.1382,7.5466,0.1844,0.7407,2.93,976.1388,2.013,6.4327,243.0134,1.9913,1.102,0.2958,608.5193,-1.7371,33.9699987339
SZ002465,2023-09-30,8.7868,9.1458,0.358,3.36,185.9376,0.1601,2.2453,0.255,0.991,3.36,1058.8235,,-7.9088,272.4521,2.2453,1.4521,0.4064,664.3701,-2.5839,33.7499833814
SZ002465,2023-12-31,14.8413,11.3687,0.5211,6.34,134.7961,0.2954,8.5889,0.3723,1.4715,5.46,966.9621,4.3262,5.2538,244.6483,3.7727,2.6707,0.5696,632.0225,-0.3667,32.4289036038
SZ002465,2024-03-31,10.6685,4.6205,0.0847,0.33,181.123,0.0213,0.2739,0.0591,0.2121,0.33,1522.8426,,24.3073,424.3281,0.2739,0.4969,0.0874,1029.7483,-9.8851,31.906337253
SZ002465,2024-06-30,-9.9267,8.6285,0.1932,1.51,155.4673,0.0901,6.2508,0.1335,0.4735,1.54,1348.3146,1.7094,-29.7758,380.1478,1.1539,1.1578,0.1988,905.4326,-3.3073,32.1220044503
SZ002465,2024-09-30,-6.6574,5.7693,0.2808,1.45,152.2585,0.0876,1.0381,0.1866,0.6628,1.46,1446.9453,,-41.118,407.3627,1.0381,1.7733,0.2734,987.564,-4.8127,29.97260362
SZ002465,2024-12-31,-23.7146,2.1726,0.3695,0.42,152.0334,0.0431,5.6022,0.2462,0.9114,0.42,1462.2258,3.2249,-85.4218,394.9967,0.5206,2.3679,0.3635,990.3714,-7.0717,28.7856557565
SZ002465,2025-03-31,-9.1506,4.4244,0.079,0.36,160.4564,0.0185,0.2298,0.0513,0.1889,0.36,1754.386,,-13.006,476.4426,0.2298,0.5609,0.0769,1170.3511,-8.5322,27.3664967941
SZ002465,2025-06-30,-13.9675,0.2973,0.1707,0.02,155.4538,0.0027,5.5148,0.1097,0.3991,0.02,1640.8387,1.5064,-97.0361,451.0148,0.0329,1.1579,0.1654,1088.2709,-80.3114,27.3632309531
SZ002465,2025-09-30,-16.1689,-5.2541,0.2457,-1.41,159.7633,-0.0668,-0.7858,0.1517,0.5653,-1.46,1779.8286,,-176.344,477.6225,-0.7858,1.69,0.2272,1188.3803,-0.242990036699,23.9878314885
SZ002465,2025-12-31,-10.8068,-17.6756,0.3497,-6.53,141.4594,-0.3125,1.8589,0.21,0.8087,-6.89,1714.2857,2.1479,-825.6588,445.1589,-3.6473,2.5449,0.3197,1126.0557,-0.146924309653,23.736045474
SZ002465,2026-03-31,1.8365,0.1601,0.0885,0.05,143.4034,0.0007,0.0076,0.0485,0.1936,0.05,1855.6701,,-96.3154,464.876,0.0076,0.6276,0.0747,1204.8193,-29.4795,26.0792941684
