instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688190,2021-03-31,,,,,0.2205,,,,13.9943,,,0.8258,,,,,,25.158995271,,
SH688190,2021-06-30,38.45605225514,0.5171,32.5854,35.3409,0.4788,7.4542,,,14.7649,7.4542,0.6799,0.8886,348.0951,4.68066765683,92.937401908316,,12.69,25.9741668677,,1.936787518308
SH688190,2021-09-30,39.0778,0.7885,15.4944,28.4059,0.4311,24.0429,18.64,1.3348,13.3859,9.8168,0.9916,1.3881,342.4223,6.9093,90.301,202.2775,17.5,23.5366017941,2.9236,2.99
SH688190,2021-12-31,38.6772,0.6076,24.9384,30.8224,0.5523,11.1722,20.1,0.7987,12.7973,5.2107,0.9979,0.8199,592.4951,9.3078,78.673,450.7324,6.54,23.3742898636,3.9441,4.5759
SH688190,2022-03-31,40.0249,0.1224,47.1199,56.3243,0.026,1.5619,2.07,0.1505,13.1703,1.5619,0.3192,0.1571,735.2941,2.2486,75.1064,598.0066,2.05,24.0234589414,,1.1983
SH688190,2022-06-30,38.0132,0.2739,47.2817,54.1696,-1.8272,10.2862,4.82,0.3428,14.1052,3.8056,0.7511,0.344,657.1742,4.7352,70.5246,525.0875,4.79,23.999613459,2.2368,2.5523
SH688190,2022-09-30,36.5294,0.4321,69.516,54.477,-1.1633,6.1273,8.0,0.5435,14.689,6.1273,1.2607,0.5456,624.8554,7.3913,71.9424,496.7801,7.78,26.0426815855,,3.753
SH688190,2022-12-31,35.7611,0.6002,89.3152,54.6769,-0.3402,15.8938,11.82,0.7517,15.6631,8.9786,1.8892,0.7517,599.8001,10.0668,66.2642,478.9145,11.23,26.8097191309,3.8637,5.4328
SH688190,2023-03-31,47.6115,0.1484,91.7466,32.2306,1.2861,2.762,3.57,0.2036,19.0982,2.762,0.6121,0.1871,606.469,1.8903,80.1639,442.0432,3.51,29.0553465907,,1.1227
SH688190,2023-06-30,44.4675,0.3225,82.3061,32.7084,0.9322,13.3595,7.86,0.4402,19.3768,6.0118,1.3693,0.4103,558.1395,4.0479,78.0911,408.905,7.77,29.9794339326,1.8906,2.305
SH688190,2023-09-30,42.9301,0.5002,57.4849,26.5059,0.6297,8.8747,11.3,0.6835,18.2861,8.8747,1.9854,0.6194,539.7841,6.2893,76.2992,395.0256,10.89,29.9436264344,,3.5387
SH688190,2023-12-31,38.384,0.6666,46.4487,22.4303,0.6607,19.7865,15.56,0.975,18.7359,11.8932,2.7667,0.824,540.054,9.3789,78.3733,369.2308,14.55,30.4905948446,4.0516,4.5934
SH688190,2024-03-31,44.3831,0.1545,2.9568,15.0822,0.1778,2.5752,3.26,0.2821,17.086,2.5752,0.6302,0.1908,582.5243,2.0278,94.0046,319.0358,3.21,30.2488850544,,0.9574
SH688190,2024-06-30,39.7966,0.3192,1.6161,7.3664,0.9801,14.1815,7.16,0.582,18.339,5.7328,1.3914,0.3933,563.9098,4.523,94.6721,309.2784,7.11,30.2520134394,2.2276,1.9013
SH688190,2024-09-30,40.6253,0.4744,10.3305,6.5429,0.7716,8.5891,11.15,0.8626,18.9362,8.5891,2.1905,0.5875,569.14,6.6461,93.5194,313.0072,10.76,30.7845184304,,2.8871
SH688190,2024-12-31,36.1275,0.6406,8.7264,7.2353,0.3991,20.2095,15.2,1.1678,18.9965,11.4911,3.0082,0.7939,561.9732,9.9647,94.7593,308.272,14.41,30.5755470951,4.0353,3.7991
SH688190,2025-03-31,47.3884,0.1318,4.3392,-4.8728,-1.4813,2.4308,3.1,0.217,18.7406,2.4308,0.6576,0.1655,682.8528,1.8992,122.183,414.7465,3.05,29.9718538243,,0.7366
SH688190,2025-06-30,39.0947,0.3056,1.5136,8.2787,-0.2044,14.5161,6.64,0.5032,17.1932,5.1187,1.4125,0.3863,589.0052,4.6042,118.4912,357.7107,6.52,29.328865448,1.8034,1.5191
SH688190,2025-09-30,43.2436,0.4425,-4.9637,5.0277,0.1258,7.2452,9.68,0.7213,17.1348,7.2452,2.0817,0.5623,610.1695,6.2437,113.412,374.3241,9.32,28.5222302362,,2.3807
SH688190,2025-12-31,49.1951,0.5752,-18.447,-0.5608,0.1057,18.7661,11.39,0.8996,15.5795,8.5867,2.4532,0.7363,625.8693,7.3178,109.6224,400.1779,11.2,27.7379389393,3.4034,3.284
SH688190,2026-03-31,59.1599,0.137,-21.531,11.2092,0.9337,1.8164,2.33,0.1823,13.2233,1.8164,0.516,0.1761,656.9343,1.5213,118.2499,493.6917,2.3,23.0597784287,,0.7611
