instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603693,2021-03-31,11.5805,0.046,7.1309,22.7847,0.8168,1.9094,4.19,0.1773,43.3002,1.9094,0.3777,0.1022,1956.5217,7.7717,244.4324,507.6142,4.1,59.2567504867,,0.3682
SH603693,2021-06-30,11.907,0.0798,1.2331,10.5957,1.0269,21.3629,6.27,0.3197,36.9885,2.7787,0.5714,0.1805,2255.6391,15.1172,286.3051,563.0278,6.18,53.966821878,0.1718,0.6287
SH603693,2021-09-30,12.4512,0.1093,13.8624,14.2767,1.1063,3.3733,8.13,0.4451,33.9205,3.3733,0.7468,0.2538,2470.2653,21.6847,312.6085,606.6053,7.89,51.4817627244,,0.8637
SH603693,2021-12-31,9.9284,0.1374,113.1669,20.0422,2.0925,18.5058,6.37,0.5917,19.6362,2.3069,0.5317,0.3204,2620.0873,36.2595,314.1635,608.4164,5.42,49.1538389922,0.2232,1.1459
SH603693,2022-03-31,6.537,0.0337,-31.3446,-0.6908,0.9823,1.0022,2.23,0.1515,29.9348,1.0022,0.2337,0.0821,2670.6231,13.7677,337.2049,594.0594,2.21,52.0478647963,,0.2669
SH603693,2022-06-30,7.3491,0.0682,7.6435,13.8215,1.1041,20.2159,5.25,0.3009,34.9809,2.3652,0.5543,0.1644,2639.2962,24.4927,348.4321,598.2054,5.17,55.3099094223,0.0965,0.5166
SH603693,2022-09-30,6.829,0.0954,3.0207,11.4663,1.4674,2.9753,6.54,0.4182,31.3504,2.9753,0.5333,0.2278,2830.1887,39.5375,379.9606,645.6241,6.38,52.3143719227,,0.7106
SH603693,2022-12-31,6.6978,0.1245,60.0874,6.1587,2.3412,23.7435,8.11,0.5454,29.6113,3.6823,0.6547,0.2935,2891.5663,53.7489,362.5743,660.066,7.84,50.3107461386,0.1765,0.9929
SH603693,2023-03-31,6.372,0.0346,30.064,3.5823,1.2997,1.2896,2.86,0.1388,37.5879,1.2896,0.2338,0.078,2601.1561,14.1243,353.3569,648.415,2.82,57.1602951487,,0.2547
SH603693,2023-06-30,6.3797,0.0673,5.7038,0.4469,1.2678,23.4703,5.44,0.2655,36.8116,2.4206,0.4507,0.1528,2674.5914,28.2145,371.2871,677.9661,5.39,56.1061539107,0.1002,0.4848
SH603693,2023-09-30,6.5365,0.0917,-6.8884,-3.9103,1.6748,2.7782,6.12,0.3818,30.3787,2.7782,0.4966,0.2042,2944.3839,41.3067,420.1681,707.1765,6.01,51.4176608122,,0.6426
SH603693,2023-12-31,6.9044,0.1205,-6.4076,-1.2803,1.6818,26.5119,7.58,0.4602,28.0734,3.3219,0.6128,0.2707,2987.5519,52.1407,438.1161,782.2686,7.36,49.7164250436,0.1782,0.8217
SH603693,2024-03-31,7.1335,0.0401,48.3397,20.2378,1.173,1.8374,3.83,0.1387,46.3728,1.8374,0.3468,0.0883,2244.389,12.6166,373.1343,648.8825,3.76,63.0950707071,,0.2412
SH603693,2024-06-30,7.0861,0.0627,-13.1218,-3.8955,1.3438,26.3698,4.47,0.2164,33.2776,2.0499,0.3916,0.1393,2870.8134,25.4018,483.0918,831.793,4.44,53.6685794047,0.0959,0.3726
SH603693,2024-09-30,7.3095,0.0922,17.6366,6.8965,1.5367,3.0008,6.45,0.3053,33.4309,3.0008,0.5842,0.203,2928.4165,36.9381,499.3527,884.376,6.32,52.0163033052,,0.5407
SH603693,2024-12-31,6.9451,0.1232,-8.9149,7.8759,1.9887,27.9744,6.37,0.4145,23.7038,2.8233,0.5581,0.2749,2922.0779,51.835,492.5434,868.5163,6.22,51.4253060719,0.1951,0.7309
SH603693,2025-03-31,6.57,0.0325,-37.9048,-13.8533,0.9447,1.0865,2.41,0.1036,33.4259,1.0865,0.2154,0.0717,2769.2308,13.6986,503.9194,868.7259,2.38,55.8191161297,,0.1786
SH603693,2025-06-30,7.1612,0.0598,-7.0073,0.4753,1.2261,28.7433,4.13,0.1917,30.7994,1.8406,0.3641,0.1315,3010.0334,25.1354,557.1031,938.9671,4.11,52.1688450176,0.1005,0.3231
SH603693,2025-09-30,7.7967,0.086,-12.5707,-2.0713,2.0161,2.5479,5.71,0.2724,29.8466,2.5479,0.5107,0.1886,3139.5349,34.6301,565.8005,991.1894,5.61,50.1930190301,,0.4772
SH603693,2025-12-31,7.2017,0.1173,20.3868,-0.5835,1.904,31.3357,7.38,0.3719,28.7037,3.3331,0.6719,0.2563,3069.0537,49.9882,564.8831,968.0022,7.18,49.9759920078,0.1997,0.6373
SH603693,2026-03-31,7.9659,0.0282,-34.0173,-11.5868,1.8112,0.7005,1.54,0.0876,24.9457,0.7005,0.1421,0.06,3191.4894,11.2981,626.3048,1027.3973,1.52,52.7178694466,,0.1437
