instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600555,2021-03-31,-6.546419804198,17647.0588,0.0004,128571.4286,-0.9124,0.0051,225000.0,0.0009,-2.2,279.9927,0.0007,-149.8639290018,-2.23,-19.09068307888,-0.9124,-0.0141,5.7637,,-2463.7921,15.615
SH600555,2021-06-30,-2677.0423,16363.6364,0.0028,33333.3333,2.7799,0.011,64285.7143,0.0067,-4.34,75.9597,0.0054,27.5499138784,-4.43,-3.212256396149,-1.7787,-0.0274,40.2017,0.1162,-644.602,4.4774
SH600555,2021-09-30,-238.0356,16666.6667,0.0039,35526.3158,-2.5501,0.0162,69230.7692,0.0096,-6.26,9.0248,0.0076,24.5041703061,-6.48,-2.556614276487,-2.5501,-0.0392,83.6752,,-649.5925,3.2268
SH600555,2021-12-31,-14.562179457522,860.8321,0.062,2882.3058,-8.4921,0.4182,5806.4516,0.1601,-32.34,834.0106,0.1249,-1.9611261947,-38.21,0.24890197116,-13.3145,-0.181,992.5851,2.5298,-201.9896,0.3627
SH600555,2022-03-31,17.696133931313,9677.4194,0.0014,30000.0,-0.8666,0.0093,64285.7143,0.0041,-2.48,241.836,0.003,26.0061538092,-2.47,-0.310372480683,-0.8666,-0.0117,34.5491,,-598.1266,2.605
SH600555,2022-06-30,12.896282536854,9473.6842,0.0026,33333.3333,-1.7896,0.019,69230.7692,0.0075,-5.15,-16.8963,0.0054,16.1677466813,-5.17,0.774925535233,-1.7896,-0.0241,89.9956,,-681.8015,2.0001
SH600555,2022-09-30,13.524729439286,9473.6842,0.0042,31034.4828,-2.5469,0.0285,64285.7143,0.0122,-7.36,-6.4077,0.0087,21.1178384447,-7.49,-0.213931374091,-2.5469,-0.0341,144.8826,,-604.0437,1.8636
SH600555,2022-12-31,56.269702809775,8144.7964,0.0056,30769.2308,-6.0215,0.0442,64285.7143,0.0172,-18.34,-91.5697,0.0117,8.5066611269,-19.82,-2.264057992163,-6.0215,-0.0809,,,-1070.6042,
SH600555,2023-06-30,16.305436857327,3781.5126,,17475.7282,-1.5151,0.0476,36263.3511429621,0.0167,-5.07,87.6872,0.0103,-10.4356762635,-5.19,-0.294085821078,-1.5151,-0.0202,,,-303.5468,
SH600555,2023-12-31,-47.120301925398,4705.8824,,23376.6234,-9.3232,0.0765,45433.9648551633,0.03,-33.36,38.1719,0.0154,-12.5118929136,-39.71,-1.812729431372,-9.3232,-0.1203,,,-1152.0548,
SH600555,2024-06-30,20.337030969844,8144.7964,,41860.4651,-1.5702,0.0221,75579.3654032833,0.0097,-6.31,-54.1711,0.0043,-9.4658606889,-4.64,-11.933813942474,-1.5702,-0.0199,,,-652.97,
SH600555,2024-12-31,-29.975028949182,6122.449,,35643.5644,-11.6247,0.0588,71185.4507839463,0.0248,-54.97,-40.0477,0.0101,-40.3604460511,-62.87,-10.479148857759,-11.6247,-0.1378,,,-2202.8172,
SH600555,2025-06-30,-0.449078877626,7929.5154,,30508.4746,-1.3726,0.0227,69131.6527340475,0.0148,-7.77,0.8892,0.0059,-9.6867079168,-7.91,-0.164182442171,-1.3726,-0.0161,,,-524.0872,
SH600555,2025-12-31,-22.376435257371,6545.4545,,25714.2857,-17.0272,0.055,59998.4165317906,0.0608,-141.28,8.9254,0.014,-12.9405437216,-1382.07,-3.596717822243,-17.0272,-0.1851,,,-2715.4548,
