instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ001225,2021-06-30,,32.4201,0.6609,20.83,116.8755,,12.5656,,74.8391,20.1,433.378367132002,,,2.4052,12.5656,1.5401,0.5563,323.5664,1.4067,46.7350487793
SZ001225,2021-12-31,24.6496,40.3075,1.0988,44.57,148.0324,,25.6763,,108.7073,37.37,493.694469023225,,85.3198,3.3116,25.6763,2.4319,0.9663,372.5551,0.6436,45.9723497919
SZ001225,2022-03-31,,30.3766,0.4292,6.5,,,,,,6.5,,,,,,,,,-0.9056,44.2878047336
SZ001225,2022-06-30,0.156,57.3429,0.4444,25.83,151.8731,,29.3253,0.3335,57.5257,23.43,539.7301,,77.1505,3.129,19.0495,1.1852,0.4294,419.1896,0.4813,40.1423015088
SZ001225,2022-09-30,,49.9345,1.3887,31.35,,,,,,31.35,,,,,,,,,0.6258,41.6132447065
SZ001225,2022-12-31,-2.9372,44.4759,0.7774,35.47,164.4887,,24.4926,,122.6755,30.43,618.549985715375,,7.1005,2.9346,24.4926,2.1886,0.7545,477.1372,0.6854,41.3831022974
SZ001225,2023-03-31,-4.351,27.6903,0.1043,3.23,154.4269,0.485,1.9806,,13.2318,2.17,988.013880137366,,-12.8096,6.8018,1.9806,0.5828,0.1111,810.081,-1.9997,39.1549352298
SZ001225,2023-06-30,-19.4169,26.9951,0.2045,4.87,155.3197,0.9046,10.0697,0.1798,10.7785,4.2,1001.1123,,-62.0642,16.6999,3.8783,1.1589,0.2216,812.2744,0.6202,38.643293361
SZ001225,2023-09-30,-24.7792,29.9499,0.2685,6.8,189.4338,1.3349,5.5649,,25.7801,6.08,1149.68899364495,,-54.8838,10.4732,5.5649,1.4253,0.2903,930.0723,0.9501,40.1444684459
SZ001225,2023-12-31,-22.3515,29.5261,0.3548,8.69,187.8816,1.7607,13.2116,0.3076,27.5642,7.86,1170.3511,,-48.4517,13.0604,7.0919,1.9161,0.3846,936.0374,0.8392,39.1420798275
SZ001225,2024-03-31,-26.4633,24.3746,0.0571,1.39,178.2531,0.314,1.2751,0.0521,3.0222,1.38,1727.4472,,-35.2686,29.7796,1.2751,0.5049,0.0636,1415.0943,0.2389,34.1943273635
SZ001225,2024-06-30,-43.2482,24.0512,0.0864,2.06,287.8618,0.4574,8.8844,0.079,6.3331,2.12,2278.481,0.7885,-49.437,28.4221,1.9593,0.6253,0.1032,1744.186,1.345,40.358273015
SZ001225,2024-09-30,-37.4415,23.557,0.1261,2.98,285.0808,0.6568,2.7767,0.115,9.672,3.01,2347.8261,,-50.7948,27.9156,2.7767,0.9471,0.1558,1732.991,1.3617,37.6188315818
SZ001225,2024-12-31,-34.9591,22.9401,0.1745,4.04,261.5899,0.8897,10.8821,0.1584,10.3505,4.03,2272.7273,1.3923,-49.4669,34.7809,3.6837,1.3762,0.2132,1688.5553,1.7433,37.1862639671
SZ001225,2025-03-31,-37.468,20.244,0.0364,0.73,291.6397,0.1631,0.6662,0.0331,2.3847,0.73,2719.0332,,-48.0649,37.7406,0.6662,0.3086,0.05,1800.0,0.6085,32.0687743672
SZ001225,2025-06-30,0.4402,15.5959,0.0884,1.35,229.7677,0.2979,9.2281,0.0804,4.4613,1.41,2238.806,0.5935,-34.87,40.347,1.2747,0.7834,0.1213,1483.9242,0.9746,31.6993807726
SZ001225,2025-09-30,0.5018,17.3789,0.1291,2.23,256.3616,0.4781,2.0375,0.1166,6.4048,2.28,2315.6089,,-25.856,42.1559,2.0375,1.0532,0.1807,1494.1893,0.9749,35.0378417366
SZ001225,2025-12-31,-4.7727,14.278,0.1699,2.44,270.6157,0.5177,10.516,0.153,9.1294,2.46,2352.9412,1.154,-40.7301,39.433,2.1861,1.3303,0.2273,1583.8099,1.5569,34.4166007448
SZ001225,2026-03-31,5.3371,12.2154,0.0395,0.48,315.3469,0.1018,0.4268,0.0351,1.9997,0.48,2564.1026,,-36.4385,45.0068,0.4268,0.2854,0.0523,1720.8413,-0.0838,34.1602150222
