instrument,datetime,profit_growth,inventory_turn_days,inventory_turnover,asset_turn_days,revenue_growth,gross_margin,roe,ocf_to_np,roa,ar_turnover,net_margin,ar_turn_days
SZ300431,2019-09-30,-184.498874109545,,,2310.11605205444,-90.947126620168,-26.6353737878,,-0.013865611418,-89.6516451668,0.492113886972,-767.0581651616,548.653486820546
SZ300431,2019-06-30,-148.51145453933,77.379711924127,2.326191136205,2332.80908432735,-89.439338504872,-21.068291404,,-0.041775711709,-30.6382979555,0.279500010182,-397.0738877738,644.007132174309
SZ300431,2019-03-31,40.778661007978,111.299154116902,0.808631482549,1553.90289435508,-81.598904943377,27.3244720058,-112.57,0.035112605006,-3.580592059,0.214122963385,-61.8210262671,420.319234225136
SZ300431,2018-12-31,-2077.64530747013,100.300316730239,3.589220968945,669.866691183811,-41.151015415608,-17.0774470208,-197.11,0.16489514692,-96.4970859712,2.125100028267,-179.5560658011,169.40379050937
SZ300431,2018-09-30,-1228.39434445605,99.159269347599,2.722892189267,723.157664629579,-18.858731016381,-16.428290569,-23.3,0.211046161577,-22.2601195707,1.474570139364,-59.6206521598,183.104209689513
SZ300431,2018-06-30,-775.215842027842,127.122796980596,1.415953741385,685.948310273361,-4.20945104063,-4.707758164,-10.25,0.106078523775,-9.7682630123,1.032742466928,-37.2251305977,174.293210325154
SZ300431,2018-03-31,-79.270270695713,165.916668806211,0.542440977435,701.360179533497,-13.699845158635,6.0158903111,-2.8,-0.075894540821,-2.85683092,0.510518167471,-22.2629716328,176.291473515705
SZ300431,2017-12-31,4.407270020733,138.898015364595,2.591829689251,518.100045765544,16.245785704141,19.7773235884,5.97,-0.251223205435,-6.3398477047,2.941880958458,-9.1240982944,122.370689053542
SZ300431,2017-09-30,4.605432397453,111.919943316715,2.412438677135,536.978466647177,41.988254604383,20.915864034,2.23,-0.091888808537,-4.2733546299,2.053648829972,-8.4988867281,131.473305493852
SZ300431,2017-06-30,-16.638134530234,119.655910523417,1.504313487003,549.654007517269,66.893285669301,20.1881790266,1.73,-0.164781829629,-3.1243869406,1.341625561272,-9.5407322386,134.165601190053
SZ300431,2017-03-31,-585.31603517189,91.59214629489,0.982616999827,486.338885077076,135.815080757634,8.5475109385,-1.86,-0.068046926951,-3.2570096217,0.792617715573,-17.6001158679,113.547802719672
SZ300431,2016-12-31,-69.528250094151,94.670706767936,3.802654615038,427.087640855826,152.618206760565,27.0862138374,7.0,-0.106666925676,-12.3572574816,3.809831872518,-14.6600887368,94.492358730273
SZ300431,2016-09-30,-18.935456780763,78.342944318191,3.446385661782,524.430660096751,157.222311849495,31.779466669,2.77,0.00561445311,-6.9460018539,2.685314497659,-13.4914679158,100.546882026437
SZ300431,2016-06-30,181.567908204225,65.762220811144,2.737133840369,543.807876520521,128.641295203863,43.1803846767,2.8,0.154964157462,-3.2311641227,1.686098513999,-9.7618472235,106.755328057959
SZ300431,2016-03-31,205.826383784576,92.370199001942,0.974340219816,648.529047571393,105.764871780468,45.8130967005,0.53,0.046682159908,-0.7704341077,0.691766784293,-5.5516544232,130.101649925244
SZ300431,2015-12-31,313.226907495158,86.359428974298,4.168624136076,497.354355746982,68.850444318528,65.5075108229,33.84,0.135841316519,17.5145063038,2.756680027329,24.196988886,130.591870086863
SZ300431,2015-09-30,-23.39834658832,4.462626928369,60.502480788525,472.838780580986,28.427806773351,75.4230751326,5.65,0.21665596627,3.9053735306,1.851524757092,6.8393039182,145.825757374188
SZ300431,2015-06-30,-70.729574539775,5.425324751139,33.177737417875,450.468415310093,26.116033924596,72.8968952397,1.76,0.270962354558,1.2660487151,1.223733736302,3.1684164356,147.090821034273
SZ300431,2015-03-31,-146.716857400456,10.746465599349,8.374846517487,517.749864427773,24.237491587592,66.0053968166,-1.13,0.268956711903,-0.713227616,0.548026963889,-4.1030389056,164.225496061958
SZ300431,2014-12-31,8.832997003578,10.351471092031,34.777665589691,379.336548222029,18.91690791968,74.5509346095,15.78,0.20901339501,10.2850361438,2.33161114243,10.8374725253,154.399673877355
SZ300431,2014-09-30,,2.718694447052,99.312374103982,395.301653181132,,75.9003690792,11.97,0.20560664233,7.7414949129,1.707947309859,11.3341693969,158.084502046079
SZ300431,2014-06-30,,,,,,75.1165406777,8.93,0.166304699746,,,13.3295523917,
SZ300431,2014-03-31,,,,,,73.3034693424,2.77,0.273311551744,,,9.2336706475,
SZ300431,2013-12-31,-30.99484458494,,,354.665791823807,29.112311427412,71.4659162704,17.08,0.220928556641,12.0445835433,2.429586790119,11.8661159988,148.173344316861
SZ300431,2012-12-31,13.325321467322,,,336.957558075653,48.160107425388,74.8717922879,31.31,0.153261551403,23.7203998677,3.264251595058,22.2021333777,110.285616631093
SZ300431,2011-12-31,,,,,,75.4821942479,62.58,0.21908826446,51.4576497029,3.870592062922,29.0267913978,93.009026564331
