instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ301398,2021-03-31,55.7413,31.5056,0.1635,,,0.2595,3.5818,,,5.02,758.834317621478,,26.458,,3.5818,,,,0.5836,
SZ301398,2021-06-30,59.6259,29.8528,0.3407,10.73,137.1429,0.5559,17.8891,0.2569,1.8716,10.17,700.6617,,33.6782,96.1744,7.1651,1.3125,55.55,3.2403,0.4826,48.607557725
SZ301398,2021-09-30,32.6402,30.2371,1.0709,,,0.7941,,,,,,,10.263,,,,,,-0.2892,46.2068225624
SZ301398,2021-12-31,25.8807,24.4942,0.6816,16.71,142.8061,0.8941,23.1043,0.4926,3.3034,15.4,730.8161,,-10.8957,108.9786,11.0642,2.5209,110.0949,3.2699,0.8153,42.5259088426
SZ301398,2022-03-31,3.4897,17.8309,0.2937,2.58,,0.152,,,,2.58,,,-41.4289,,,,,,0.7161,36.7454925703
SZ301398,2022-06-30,13.5223,22.6981,0.3501,7.94,115.8301,0.4798,19.6697,0.2576,1.5557,7.65,698.7578,0.5518,-13.6849,115.7035,5.7598,1.554,0.618,291.2621,-0.1659,37.9464598058
SZ301398,2022-09-30,27.2863,22.068,0.5422,11.95,103.4443,0.7377,22.792,0.3985,2.1874,11.31,677.5408,0.8677,-7.1026,123.4342,8.4846,2.6101,0.9351,288.7392,-0.051,36.8591994863
SZ301398,2022-12-31,23.5589,20.7794,0.4016,14.94,119.2171,0.7029,11.9621,0.3346,2.7869,5.63,1075.9115,1.1464,4.8199,129.1758,4.9656,3.0197,0.5189,693.7753,0.0304,37.2963883021
SZ301398,2023-03-31,57.2266,21.0645,0.0798,1.68,102.9277,0.2117,1.5795,0.0729,0.6331,1.67,1234.5679,,85.7386,142.1576,1.5795,0.8744,0.099,909.0909,0.6452,35.9657569584
SZ301398,2023-06-30,35.0171,22.7204,0.1682,3.82,103.1046,0.4863,11.623,0.1531,1.2362,3.75,1175.7022,0.7116,35.1498,145.6075,3.5229,1.7458,0.2114,851.4664,0.1059,37.1760538062
SZ301398,2023-09-30,26.475,22.9633,0.2498,5.7,109.188,0.7281,5.3123,0.2276,1.9299,5.65,1186.2917,,31.6065,139.9036,5.3123,2.4728,0.3152,856.599,0.4595,37.00506286
SZ301398,2023-12-31,30.1573,22.7365,0.3432,7.78,102.3425,1.001,15.8466,0.3096,2.4095,7.6,1162.7907,1.4665,42.4155,149.4086,7.0065,3.5176,0.4291,838.9653,0.6647,35.6826306285
SZ301398,2024-03-31,2.3956,21.4469,0.0775,1.66,119.0634,0.2208,1.4466,0.0697,0.5396,1.65,1291.2482,,4.2548,166.7902,1.4466,0.7559,0.1046,860.4207,-0.2237,35.8944572833
SZ301398,2024-06-30,7.1072,20.1523,0.1734,3.45,103.478,0.462,13.0938,0.16,1.1294,3.48,1125.0,0.7039,-4.9994,159.3767,3.2148,1.7395,0.2465,730.2231,0.8934,33.9373273284
SZ301398,2024-09-30,13.5363,19.4727,0.2697,5.23,100.9308,0.701,4.7485,0.2478,1.7856,5.18,1089.5884,,-3.7224,151.2097,4.7485,2.6751,0.3832,704.5929,0.9828,33.7162120404
SZ301398,2024-12-31,16.0086,19.6599,0.3784,7.46,104.6177,1.0041,16.5182,0.3413,2.3125,7.26,1054.7905,1.5177,0.3109,155.6757,6.4174,3.4411,0.5279,681.9473,0.8594,35.9513863474
SZ301398,2025-03-31,7.2759,19.1758,0.0792,1.52,130.3403,0.2117,1.3565,0.0707,0.4958,1.51,1272.9844,,-4.0841,181.5248,1.3565,0.6905,0.1203,748.1297,0.295,33.712835994
SZ301398,2025-06-30,0.0899,17.0735,0.1658,2.81,119.8003,0.2798,13.556,0.1459,1.0862,2.83,1233.7217,0.5825,-15.2016,165.7153,2.4788,1.5025,0.2571,700.1167,1.5864,31.2495399691
SZ301398,2025-09-30,1.4828,15.4224,0.2623,4.04,118.0018,0.4024,3.4692,0.2291,1.646,4.02,1178.5247,,-19.6252,164.034,3.4692,2.2881,0.4179,646.0876,1.2154,30.6253581327
SZ301398,2025-12-31,4.954,10.7285,0.3824,4.14,118.1684,0.4108,10.6936,0.2751,2.174,4.05,1308.615,1.2422,-42.726,165.5934,2.4652,3.0465,0.4762,755.9849,0.9828,29.038111528
SZ301398,2026-03-31,27.2093,-13.9285,0.0998,-1.39,114.6789,-0.1397,-0.791,0.0585,0.5722,-1.4,1538.4615,,-192.3992,157.2877,-0.791,0.7848,0.1123,801.4248,-0.174025665967,10.6089710378
