instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920186,2023-06-30,0.6171,373.5628,33.8269250775,1215.12432457068,197.2569,0.182,,24.411,72.153,49.14,989.011,0.251,291.6869,4.0369,-0.0215,,24.411,2.4947,73.0588,40.08
BJ920186,2023-12-31,1.4836,20.5166,33.0190169551,946.658811402153,70.4411,0.4743,,23.1837,63.5863,45.27,759.0133,0.6534,242.653,3.4917,-0.0305,,23.1837,5.6616,22.0176,39.08
BJ920186,2024-06-30,0.6534,-99.7005,32.7579982082,961.790686969112,0.4411,0.236,,0.084,72.7302,0.14,762.7119,0.3133,275.4821,0.0121,12.2004,,0.084,2.4749,33.9475,0.14
BJ920186,2024-09-30,,,31.4655626613,,17.2671,,,,,,,0.9017,,0.6961,-0.041,,,,,
BJ920186,2024-12-31,1.4935,-67.8729,29.4350966472,913.238104305134,17.8109,0.4928,,6.6069,69.1656,12.1,730.5195,0.6765,241.0445,1.1218,0.9197,,6.6069,5.2049,27.0611,11.59
BJ920186,2025-03-31,,,26.1121198943,,8.9566,,,,,0.99,,0.2218,,0.0961,-6.9206,,,,,0.99
BJ920186,2025-06-30,0.7054,6554.077,28.1516347306,907.058654313903,24.0766,0.2514,,4.8178,80.0605,8.01,715.9905,0.3347,255.1744,0.8046,-0.1513,,4.8178,2.2483,21.903,7.82
BJ920186,2025-09-30,0.996,359.0681,28.1358923639,1013.12232068007,65.0109,0.331,,16.0504,82.1143,28.56,815.71,0.4397,271.0843,3.1956,0.0295,,16.0504,3.2881,21.9301,25.2
BJ920186,2025-12-31,1.7049,337.768,26.7774984096,930.58787565188,65.3547,0.4742,,22.4561,69.9967,40.85,759.1733,0.6242,211.1561,4.9108,0.2274,,22.4561,5.1431,19.3033,34.11
BJ920186,2026-03-31,0.319,938.677,31.7949212447,1344.86402886087,66.9753,0.08,,4.4014,91.5099,6.7,1125.0,0.1001,282.1317,0.9985,-0.3122,,4.4014,0.9835,38.9021,6.49
