instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603323,2021-03-31,,,5.0563,-0.822050237962,2.1608,0.1793,2.08,,27.8564201869,0.1793,0.142,,13818.110851156,,,,2.06,,,
SH603323,2021-06-30,,,17.8875,1.835556959684,-5.1833,1.0898,5.66,,35.5061130957,0.4617,0.3859,,13325.510052727,,,,5.57,,,
SH603323,2021-09-30,,,18.1391,2.146238434931,-3.1833,0.6812,8.0,,36.5193289284,0.6812,0.5797,,13814.0854908899,,,,7.96,,,
SH603323,2021-12-31,,,21.1311,2.169106821909,-1.5317,1.3371,9.31,,30.2912599583,0.7317,0.6441,,13997.4906199322,,,,8.83,,,
SH603323,2022-03-31,,,21.4318,6.345122442097,2.5686,0.1897,2.28,,31.8082728496,0.1897,0.1724,,14853.7173043639,,,,2.28,,,
SH603323,2022-06-30,,,21.2807,6.36613057701,3.7049,1.0823,6.19,,40.4847419591,0.4957,0.4681,,14204.035996844,,,,6.14,,,
SH603323,2022-09-30,,,20.192,6.717039777311,1.9663,0.7132,8.63,,41.1305419993,0.7132,0.6967,,14801.4124586627,,,,8.7,,,
SH603323,2022-12-31,,,29.9206,5.299905743984,4.2423,1.4282,10.92,,37.3738219356,0.837,0.8369,,15113.6219674678,,,,10.58,,,
SH603323,2023-03-31,,,15.387,1.377444285882,21.2894,0.1883,2.34,,36.2039354188,0.1883,0.199,,16837.2486334249,,,,2.43,,,
SH603323,2023-06-30,,,15.4225,0.527446148444,8.2963,1.0538,6.59,,46.4833400777,0.489,0.5402,,16297.4361941133,,,,6.41,,,
SH603323,2023-09-30,,,15.8178,0.517457351103,3.5873,0.7235,9.29,,47.391262288,0.7235,0.8069,,16770.4728511201,,,,9.4,,,
SH603323,2023-12-31,,,15.6656,0.210925264938,3.3769,1.4048,11.67,,43.1376692581,0.8616,0.968,,17032.1976489302,,,,11.04,,,
SH603323,2024-03-31,,,14.7823,10.563975782038,-5.8176,0.1945,2.59,,37.5852089416,0.1945,0.2284,,17016.3088923407,,,,2.57,,,
SH603323,2024-06-30,,,14.9973,8.588125033404,1.6275,1.0444,6.85,,49.2269080982,0.515,0.6148,,16614.1050563128,,,,6.7,,,
SH603323,2024-09-30,,,11.7553,4.824825261721,-0.1043,0.7741,9.68,,50.5245482621,0.7741,0.8861,,17308.7275493442,,,,9.5,,,
SH603323,2024-12-31,,,11.4774,3.172988397082,1.6006,1.4614,11.67,,46.6098257858,0.9092,1.0603,,17961.9452883442,,,,10.78,,,
SH603323,2025-03-31,,,6.8018,3.289802124508,3.5967,0.1982,2.39,,38.8631614291,0.1982,0.2397,,17331.3192486557,,,,2.4,,,
SH603323,2025-06-30,,,5.1926,0.214235051227,2.2079,1.0871,6.32,,51.6723505786,0.5278,0.5838,,17256.1873918529,,,,6.35,,,
SH603323,2025-09-30,,,5.0523,0.082901090734,4.131,0.7533,9.02,,53.0332407005,0.7533,0.8462,,18472.5616472469,,,,9.14,,,
SH603323,2025-12-31,,,5.0227,0.916455595527,3.6319,1.4523,10.84,,48.5063733814,0.8849,1.0123,,19009.8756134835,,,,10.82,,,
SH603323,2026-03-31,,,5.0192,1.224403239274,-11.5966,0.1927,2.41,,40.3201139673,0.1927,0.2288,,18487.1327230977,,,,2.39,,,
