instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600721,2021-03-31,0.0488,-61.7271,0.0757,0.0029,45.0404775858,0.17,41.3565,666.6667,37.7743,0.1128,0.1128,0.17,2.1762,2.2922,,0.1082,-12.572,1844.2623,0.135,831.793
SH600721,2021-06-30,0.1227,235.976185297448,0.1845,0.1332,36.6911900709,7.75,32.0924,456.3895,20.9704,18.6711,5.1116,7.46,5.6088,41.7151,0.6786,0.266,-0.3087,1466.9927,0.3944,676.6917
SH600721,2021-09-30,0.1899,231.072981676557,0.283,0.1464,37.9006740343,8.49,31.2946,457.472,125.9003,5.6816,5.6816,8.14,8.6277,29.7925,,0.4135,-0.1401,1421.8009,0.5902,652.9625
SH600721,2021-12-31,0.2875,118.709691262283,0.4294,0.1596,40.0387525714,9.22,25.4938,408.0245,232.8424,20.7396,6.0952,8.78,14.1211,21.2808,1.638,0.6193,0.5799,1252.1739,0.8823,581.3015
SH600721,2022-03-31,0.0599,27.2758,0.0856,0.0037,46.1222147171,0.2,29.8023,564.9718,24.399,0.1406,0.1406,0.2,3.0199,2.3452,,0.1248,-9.1976,1502.5042,0.1593,721.1538
SH600721,2022-06-30,0.1665,-79.3619,0.2369,0.0275,41.5600045671,1.5,21.9229,367.9477,36.7001,16.8586,1.0468,1.49,8.2106,6.2979,1.0499,0.3437,0.9492,1081.0811,0.4892,523.7125
SH600721,2022-09-30,0.2571,-79.9828,0.3687,0.0292,41.5276241493,1.6,21.164,346.9991,39.0379,1.0862,1.0862,1.56,12.7575,4.2892,,0.523,1.8997,1050.175,0.7781,516.2524
SH600721,2022-12-31,0.3528,-158.0007,0.5171,-0.092,39.9176125646,-5.21,19.0921,294.0936,24.3578,13.1824,-3.4681,-5.21,18.856,-9.9254,2.279,0.7186,0.151984491927,1020.4082,1.2241,500.9741
SH600721,2023-03-31,0.0754,384.9444,0.1127,0.0177,48.9487871808,1.0,23.2871,354.7497,28.7669,0.6649,0.6649,0.99,3.8648,8.8321,,0.1491,-1.6973,1193.634,0.2537,603.6217
SH600721,2023-06-30,0.1651,26.0432,0.2469,0.0344,46.7741995289,1.93,23.31,305.8104,2.1074,18.3849,1.2687,1.89,7.722,7.7742,1.1656,0.3222,0.4727,1090.2483,0.5886,558.6592
SH600721,2023-09-30,0.2598,60.8971,0.3862,0.0464,48.2148283884,2.61,22.4648,283.1079,3.6496,1.6941,1.6941,2.5,12.0188,6.6582,,0.5031,0.7929,1039.261,0.9537,536.6726
SH600721,2023-12-31,0.3579,137.314630487032,0.5377,0.034,49.0373759272,1.91,17.4507,262.3142,5.5426,18.5373,1.2215,1.84,20.6295,3.5129,2.6185,0.69,4.7856,1005.8676,1.3724,521.7391
SH600721,2024-03-31,0.0845,209.0162,0.1266,0.0541,52.255223399,2.88,21.0035,266.4298,20.0315,1.8963,1.8963,2.83,4.285,22.738,,0.1582,0.7311,1065.0888,0.3378,568.9001
SH600721,2024-06-30,0.1806,74.3212,0.2727,0.0593,47.7520207994,3.16,22.9958,220.8589,17.397,19.1723,2.0372,3.09,7.8275,11.5438,1.3934,0.3364,2.3726,996.6777,0.815,535.0773
SH600721,2024-09-30,0.2655,35.3919,0.4018,0.0625,46.465076944,3.34,22.1324,213.6076,9.3774,2.1249,2.1249,3.24,12.1993,8.2418,,0.4917,2.5059,1016.9492,1.264,549.1153
SH600721,2024-12-31,0.3545,219.7499,0.5266,0.108,51.1878463424,5.68,45.4545,214.6563,4.4623,21.3052,3.7216,5.47,7.92,10.7527,2.7886,0.672,1.9356,1015.5148,1.6771,535.7143
SH600721,2025-03-31,0.0867,0.2778,0.126,0.0539,51.4109597048,2.69,86.6802,195.1008,6.6473,1.848,1.848,2.66,1.0383,21.38,,0.1663,-0.8333,1038.0623,0.4613,541.1906
SH600721,2025-06-30,0.1812,12.455,0.2618,0.0663,49.4002709968,3.3,83.6353,163.6661,2.9457,20.4003,2.2823,3.24,2.1522,12.6101,1.4245,0.3492,-0.1744,993.3775,1.0998,515.4639
SH600721,2025-09-30,0.2672,36.4084,0.3847,0.085,49.1587726383,4.21,85.8751,154.9498,2.7441,2.9157,2.9157,4.12,3.1441,10.9422,,0.514,0.3784,1010.479,1.7425,525.2918
SH600721,2025-12-31,0.3511,-1.9072,0.4977,0.1058,45.5293359168,5.21,95.3466,110.7011,0.6646,22.7525,3.7071,5.07,3.7757,10.478,2.7907,0.6761,0.7476,1025.3489,3.252,532.4656
SH600721,2026-03-31,0.0613,-67.9418,0.0834,0.0173,48.0161788773,0.83,164.2636,77.6063,-30.6801,0.6076,0.6076,0.82,0.5479,9.8875,,0.1198,-1.4507,1468.1892,1.1597,751.2521
