instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920099,2023-03-31,0.0786,662.49820199384,89.2432621495,654.820056241059,67.7339,0.1743,,8.6631,113.9241,16.68,516.3511,0.2453,1145.0382,1.2593,-0.4815,,8.6631,0.79,38.503570626901,15.39
BJ920099,2023-06-30,0.5804,413.3764,56.1904507509,668.356526460873,43.7764,0.3442,,11.5251,112.5563,19.67,522.9518,0.4959,310.1309,1.5106,0.2533,,11.5251,1.5992,67.1904,21.76
BJ920099,2023-09-30,0.5343,84.5291,56.1935659127,1008.59109264027,37.3023,0.3422,,9.6982,146.787,18.22,789.0123,0.5042,505.3341,1.2882,0.3707,,9.6982,1.8394,7.7048,19.15
BJ920099,2023-12-31,1.1437,40.7783,54.4903540575,719.725449086606,29.1497,0.6496,,13.9239,82.7853,26.87,554.1872,0.9181,314.7679,1.9185,0.7923,,13.9239,4.3486,21.1338,26.06
BJ920099,2024-03-31,0.3949,-82.5841,27.5563282306,762.266945146824,13.1459,0.1571,,1.5134,58.3279,2.94,572.8835,0.2235,227.9058,0.2193,-2.5001,,1.5134,1.543,-10.2651,2.9
BJ920099,2024-06-30,0.5041,-33.8127,49.8941096171,897.68082205819,30.8925,0.2663,,5.4011,79.9609,12.74,675.9294,0.4119,357.072,0.9998,2.1578,,5.4011,2.2511,-6.2089,11.97
BJ920099,2024-09-30,0.6982,0.3881,46.2011710382,1126.39822552637,27.8448,0.3074,,5.1766,83.0693,16.17,878.3344,0.453,386.7087,1.021,2.5568,,5.1766,3.2503,34.4849,9.84
BJ920099,2024-12-31,1.7357,0.7356,39.0497231936,698.0803,20.8862,0.7062,0.5157,11.355,64.7063,20.33,509.7706,0.873,207.4091,1.479,1.5745,,8.7414,5.5636,40.5908,13.97
BJ920099,2025-03-31,0.3496,24.8465,28.9459429607,1206.4343,16.0959,0.1093,0.0746,1.1663,129.4405,1.96,823.4218,0.1217,257.4371,0.2096,-0.533,,1.1663,0.6953,1.965,1.94
BJ920099,2025-06-30,0.4871,-58.9465,32.744460341,1487.6033,14.4729,0.1809,0.121,4.2819,141.9223,2.93,995.0249,0.2038,369.534,0.3141,-1.3846,0.7682,1.6578,1.2683,-12.3709,2.93
BJ920099,2025-09-30,1.2554,-26.9303,30.2820719896,890.7951,13.7323,0.4562,0.3031,4.0553,89.8233,6.65,591.8457,0.485,215.0709,0.7232,-0.3365,,4.0553,3.0059,48.163,6.5
BJ920099,2025-12-31,1.8079,-7.8999,36.2628486349,802.6756,18.3802,0.6952,0.4485,12.5696,86.5385,12.2,517.8366,0.6628,199.1261,1.3622,-0.6697,2.6229,8.4442,4.16,4.6571,11.57
BJ920099,2026-03-31,0.1253,-173.5451,22.3800788874,3308.8235,-35.297,0.0472,0.0272,-0.9666,411.8993,-1.32,1906.7797,0.0373,718.2761,-0.1541,-1.583884903384,,-0.9666,0.2185,-66.4624,-1.32
