instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688779,2021-03-31,,0.2494,,463.1163,-0.5955,2.273,,,9.4853,2.273,0.0796,0.3757,360.8661,,,,3.5,17.4130035513,,
SH688779,2021-06-30,61.1725,0.5435,1939.93457209039,328.5401,-0.1894,11.1558,9.41,0.9072,11.0052,5.3944,0.2167,0.855,331.1868,2.9425,82.8691,198.4127,8.99,18.7738612092,1.8299,2.1721
SH688779,2021-09-30,71.0751,0.7028,1312.2112,322.9454,-0.9617,5.9111,13.12,1.0753,10.7353,5.9111,0.2524,0.9565,384.1776,3.7988,75.0584,251.0927,7.72,18.3137832369,,3.5972
SH688779,2021-12-31,72.1949,0.9725,538.1674,240.2491,-0.9023,11.6864,15.89,1.5088,10.2415,7.455,0.3632,1.4107,370.1799,4.9865,83.4783,238.6002,10.74,16.8545432874,4.1801,4.3125
SH688779,2022-03-31,61.7623,0.3252,163.7462,179.3068,-1.5696,2.6505,4.55,0.467,8.9568,2.6505,0.1575,0.5083,276.7528,1.4572,72.8627,192.7195,4.45,15.5952815749,,1.2352
SH688779,2022-06-30,57.1157,0.6603,141.6596,167.9297,-0.9771,8.9716,11.03,0.9162,9.9262,5.521,0.3928,1.123,272.6034,3.1515,71.09,196.4637,10.72,17.2671998514,4.2688,2.532
SH688779,2022-09-30,52.0974,1.0629,128.6641,179.8735,-0.5964,7.6849,15.94,1.5015,8.771,7.6849,0.5772,1.8202,254.022,5.1826,70.5606,179.8202,14.99,15.7765160161,,3.8265
SH688779,2022-12-31,44.7655,1.3288,112.5913,162.7534,0.2035,11.5904,20.69,1.8391,8.2863,8.4356,0.7721,2.4549,270.9211,8.0419,60.7328,195.7479,18.34,14.1901875198,8.0346,5.9276
SH688779,2023-03-31,88.9065,0.1179,-99.6942,-42.9895,-2202.2066,0.0061,0.01,0.1633,0.048,0.0061,0.0005,0.2382,763.3588,1.0123,146.2463,551.1329,0.01,3.590158137,,0.6154
SH688779,2023-06-30,81.2971,0.3052,-91.4858,-35.942,-40.1261,5.1136,0.79,0.4291,1.3193,0.4484,0.0334,0.6166,589.7772,2.2141,132.8806,419.4826,0.83,5.7971968,1.6604,1.3546
SH688779,2023-09-30,60.7274,0.5065,-93.5129,-34.1076,-37.9739,0.4698,0.9,0.7079,0.8635,0.4698,0.0374,1.0544,533.0701,4.4461,120.8324,381.4098,0.93,5.6727124099,,2.2345
SH688779,2023-12-31,50.5086,0.6745,-108.3564,-40.3127,0.009889503038,4.819,-1.58,0.9714,-1.1601,-0.8792,-0.0645,1.3692,533.7287,7.1275,112.9766,370.5991,-1.65,4.4142643006,2.9943,3.1865
SH688779,2024-03-31,71.1294,0.0785,243.447,-43.7716,-486.6162,0.0236,0.04,0.1273,0.2935,0.0236,0.0017,0.144,1146.4968,1.2653,183.0384,706.9914,0.04,8.4005728042,,0.4917
SH688779,2024-06-30,78.2711,0.1822,-202.1984,-48.7346,-0.392426988643,6.7764,-0.88,0.2946,-2.6301,-0.4933,-0.0342,0.3335,987.9254,2.2997,168.6815,610.998,-0.88,7.9909462537,0.5763,1.0671
SH688779,2024-09-30,73.5374,0.2783,-338.7531,-54.8963,-0.115058125101,-1.3304,-2.31,0.4551,-4.5709,-1.3304,-0.0894,0.5055,970.1761,3.6716,162.837,593.2762,-2.34,5.1994755346,,1.6581
SH688779,2024-12-31,56.3169,0.4102,-307.800602479008,-48.3728,0.047384310893,4.9518,-6.96,0.6932,-9.1636,-3.9501,-0.2631,0.7592,877.6207,6.3924,155.642,519.3306,-7.21,2.9535957405,1.2532,2.313
SH688779,2025-03-31,72.792,0.1085,-2101.0025,29.4574,-0.178233537319,-0.4877,-0.91,0.1963,-4.5361,-0.4877,-0.0331,0.2008,829.4931,1.2364,115.8898,458.4819,-0.92,2.7147179831,,0.7766
SH688779,2025-06-30,74.3863,0.2215,59.310830995974,15.8541,0.032945686357,9.5226,-0.38,0.3914,-0.9237,-0.2006,-0.0139,0.4132,812.6411,2.4198,108.3489,459.8876,-0.38,7.2821061151,0.6727,1.6613
SH688779,2025-09-30,84.1646,0.3748,88.34420470671,33.9577,0.083285216468,-0.1424,-0.29,0.6487,-0.3977,-0.1424,-0.0104,0.7187,720.3842,3.208,112.2474,416.217,-0.29,6.9541815697,,2.4054
SH688779,2025-12-31,58.4501,0.6436,144.926713505202,68.6209,1.049,10.7841,3.19,1.0535,2.4415,1.4099,0.1182,1.3064,559.3536,6.1591,132.0132,341.7181,3.14,7.9475519141,2.1372,2.727
SH688779,2026-03-31,80.4002,0.1825,227.209783349531,113.7944,-9.155,0.483,1.15,0.2747,2.699,0.483,0.0421,0.4125,493.1507,1.1194,147.2513,327.6301,1.11,9.6059510267,,0.6112
