instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920118,2021-12-31,,22.1839,4.5821,,10.7122371244,19.51,63.8207,14.127,30.9174,6.4734,6.4734,17.78,5.6408,4.2578,,1.8532,-4.5592,230.620901012744,25.4832,194.2586
BJ920118,2022-09-30,,89.78860661242,3.6964,,10.2608941662,,72.7136,17.2117,32.479219289873,5.8175,5.8175,15.73,3.7132,4.6192,,1.6067,-4.1343,198.952131081585,15.687,168.0463
BJ920118,2022-12-31,,34.0881,4.8462,1.4697,10.4396900942,21.28,62.4685,11.4586,29.9558,7.428,7.428,19.24,5.7629,4.3932,,2.1547,-2.4762,197.594482419107,31.4175,167.0766
BJ920118,2023-06-30,,10.868477771344,2.0941,0.868,11.5693072889,10.76,75.3485,14.7157,12.237483291826,4.3197,4.3197,10.0,2.3889,5.1911,,1.0093,-4.9909,209.817970460097,12.2318,178.3414
BJ920118,2023-09-30,,17.4857,3.1158,1.291,10.971612189,15.48,74.1595,17.1438,7.3557,6.1532,6.1532,14.19,3.6408,5.055,,1.5263,-4.8848,210.750692063621,15.7491,176.8984
BJ920118,2023-12-31,,26.6445,4.1408,1.7769,10.7700042556,20.64,63.4473,12.6991,9.426,8.2094,8.2094,18.54,5.674,5.0845,,2.0685,-2.1384,208.772193632561,28.3485,174.0392
BJ920118,2024-03-31,,3.800676517766,0.7954,0.3362,10.1671288529,3.45,86.7136,21.4036,7.052053123644,1.4552,1.4552,3.39,1.0379,4.3333,,0.4333,-12.7578,259.543932486716,4.2049,207.7083
BJ920118,2024-06-30,,0.7871,1.7414,0.8749,9.850549969,8.73,75.5541,16.2563,4.3764,3.4052,3.4052,8.36,2.3824,5.0125,,0.9225,-4.8985,244.092967139348,11.0726,195.122
BJ920118,2024-09-30,,-17.6568,2.426,0.9106,9.083314436,10.24,81.3155,18.9797,7.4305,3.6996,3.6996,8.16,3.3204,3.8746,,1.3588,-6.649,247.883023173531,14.2257,198.7047
BJ920118,2024-12-31,1.4524,-8.9773,3.1561,1.3854,9.1473934563,14.45,65.3334,12.6633,4.6429,10.8826,5.6328,11.9,5.5102,4.4227,,1.844,-3.4123,247.8656,28.4287,195.2278
BJ920118,2025-03-31,0.2378,-79.2142,0.4947,0.0599,6.9705937518,0.51,101.9137,26.5981,-13.1367,0.2499,0.2499,0.51,0.8831,1.0369,,0.3123,-48.5866,378.4693,3.3837,288.1844
BJ920118,2025-06-30,0.6149,-63.9361,1.32,0.2703,7.3445208596,2.3,87.2009,20.1699,-0.4584,7.3992,1.1353,2.48,2.0642,1.816,3.3108,0.8089,-13.6116,292.7305,8.9242,222.5244
BJ920118,2025-09-30,0.9263,-53.0705,2.0722,0.4273,7.2070300825,3.61,83.7235,20.8717,0.1009,1.6312,1.6312,3.86,3.2249,1.8165,,1.1995,-12.8281,291.4822,12.9362,225.0938
BJ920118,2025-12-31,1.2756,-63.5174,2.7462,0.5054,6.7804747389,4.44,72.6422,13.6951,-0.1272,9.1814,2.0668,4.54,4.9558,1.6156,6.969,1.6667,-7.0532,282.2201,26.2868,215.9957
BJ920118,2026-03-31,0.2868,270.4017,0.6236,0.2217,10.1214568854,1.97,90.4977,30.1558,21.587,0.9052,0.9052,1.95,0.9945,3.1589,,0.3738,-17.6029,313.8075,2.9845,240.7705
