instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688739,2021-03-31,,,0.7438,18.9765,-0.0965,,,,47.0872,,0.7479,0.2891,,,,,,88.6348608097,,
SH688739,2021-06-30,458.654873668547,0.2436,9.9121,13.8609,0.1842,11.1799,,,49.0844,11.1799,1.5355,0.2661,738.9163,0.392451950985,120.184331863925,,12.26,89.354668251,,1.497699385672
SH688739,2021-09-30,498.7071,0.3525,-0.2687,4.4185,0.2822,15.4467,18.28,0.518,47.7601,15.4467,2.2109,0.3828,765.9574,0.5414,130.9853,521.2355,16.75,89.9130789288,,2.0613
SH688739,2021-12-31,566.5722,0.2926,-2.7993,4.6336,0.5674,14.74,16.88,0.385,42.7429,9.1138,2.1431,0.31,1230.3486,0.6354,126.6446,935.0649,9.54,89.851101312,2.1159,2.8426
SH688739,2022-03-31,944.3861,0.0372,-46.1561,-38.4581,0.2528,1.526,1.6,0.0471,41.1973,1.526,0.3624,0.0389,2419.3548,0.0953,242.3916,1910.828,1.59,89.6130656043,,0.3713
SH688739,2022-06-30,807.8995,0.0903,-33.7838,-24.8317,0.4532,10.2277,4.02,0.1149,43.2388,3.9181,0.915,0.0944,1993.3555,0.2228,208.8167,1566.5796,4.09,89.2177594312,0.9168,0.862
SH688739,2022-09-30,757.5758,0.1379,-28.9006,-21.6,0.5271,5.9341,6.23,0.1762,43.3127,5.9341,1.4147,0.1441,1957.9405,0.3564,209.2699,1532.3496,6.19,88.6698895928,,1.2902
SH688739,2022-12-31,665.6805,0.1829,-19.9969,-13.0766,0.7654,13.5248,7.54,0.2341,39.34,7.1006,1.7145,0.191,1968.2887,0.5408,205.2452,1537.8044,7.4,87.1135039225,1.8615,1.754
SH688739,2023-03-31,775.8621,0.0351,-15.8234,-3.5001,0.8546,1.2571,1.31,0.0462,35.9363,1.2571,0.3051,0.0364,2564.1026,0.116,279.5031,1948.0519,1.3,84.438039945,,0.322
SH688739,2023-06-30,650.0542,0.0869,-12.453,-1.1342,0.8542,10.492,3.42,0.116,38.2885,3.3378,0.8011,0.0907,2071.3464,0.2769,236.6242,1551.7241,3.49,85.0924501947,0.8064,0.7607
SH688739,2023-09-30,624.2775,0.1321,-21.3251,-1.8779,0.9546,4.5637,4.78,0.1778,34.7284,4.5637,1.113,0.1382,2043.9061,0.4325,235.3967,1518.5602,4.79,85.2753796937,,1.147
SH688739,2023-12-31,567.5548,0.1738,-34.7465,-3.5755,1.453,12.3037,4.84,0.2341,26.6226,4.6216,1.1188,0.1818,2071.3464,0.6343,225.6063,1537.8044,4.85,83.6495233576,1.467,1.5957
SH688739,2024-03-31,632.9114,0.0361,-35.877,3.1644,0.4082,0.8064,0.85,0.0504,22.3366,0.8064,0.1956,0.0379,2493.0748,0.1422,269.4611,1785.7143,0.84,82.896581513,,0.334
SH688739,2024-06-30,510.4935,0.088,-33.9911,1.077,0.7048,10.8498,2.29,0.1236,25.0046,2.2173,0.5288,0.0925,2045.4545,0.3526,232.5882,1456.3107,2.33,82.8214759758,0.598,0.7739
SH688739,2024-09-30,527.9625,0.1295,-28.8704,-2.3979,0.8832,3.286,3.44,0.182,25.309,3.286,0.7917,0.1361,2084.9421,0.5114,235.8697,1483.5165,3.45,82.9160845507,,1.1447
SH688739,2024-12-31,555.2985,0.1665,-26.4211,-4.2204,1.4613,12.9826,3.59,0.2339,20.4518,3.4106,0.8232,0.175,2162.1622,0.6483,231.8393,1539.1193,3.59,82.9378483908,1.1538,1.5528
SH688739,2025-03-31,471.2042,0.0356,-11.3495,-1.7311,0.533,0.7164,0.75,0.0506,20.1504,0.7164,0.1734,0.0373,2528.0899,0.191,276.4977,1778.6561,0.75,75.8792668456,,0.3255
SH688739,2025-06-30,562.5,0.0713,-44.4654,-19.7476,1.0342,12.1013,1.28,0.1021,17.3031,1.2496,0.2937,0.0747,2524.5442,0.32,283.6432,1762.9775,1.31,79.1024759889,0.4921,0.6346
SH688739,2025-09-30,556.4716,0.1104,-50.0112,-15.8751,1.0377,1.6813,1.74,0.1582,15.0391,1.6813,0.3958,0.1157,2445.6522,0.4852,276.8095,1706.7004,1.76,79.6302698121,,0.9754
SH688739,2025-12-31,586.4147,0.1404,-61.5572,-17.0592,2.5864,13.302,1.4,0.2005,9.4794,1.3522,0.3165,0.147,2564.1026,0.6139,275.2714,1795.5112,1.41,79.3699616668,0.9526,1.3078
SH688739,2026-03-31,600.4003,0.0281,-102.6416,-23.7302,0.071876326763,-0.0197,-0.02,0.0405,-0.6979,-0.0197,-0.0046,0.0292,3202.847,0.1499,345.6221,2222.2222,-0.02,74.046648406,,0.2604
