instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920414,2023-03-31,0.7744,8.2251,42.874480534,878.0488,16.6127,0.1076,0.1025,1.7021,139.9689,2.09,836.4312,0.1259,116.219,0.1854,-2.1131,,1.7021,0.643,41.8587,2.07
BJ920414,2023-06-30,1.5449,31.0943,43.682879577,793.6508,23.1034,0.2374,0.2268,5.6995,140.4056,6.34,758.214,0.2818,116.5124,0.2892,-1.0252,14.0961,5.199,1.282,32.1119,6.48
BJ920414,2023-09-30,2.3612,56.9873,40.8833669554,756.0907,21.5844,0.3757,0.3571,7.4833,136.5498,9.39,718.6585,0.4473,114.3486,0.4354,-0.7282,,7.4833,1.9773,58.7965,9.46
BJ920414,2023-12-31,3.5556,17.9238,41.4348660779,743.3409,19.0982,0.5104,0.4843,9.7474,140.669,11.22,705.3292,0.594,101.2487,0.5157,-0.8216,29.6708,9.0893,2.5592,35.4194,11.03
BJ920414,2024-03-31,0.4204,-61.0434,47.3542660755,1331.3609,9.529,0.0713,0.0676,0.6467,319.0358,0.78,1262.2721,0.0817,214.0818,0.0364,-5.4573,,0.6467,0.2821,-32.0836,0.78
BJ920414,2024-06-30,0.9907,-92.9608,42.4423014332,1282.0513,2.6061,0.1554,0.1404,1.2258,301.9628,0.44,1158.3012,0.1684,181.6897,0.017,-14.5116,9.897,0.373,0.5961,-37.5965,0.44
BJ920414,2024-09-30,1.5525,-103.3252,37.2192467266,1418.8124,-1.3744,0.2102,0.1903,-0.2683,311.9224,-0.31,1284.491,0.2278,173.913,-0.0121,-0.198733554808,,-0.2683,0.8656,-47.7795,-0.32
BJ920414,2024-12-31,2.1372,-147.7983,33.1859681974,1676.7583,-20.0586,0.2625,0.2147,-3.2538,334.2308,-5.48,1371.4286,0.2727,168.4447,-0.2061,0.037053754705,15.1379,-4.2695,1.0771,-54.4904,-5.68
BJ920414,2025-03-31,0.5452,-181.7716,36.468754029,2102.8037,-12.1151,0.0627,0.0428,-0.5221,336.9525,-0.69,1435.4067,0.0568,165.077,-0.0249,0.661651723544,,-0.5221,0.2671,-35.6838,-0.69
BJ920414,2025-06-30,1.3746,-206.9603,38.8831037737,1778.6561,-3.6708,0.1534,0.1012,0.8487,271.0027,-0.5,1173.4029,0.137,130.9472,-0.0182,0.682026500324,7.2223,-0.3658,0.6642,-24.0626,-0.5
BJ920414,2025-09-30,1.8287,-819.410029439238,36.3647939701,2104.4427,-17.3381,0.2034,0.1283,-2.1476,310.4162,-3.11,1327.4336,0.1795,147.6459,-0.1113,0.285873125518,,-2.1476,0.8698,-27.1166,-3.16
BJ920414,2025-12-31,1.9508,5.638452059845,36.8572661175,2409.6386,-24.9377,0.2438,0.1494,-2.1708,332.7787,-5.51,1476.6202,0.2195,184.5397,-0.1945,0.517134598323,0.7229,-3.4655,1.0818,-24.1004,-5.59
BJ920414,2026-03-31,0.4316,-351.886062735091,24.4908007183,3543.3071,-79.386,0.0468,0.0254,-2.0332,339.6226,-3.29,1923.0769,0.0414,208.5264,-0.1124,-0.043641130184,,-2.0332,0.265,-31.0375,-3.34
