instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688372,2021-06-30,7.014,0.1989,,,1.8406,10.0167,9.12,0.5915,25.2997,4.1754,,0.3086,904.9774,25.663,67.7252,304.3111,6.6,47.8633381143,0.447,2.6578
SH688372,2021-09-30,,,,,2.0152,,12.18,,25.4353,,,1.2027,,,,,12.18,48.7335135678,,
SH688372,2021-12-31,7.3387,0.4066,279.3108,205.9279,1.909,15.3182,18.04,1.5253,26.8026,8.4223,2.0208,0.6728,885.391,49.0549,71.1645,236.0191,14.7,50.459759947,0.824,5.0587
SH688372,2022-03-31,,0.1035,,,1.6122,2.6826,,,26.4305,2.6826,0.6691,0.1788,869.5652,,,,4.59,50.6780730139,,
SH688372,2022-06-30,5.32264422804,0.2075,110.4951,66.2123,2.5091,6.1249,,,32.0402,6.1249,1.7437,0.3724,867.4699,33.817777835265,77.76262610064,,11.26,49.6919802539,,2.314736641829
SH688372,2022-09-30,5.565,0.2997,91.565,59.2522,2.2643,8.0881,16.92,1.2482,30.5962,8.0881,2.5401,0.5529,900.9009,48.5171,81.8926,216.3115,15.59,49.21002804,,3.297
SH688372,2022-12-31,5.4987,0.2959,84.0939,48.6428,2.0538,14.7151,19.83,0.7186,33.195,7.1878,2.7901,0.4472,1216.6272,65.4698,88.8297,500.9741,10.23,48.5735636016,0.727,4.0527
SH688372,2023-03-31,4.2368,0.0415,-37.5991,-15.3729,1.7566,0.8099,1.14,0.0925,19.4889,0.8099,0.3131,0.0586,2168.6747,21.2422,144.2077,972.973,1.13,36.7496280599,,0.6241
SH688372,2023-06-30,3.5702,0.0921,-37.9553,-12.3845,2.5326,12.8606,2.95,0.2247,22.6891,2.0905,0.8114,0.1312,1954.3974,50.418,134.0483,801.0681,2.98,37.8288724337,0.205,1.3428
SH688372,2023-09-30,3.5516,0.1513,-46.0493,-5.0642,3.4644,2.6136,3.75,0.3902,17.3874,2.6136,0.7906,0.215,1784.534,76.0225,131.2974,691.9528,3.71,38.438392962,,2.0564
SH688372,2023-12-31,3.9526,0.2106,-51.5072,0.4777,3.92,16.6618,4.89,0.5888,16.0207,3.2703,1.0408,0.3045,1709.4017,91.0782,131.8247,611.413,4.8,38.9632737313,0.4504,2.7309
SH688372,2024-03-31,3.1005,0.0498,-101.1195,30.9913,0.482603252278,-0.0081,-0.01,0.2289,-0.1666,-0.0081,-0.0027,0.0744,1807.2289,29.0279,148.6129,393.1848,-0.01,26.5389875793,,0.6056
SH688372,2024-06-30,3.4297,0.1129,-84.6579,37.8453,18.6436,15.6038,0.44,0.522,2.5253,0.2711,0.0958,0.1746,1594.3313,52.4826,127.0738,344.8276,0.44,28.5552201971,0.2044,1.4165
SH688372,2024-09-30,3.4673,0.1853,-30.8113,43.6205,4.8435,1.4147,2.47,0.8504,8.3763,1.4147,0.5448,0.2961,1457.0966,77.8696,125.927,317.4976,2.44,34.3809055593,,2.1441
SH688372,2024-12-31,4.0377,0.2526,8.6719,46.2096,4.8492,18.8577,5.06,1.1362,11.9075,2.6068,1.1264,0.4242,1425.1781,89.1596,110.6025,316.8456,4.9,37.1108897679,0.4439,3.2549
SH688372,2025-03-31,4.1863,0.0565,8577.53433017545,55.3869,7.635,0.5009,0.9827,0.2919,9.0872,0.5009,0.2277,0.1081,1592.9204,21.4986,104.5539,308.3248,0.98,32.6690364087,,0.8608
SH688372,2025-06-30,3.8342,0.1129,831.0292,47.5297,3.3582,16.9588,3.78,0.4634,15.9366,1.5995,0.6811,0.2372,1594.3313,46.9462,99.0698,388.4333,3.7,34.4959572177,0.2045,1.8169
SH688372,2025-09-30,4.4858,0.1831,226.4092,46.2155,2.4696,2.9308,7.41,0.8534,18.6992,2.9308,1.3591,0.3957,1474.604,60.1901,102.2689,316.3815,7.1,38.6751535004,,2.6401
SH688372,2025-12-31,5.5063,0.249,136.4513,46.224,2.3288,19.6632,10.85,1.245,19.2551,3.9241,2.0342,0.5637,1445.7831,65.3802,100.688,289.1566,10.22,39.36785911,0.4489,3.5754
SH688372,2026-03-31,7.5296,0.0595,173.3908,71.7901,3.5691,0.8102,2.36,0.3054,14.4615,0.8102,0.4229,0.1372,1512.605,11.9528,98.082,294.6955,1.7,34.959903905,,0.9176
