instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920957,2021-06-30,,-5.3399,0.9671,0.1954,14.9034768039,7.21,46.8762,22.0111,29.4543,3.7499,3.7499,6.96,3.8399,7.2405,,0.6281,-0.4706,343.394825203172,8.1777,286.5786
BJ920957,2021-09-30,,-14.679390663188,1.5042,0.279,13.4421736852,10.13,50.3694,20.3807,23.308296270115,5.2246,5.2246,9.64,5.3604,6.5473,,1.0112,-0.7457,330.290280648717,13.2478,267.0095
BJ920957,2021-12-31,,-23.2409,1.9947,0.3578,13.4658050992,12.81,44.7912,19.3963,10.6905,6.5777,6.5777,12.04,8.0373,6.2427,,1.3359,-0.4299,330.538936425312,18.5602,269.4812
BJ920957,2022-03-31,,17.615177206544,0.4298,0.1165,16.1957074793,3.85,52.3165,26.4893,1.115639635815,2.0969,2.0969,3.78,1.7203,8.7116,,0.3212,1.2461,369.969132795412,3.3976,280.1993
BJ920957,2022-06-30,0.5121,28.5222,0.898,0.2512,15.4650923163,8.13,46.5369,20.4177,5.764,9.247,4.3986,7.82,3.8679,8.7985,,0.6866,1.6729,351.4938,8.8159,262.1614
BJ920957,2022-09-30,,14.2568,1.2765,0.3188,14.3534279418,10.26,43.4202,17.011,-3.7588,5.9818,5.9818,9.76,6.2183,7.7729,,1.0543,1.4395,354.486985666066,15.8721,256.0941
BJ920957,2022-12-31,0.9005,7.8215,1.4286,0.3298,14.6485218242,12.3,48.0032,18.211,-7.2019,10.7406,6.0536,9.03,7.4995,7.2533,,1.222,1.8029,399.7779,19.7683,294.599
BJ920957,2023-03-31,0.1647,-58.9533,0.237,0.0409,15.148699555,1.23,57.027,19.2316,-21.8112,0.756,0.756,1.23,1.5782,4.5733,,0.2337,0.9035,546.4481,4.6798,385.1091
BJ920957,2023-06-30,0.3672,-64.9927,0.5406,0.0752,14.9917596993,2.37,52.7071,18.0736,-19.31,6.7219,1.4243,2.55,3.4151,3.8172,4.0585,0.5276,1.7413,490.1961,9.9593,341.1676
BJ920957,2023-09-30,0.5658,-51.4197,0.8481,0.1324,14.6838216133,4.12,51.8642,18.4627,-11.1766,2.3813,2.3813,4.23,5.2059,4.2513,,0.8042,1.6209,477.2004,14.6241,335.7374
BJ920957,2023-12-31,0.7678,-37.1549,1.1734,0.2073,14.1469014965,6.23,49.128,25.4334,-4.241,8.7565,3.517,6.25,7.3278,4.7602,7.6525,1.0967,1.4275,468.8721,14.1546,328.2575
BJ920957,2024-03-31,0.1926,45.9717,0.2995,0.0597,12.5132729201,1.75,57.3102,33.4485,23.6799,1.0682,1.0682,1.73,1.5704,5.3976,,0.286,-8.1436,467.2897,2.6907,314.6853
BJ920957,2024-06-30,0.4403,65.0111,0.6879,0.124,12.5963177575,3.52,45.4385,34.3223,28.3542,8.2929,2.2193,3.56,3.9614,4.9074,4.0124,0.658,-4.5578,408.8122,5.2444,273.5562
BJ920957,2024-09-30,0.6649,15.9921,1.0636,0.1536,11.4330100937,4.33,45.6806,29.9837,26.1043,2.594,2.594,4.32,5.9106,3.9104,,0.9926,-3.508,406.0761,9.0049,272.0129
BJ920957,2024-12-31,0.9024,-15.4793,1.4782,0.1752,11.107224326,5.06,46.4253,33.7082,25.6781,8.909,2.8099,5.0,7.7544,3.2013,5.407,1.3375,-2.9365,398.9362,10.6799,269.1589
BJ920957,2025-03-31,0.2104,-86.1004,0.3483,0.0083,9.1854609186,0.21,55.1606,41.9561,17.7698,0.135,0.135,0.21,1.6316,0.637,,0.3162,-5.1987,427.7567,2.1451,284.63
BJ920957,2025-06-30,0.4481,-108.8707,0.7526,-0.011,8.8348650358,-0.2,50.8877,36.543,9.7863,6.9169,-0.1789,-0.21,3.5372,-0.3965,1.9606,0.6735,0.066879242147,401.696,4.9257,267.2606
BJ920957,2025-09-30,0.6781,-89.0824,1.1502,0.0168,9.5380386019,0.54,50.1123,40.3413,8.3365,0.2655,0.2655,0.55,5.3879,0.3941,,1.0111,11.9265,398.1714,6.6929,267.0359
BJ920957,2025-12-31,0.9184,-74.6263,1.5475,0.0444,9.8308849765,1.24,49.858,40.568,4.7404,8.6112,0.7115,1.25,7.2205,0.7755,3.9554,1.3726,4.413,391.9861,8.874,262.276
BJ920957,2026-03-31,0.2442,380.3168,0.4063,0.0398,11.2244694879,1.13,49.3394,41.8391,15.305,0.6587,0.6587,1.12,1.8241,2.6537,,0.3646,-1.4289,368.5504,2.1511,246.8459
