instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002252,2021-03-31,16.7141,49.7135,0.0337,1.68,539.892,0.063,1.6382,0.0332,2.1535,1.66,2710.8434,,37.4015,41.7924,1.6382,0.1667,0.1672,538.2775,0.678,58.2749759195
SZ002252,2021-06-30,34.0953,51.7396,0.069,3.57,568.3612,0.1348,6.8901,0.0675,3.9809,3.54,2666.6667,1.5742,30.9174,45.2159,3.4234,0.3167,0.3212,560.3985,0.629,57.1919550339
SZ002252,2021-09-30,49.4811,45.7176,0.1186,5.43,485.6989,0.2066,5.0328,0.1146,6.0831,5.32,2356.0209,,27.5001,44.3853,5.0328,0.5559,0.5126,526.7265,0.8474,53.7916003316
SZ002252,2021-12-31,55.2578,30.0613,0.168,5.08,465.0562,0.1912,8.3236,0.1626,9.8421,5.0,2214.0221,3.6262,-2.2481,36.5776,4.7324,0.7741,0.7216,498.8914,1.0039,51.8291387524
SZ002252,2022-03-31,97.3176,32.3932,0.0645,2.1,304.9814,0.081,1.9712,0.0614,2.8669,2.08,1465.798,,28.5719,31.3928,1.9712,0.2951,0.2395,375.7829,0.7606,45.6880867809
SZ002252,2022-06-30,87.5877,32.1186,0.1234,3.96,306.644,0.1569,7.3255,0.1171,5.4678,3.86,1537.1477,2.7103,16.4496,32.92,3.6479,0.587,0.4427,406.5959,0.7231,44.6270896504
SZ002252,2022-09-30,62.531,32.3041,0.1811,5.86,310.5947,0.2373,5.2916,0.1723,7.8505,5.57,1567.0342,,14.8448,34.3927,5.2916,0.8693,0.6685,403.8893,0.7523,45.1295735954
SZ002252,2022-12-31,53.1627,28.5205,0.24,6.87,316.1778,0.2779,9.8446,0.2277,11.1788,6.52,1581.0277,5.3742,45.3122,32.2038,6.1495,1.1386,0.8559,420.6099,0.9213,44.1558223991
SZ002252,2023-03-31,22.3993,34.8159,0.0709,2.47,245.4992,0.1066,2.3164,0.0671,3.3544,2.45,1341.2817,,31.5536,26.8304,2.3164,0.3666,0.2409,373.599,1.4904,43.731042959
SZ002252,2023-06-30,18.4332,31.7345,0.1317,4.17,258.3238,0.1836,7.5399,0.1246,6.3029,4.07,1444.6228,3.2204,17.0169,28.5583,3.8474,0.6968,0.4534,397.0004,1.158,42.5544857386
SZ002252,2023-09-30,19.8691,30.0844,0.2024,6.01,259.8903,0.2649,5.5954,0.1903,8.7164,6.0,1418.8124,,11.6323,30.9761,5.5954,1.0389,0.7022,384.5058,1.0867,41.9195320023
SZ002252,2023-12-31,21.2687,22.3185,0.2724,6.06,264.7643,0.2675,9.4587,0.2553,12.3642,6.0,1410.1058,6.3195,-5.1022,29.1163,5.5669,1.3597,0.9288,387.5969,1.2816,40.791767796
SZ002252,2024-03-31,-0.3264,36.8174,0.0684,2.52,261.0209,0.1139,2.3098,0.0636,3.3893,2.49,1415.0943,,5.4035,26.5542,2.3098,0.3448,0.2294,392.3278,0.9918,39.6274744806
SZ002252,2024-06-30,9.0168,29.1855,0.1408,4.1,263.1964,0.1868,7.8098,0.1323,5.5545,4.04,1360.5442,2.8618,0.2603,32.4062,3.8337,0.6839,0.5039,357.2137,-0.0383,40.8782275552
SZ002252,2024-09-30,6.3862,29.1162,0.2076,6.03,271.5751,0.277,5.5107,0.1934,7.0563,5.9,1396.0703,,2.9623,38.2637,5.5107,0.9942,0.7109,379.8003,0.2805,40.6350254973
SZ002252,2024-12-31,2.6683,26.8306,0.2655,7.13,294.8644,0.3305,10.4863,0.2494,8.2601,6.87,1443.4643,5.5722,23.4247,43.583,6.5231,1.2209,0.9119,394.7801,-0.2197,40.5743665785
SZ002252,2025-03-31,-2.454,28.2288,0.0622,1.76,308.1137,0.0853,1.6326,0.0587,1.2966,1.74,1533.2198,,-25.2091,69.4123,1.6326,0.2921,0.2012,447.3161,1.3697,38.7463666327
SZ002252,2025-06-30,-7.0584,26.0528,0.1228,3.19,329.3085,0.1551,6.3771,0.1101,2.322,3.18,1634.8774,2.101,-17.0344,77.5194,2.7,0.5466,0.4129,435.9409,0.718,37.7321755989
SZ002252,2025-09-30,-3.5372,24.139,0.1888,4.55,314.8688,0.2215,3.8672,0.17,3.304,4.51,1588.2353,,-20.0267,81.7191,3.8672,0.8575,0.6402,421.7432,0.4699,37.1245158082
SZ002252,2025-12-31,-10.13,21.4556,0.2282,4.9,377.7148,0.2375,8.0235,0.2058,4.5353,4.86,1749.2711,3.7947,-28.1338,79.3773,4.1729,0.9531,0.7651,470.5267,-0.2085,37.3670817021
SZ002252,2026-03-31,-24.7455,20.9232,0.0465,0.97,521.1349,0.0476,0.8315,0.0398,0.8056,0.97,2261.3065,,-44.2211,111.718,0.8315,0.1727,0.1483,606.878,0.5084,37.5423677986
