instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920839,2023-03-31,1.0959,107.4487,20.760971079,379.2668,10.1653,0.3604,0.2373,2.3586,81.6252,3.29,249.7225,0.3235,82.1243,0.1286,-0.8519,,2.3586,1.1026,55.3662,3.23
BJ920839,2023-06-30,2.5234,86.1238,21.0905374089,334.0137,10.4685,0.8145,0.5389,21.3787,77.8277,7.56,220.9945,0.7388,71.3323,0.3025,0.9381,1.8308,5.4871,2.3128,63.6942,7.6
BJ920839,2023-09-30,4.1625,47.1928,20.9939932185,330.5178,11.0274,1.234,0.8169,8.7414,75.0354,11.82,218.8006,1.0967,64.8649,0.4843,0.6411,,8.7414,3.5983,40.7609,11.63
BJ920839,2023-12-31,5.4579,25.2786,21.7267837617,351.3909,11.8687,1.533,1.0245,28.0741,72.9217,15.86,234.8337,1.3676,65.9594,0.6649,0.8309,3.5819,11.6158,4.9368,32.4577,15.29
BJ920839,2024-03-31,1.1337,37.1031,24.4862461759,442.0432,14.8604,0.2942,0.2036,2.972,91.9681,3.97,305.9143,0.2675,79.3861,0.1764,0.9386,,2.972,0.9786,-6.2144,3.9
BJ920839,2024-06-30,2.6626,32.8735,26.1602454749,404.4944,15.7558,0.6463,0.445,24.6833,86.7721,8.84,278.5084,0.5857,67.6031,0.4021,1.5197,1.6902,6.9992,2.0744,-11.7164,9.21
BJ920839,2024-09-30,3.3876,30.7127,26.9031319146,428.4354,17.0458,0.9053,0.6302,10.4431,91.3458,13.95,298.2437,0.829,79.7024,0.6337,1.2237,,10.4431,2.9558,-15.4379,13.72
BJ920839,2024-12-31,4.8935,37.0178,27.9263970423,414.2693,17.298,1.2374,0.869,31.1618,84.7677,20.01,290.9326,1.1402,73.567,0.912,1.1209,3.4389,14.2414,4.2469,-5.9876,18.63
BJ920839,2025-03-31,1.0302,60.7174,30.6217823268,422.9323,20.3139,0.295,0.2128,4.2201,88.9152,5.63,305.0847,0.2772,87.3617,0.2837,0.1839,,4.2201,1.0122,17.5712,5.48
BJ920839,2025-06-30,2.3471,40.328,30.5558055882,402.6846,19.5458,0.6214,0.447,26.5276,88.6001,11.25,289.6685,0.5846,76.6904,0.5647,1.6071,1.8562,8.6561,2.0316,13.1183,11.32
BJ920839,2025-09-30,3.3646,26.1336,30.3589786288,422.9323,18.8301,0.8791,0.6384,11.5928,94.366,15.89,307.1323,0.839,80.2473,0.7993,1.0874,,11.5928,2.8612,14.1812,15.3
BJ920839,2025-12-31,4.8295,15.4635,29.9387404039,463.6785,18.0242,1.0254,0.7764,26.3945,91.4239,20.58,351.0825,1.118,74.5419,1.0619,1.2637,3.7335,12.1809,3.9377,10.8113,18.95
BJ920839,2026-03-31,1.0024,-23.3128,28.1837948569,573.2484,15.5615,0.1975,0.157,2.3744,117.2944,3.84,455.6962,0.2468,89.7845,0.2194,-0.6956,,2.3744,0.7673,0.1069,3.77
