instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603057,2021-06-30,18.5126,,,,1.1175,8.9243,14.93,2.5144,12.3347,8.9243,,1.3,250.431497750568,9.7231,4.8178,71.5877,17.02,22.6373822608,,37.3618
SH603057,2021-09-30,,,,,1.1426,,,,12.294,,,4.199,,,,,,23.2848495822,,
SH603057,2021-12-31,16.4865,1.5549,-17.5167,18.3352,1.0672,26.5224,28.53,5.0262,10.3425,15.9135,,2.6425,231.5261,21.8361,5.0454,71.6247,27.04,21.6235470544,,71.3515
SH603057,2022-03-31,,,,,-0.5892,,,,4.1407,,,1.097,,,,,,16.3666972538,,
SH603057,2022-06-30,18.4243,0.7949,-33.8162,16.5158,1.1759,17.4688,9.07,2.3483,7.0064,5.4374,,1.2847,226.4436,9.7697,8.3214,76.6512,8.63,17.0968586073,1.5745,21.6309
SH603057,2022-09-30,20.0156,1.1474,-23.6923,15.5065,1.6415,8.0387,17.03,2.7208,8.1218,8.0387,0.5406,1.6984,235.3146,13.4895,6.9689,99.2355,11.23,17.500561039,,38.7438
SH603057,2022-12-31,17.3338,1.5156,-32.584,16.5098,1.6274,18.565,15.02,3.5133,5.9845,7.8563,0.5233,2.2335,237.5297,20.7687,7.311,102.4678,10.96,15.9761489694,3.4705,49.2409
SH603057,2023-03-31,25.1081,0.273,60.0728,13.8355,1.0715,1.5769,2.18,0.5184,5.8226,1.5769,0.1067,0.3697,329.6703,3.5845,8.8871,173.6111,2.15,18.6922560517,,10.127
SH603057,2023-06-30,20.7144,0.6438,54.4903,6.4847,1.8583,19.2099,8.68,1.2349,10.1651,6.6346,0.4301,0.8907,279.5899,8.6896,8.4976,145.7608,9.41,21.1295645945,1.735,21.1825
SH603057,2023-09-30,20.9647,0.9837,52.5339,2.6827,1.5788,11.397,16.51,1.8058,12.0649,11.397,0.8246,1.378,274.4739,12.8788,11.8617,149.5182,16.45,24.1931646021,,22.7623
SH603057,2023-12-31,20.0267,1.2572,58.2536,-1.4558,1.6247,24.556,16.37,2.3521,9.6106,11.7514,0.8281,1.7315,286.3506,17.976,7.8415,153.0547,15.97,22.4620804859,3.5545,45.9095
SH603057,2024-03-31,22.6689,0.2313,22.3625,-8.0043,-1.5222,1.7333,2.56,0.4115,7.7446,1.7333,0.1306,0.3286,389.1051,3.9702,15.7219,218.712,2.52,20.8939553618,,5.7245
SH603057,2024-06-30,19.6616,0.547,12.1746,-4.5916,0.7945,19.2859,9.29,0.9808,11.9514,6.255,0.4798,0.8162,329.0676,9.1549,12.9653,183.5237,9.98,24.7905463845,1.7266,13.8832
SH603057,2024-09-30,23.0114,0.8528,3.5643,-4.5978,1.1806,10.358,16.6,1.4912,13.0971,10.358,0.8494,1.313,316.6041,11.7333,11.2307,181.0622,17.46,26.2168376933,,24.0412
SH603057,2024-12-31,20.0562,1.0786,1.8322,-5.2761,1.3059,24.1802,17.05,1.9021,10.3318,10.4273,0.8387,1.6417,333.766,17.9496,8.6999,189.2645,17.29,22.9272590804,3.5456,41.3799
SH603057,2025-03-31,29.0745,0.1622,-68.2266,-18.8574,-1.8971,0.4723,0.76,0.2719,3.0326,0.4723,0.0413,0.2774,554.8705,3.0955,15.7599,331.004,0.75,18.1568165527,,5.7107
SH603057,2025-06-30,24.887,0.413,-45.5134,-11.4616,1.8765,16.0129,5.16,0.6925,7.3549,2.8514,0.2619,0.7479,435.8354,7.2327,15.2731,259.9278,5.48,22.2404163478,1.6101,11.7854
SH603057,2025-09-30,23.5967,0.6935,-43.3253,-6.4295,1.2659,5.0906,9.63,1.1628,7.9328,5.0906,0.4822,1.2457,389.3295,11.4423,13.8955,232.1981,9.68,22.5236810613,,19.4308
SH603057,2025-12-31,25.5618,0.8987,-31.055,-3.7039,1.0357,20.2243,11.78,1.5355,7.3972,6.1822,0.5793,1.587,400.5786,14.0835,14.9176,234.4513,11.53,22.5565385238,3.1937,24.1325
SH603057,2026-03-31,38.5951,0.1764,380.4826,24.6412,-0.4331,2.0079,3.98,0.3001,11.6903,2.0079,0.1993,0.334,510.2041,2.3319,26.2521,299.9,3.91,19.4121753933,,3.4283
