instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603883,2021-03-31,91.352,0.2884,11.8031,10.8452,1.739,1.8432,4.5,0.6677,7.0634,1.8432,0.6287,0.7743,312.0666,0.9852,30.3838,134.7911,5.47,33.4975314743,,2.9621
SH603883,2021-06-30,89.2459,0.5894,12.6062,11.5782,2.2856,6.1926,9.28,1.3698,6.2365,3.3162,1.1385,1.5553,305.3953,2.0169,29.3207,131.406,9.47,33.4043363875,7.2955,6.139
SH603883,2021-09-30,91.3489,0.8645,2.1253,11.4711,2.7315,4.1307,12.45,2.0224,5.4244,4.1307,1.4973,2.3533,312.3193,2.9557,28.4196,133.5047,12.16,33.0541920423,,9.5005
SH603883,2021-12-31,86.4553,1.1115,2.9099,12.3792,2.9213,6.9257,15.72,2.6462,5.0124,4.6393,1.9251,3.2753,323.8866,4.164,28.9701,136.0441,15.36,32.1300672961,15.3641,12.4266
SH603883,2022-03-31,91.3613,0.2339,5.3039,13.8133,0.964,1.4669,4.3,0.6109,6.5353,1.4669,0.6032,0.7176,384.7798,0.9851,32.9658,147.3236,3.83,34.3168040964,,2.7301
SH603883,2022-06-30,86.7846,0.489,13.7678,20.5122,1.9168,5.0682,8.59,1.3152,5.8874,2.6709,0.909,1.5444,368.0982,2.0741,31.3895,136.8613,7.27,32.7085862917,8.3543,5.7344
SH603883,2022-09-30,86.4581,0.7401,16.6011,22.1273,2.667,3.5201,9.86,1.9579,5.1789,3.5201,1.2198,2.3697,364.8156,3.1229,29.803,137.9029,9.63,32.7870930997,,9.0595
SH603883,2022-12-31,87.4657,1.052,24.0887,28.542,2.3706,6.8784,12.72,2.5716,4.8387,4.5625,1.6691,3.3975,342.2053,4.1159,30.8177,139.9907,12.02,31.8770510212,18.8378,11.6816
SH603883,2023-03-31,100.0222,0.2549,24.723,31.3928,2.5161,1.585,4.36,0.5846,6.2035,1.585,0.577,0.7541,353.0796,0.8998,32.4196,153.9514,4.32,32.9993487086,,2.7761
SH603883,2023-06-30,99.1135,0.5101,15.6791,20.24,1.6936,5.5447,8.85,1.1762,5.6641,2.9171,1.0471,1.4958,352.872,1.8161,32.5674,153.0352,7.59,32.7231190484,9.8912,5.527
SH603883,2023-09-30,100.3419,0.751,19.7138,16.4419,1.6733,4.0053,10.72,1.7434,5.3244,4.0053,1.4596,2.2358,359.5206,2.6908,34.4173,154.8698,10.75,32.502641941,,7.8449
SH603883,2023-12-31,96.3546,1.0527,15.0901,11.2115,2.4296,8.05,13.91,2.4135,5.0075,5.2921,1.9208,3.1192,341.9778,3.7362,34.5085,149.161,13.86,32.5493740725,18.3909,10.4322
SH603883,2024-03-31,105.2755,0.26,8.5273,1.8126,1.1387,1.7139,4.68,0.6045,6.6127,1.7139,0.6262,0.7412,346.1538,0.8549,35.6817,148.8834,4.57,35.1995194872,,2.5223
SH603883,2024-06-30,101.5801,0.5177,-3.9977,1.1914,1.0402,5.8087,7.22,1.2312,5.3737,2.7954,0.7733,1.48,347.6917,1.772,35.0106,146.1988,7.36,34.3165539052,8.1381,5.1413
SH603883,2024-09-30,99.2684,0.7649,-12.9249,1.1883,1.6884,3.5063,9.14,1.8304,4.5818,3.5063,0.9783,2.188,352.9873,2.7199,35.1325,147.5087,9.05,33.865945338,,7.6852
SH603883,2024-12-31,93.0689,1.0577,-39.0225,-0.356,2.9578,6.5692,7.84,2.4564,3.0644,3.2555,0.9012,3.0956,340.3612,3.8681,36.7444,146.5559,7.89,33.16668318,16.5203,9.7974
SH603883,2025-03-31,91.6404,0.2583,-21.4476,-1.8759,2.7953,1.368,3.74,0.5944,5.2937,1.368,0.3785,0.746,348.4321,0.9821,38.5257,151.4132,3.67,34.222184503,,2.3361
SH603883,2025-06-30,88.5217,0.5214,-19.0356,-1.5115,3.4164,5.9508,5.87,1.2213,4.4175,2.3466,0.6262,1.5016,345.2244,2.0334,36.636,147.3839,5.91,33.078175754,8.0401,4.9132
SH603883,2025-09-30,91.3489,0.7767,-14.435,-0.9961,3.3893,3.1294,7.83,1.7954,3.9599,3.1294,0.8372,2.2381,347.6246,2.9557,36.7102,150.3843,7.77,32.5326779932,,7.3549
SH603883,2025-12-31,86.3952,1.0876,-21.1159,-0.5412,5.8149,6.7001,5.66,2.484,2.4304,2.7233,0.7122,3.1425,331.004,4.1669,36.0072,144.9275,5.84,32.2975439379,16.3869,9.998
SH603883,2026-03-31,89.955,0.2758,5.0856,0.8477,2.8397,1.5188,3.91,0.6142,5.5162,1.5188,0.3984,0.7669,326.3234,1.0005,33.6285,146.5321,3.88,33.5087177911,,2.6763
