instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH600577,2021-03-31,0.4239,73.5716,0.9051,0.0711,8.3743935568,2.93,57.5448,33.3593,54.2094,1.4207,1.4207,2.89,1.564,3.4677,,0.5248,-1.8002,212.3142,2.6979,171.4939
SH600577,2021-06-30,0.9274,56.8724,1.9944,0.165,8.2611771599,6.93,56.6947,30.3782,59.9278,13.4061,3.1387,6.61,3.1749,3.6096,8.1155,1.1477,-2.4351,194.091,5.9253,156.8354
SH600577,2021-09-30,1.395,37.2248,2.9779,0.25,7.9981246739,10.37,53.2009,28.4684,54.6667,4.6808,4.6808,9.56,5.0751,3.6394,,1.7169,-1.4294,193.5484,9.4842,157.2602
SH600577,2021-12-31,1.9197,28.5681,4.0658,0.3228,7.1501340027,13.25,52.7017,30.3751,47.2638,16.9652,6.3585,12.31,6.8309,3.5141,16.3202,2.4062,-0.7734,187.5293,11.8518,149.6135
SH600577,2022-03-31,0.4434,-19.2805,0.956,0.0552,6.3858878572,2.44,59.156,34.541,16.212,1.0488,1.0488,2.24,1.5214,2.4086,,0.5546,0.4887,202.977,2.6056,162.2791
SH600577,2022-06-30,0.8795,-38.7364,1.9201,0.0987,6.0113773481,4.02,59.3648,31.769,3.8268,12.0629,1.8073,3.94,3.0321,2.1299,8.2964,1.1152,1.325,204.6617,5.6659,161.406
SH600577,2022-09-30,1.2913,-41.6268,2.7493,0.1454,5.4768741075,5.83,56.3063,34.0282,-2.5572,2.767,2.767,5.67,4.7952,2.1802,,1.6547,2.089,209.0916,7.9346,163.1716
SH600577,2022-12-31,1.6718,-35.8167,3.4734,0.1988,5.7370360994,8.12,58.6377,33.9924,-4.2956,14.6605,3.8084,7.53,6.1394,2.3567,13.7911,2.1478,3.1825,215.3368,10.5906,167.6134
SH600577,2023-03-31,0.363,-5.5771,0.7497,0.0501,6.7522902811,2.0,62.8579,36.9838,-12.919,0.9377,0.9377,1.96,1.4318,2.6117,,0.4794,-1.9432,247.9339,2.4335,187.7347
SH600577,2023-06-30,0.7851,9.0739,1.6338,0.1033,6.4685143957,4.13,58.6644,33.0275,-6.4334,12.7332,1.9205,4.07,3.0683,2.4828,6.017,1.0379,0.5582,229.2702,5.45,173.4271
SH600577,2023-09-30,1.1916,10.2481,2.4568,0.1539,6.1015765822,6.06,59.0991,33.7593,-1.2764,2.8559,2.8559,5.95,4.5686,2.4347,,1.5766,1.3967,226.5861,7.9978,171.2546
SH600577,2023-12-31,1.6154,6.103,3.3305,0.211,6.0833818415,8.32,58.6577,32.9849,2.0719,15.3252,3.8776,8.09,6.1373,2.4498,11.6465,2.1355,1.0007,222.855,10.9141,168.5788
SH600577,2024-03-31,0.3957,8.0485,0.8326,0.0541,6.3750517189,2.05,62.6872,35.3537,13.6834,0.9705,0.9705,2.03,1.4357,2.4822,,0.5236,-4.524,227.445,2.5457,171.8869
SH600577,2024-06-30,0.879,38.0089,1.921,0.1426,6.5485626062,5.42,62.9613,32.9098,19.8907,13.2494,2.4124,5.45,2.8589,2.8581,6.3159,1.1525,-3.6688,204.7782,5.4695,156.1822
SH600577,2024-09-30,1.332,33.4617,2.9422,0.2025,5.9517639985,7.8,59.1068,32.2284,22.3831,3.3262,3.3262,7.65,4.568,2.6551,,1.7351,-1.6196,202.7027,8.3777,155.6106
SH600577,2024-12-31,1.8649,31.5298,3.9602,0.2686,5.8275808317,10.41,57.943,28.9554,24.6663,15.2279,4.5694,9.75,6.213,2.5847,13.3106,2.4365,-1.0211,193.0398,12.4329,147.7529
SH600577,2025-03-31,0.4303,16.2181,0.9279,0.0608,5.5740066187,2.15,65.9921,31.8832,22.0007,1.0004,1.0004,2.13,1.3638,2.3646,,0.5515,3.0504,209.1564,2.8228,163.1913
SH600577,2025-06-30,0.9045,7.7278,1.9792,0.1486,5.8432690729,5.2,64.0068,28.1721,14.2792,12.6097,2.3509,5.15,2.8122,2.6942,7.0436,1.1542,3.115,199.005,6.3893,155.9522
SH600577,2025-09-30,1.3276,10.3006,2.9294,0.2192,5.6969275064,7.59,63.1298,30.1983,10.5045,3.3286,3.3286,7.39,4.2769,2.6502,,1.6829,3.0267,203.3745,8.9409,160.4373
SH600577,2025-12-31,1.8214,7.8964,4.0455,0.2896,5.7405396935,10.07,65.9003,27.1499,10.5323,14.0528,4.303,9.74,5.4628,2.523,14.6507,2.303,3.9759,197.6502,13.2597,156.3178
SH600577,2026-03-31,0.4671,11.0674,1.1037,0.0675,5.3508121685,2.2,66.9095,25.3943,27.3022,0.9268,0.9268,2.18,1.3451,2.063,,0.5746,-4.524,192.6782,3.5441,156.6307
