instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603008,2021-03-31,0.1733,255.546036653969,0.3881,0.2513,34.4657308301,2.83,51.3904,91.9963,72.5112,1.4186,1.4186,2.79,1.7513,7.7887,,0.2898,-2.1528,519.3306,0.9783,310.559
SH603008,2021-06-30,0.421,381.0006,0.9613,0.6261,30.9841177639,7.19,46.7193,73.831,57.2462,12.8968,3.3715,7.12,3.8528,7.8073,1.9118,0.6937,0.7433,427.5534,2.438,259.4782
SH603008,2021-09-30,0.6664,102.075,1.5637,1.0497,31.3407941043,12.17,45.1875,70.5975,46.0454,5.3723,5.3723,12.32,5.9751,8.0644,,1.0981,0.4935,405.1621,3.8245,245.8792
SH603008,2021-12-31,0.9791,72.4477,2.3702,1.5625,32.0005621431,17.86,45.1909,64.7191,38.208,16.1552,7.2834,17.46,7.9662,7.7888,4.783,1.5816,1.1624,367.6846,5.5625,227.6176
SH603008,2022-03-31,0.1715,-37.496,0.4115,0.1571,34.2608850165,1.67,75.713,113.3501,12.3526,0.7538,0.7538,1.66,1.1887,4.333,,0.308,-9.0595,524.7813,0.794,292.2078
SH603008,2022-06-30,0.4208,-3.4585,1.0293,0.6044,33.8905478901,6.64,67.5042,86.5052,16.0514,11.6242,2.6531,6.42,2.6665,6.4948,2.2424,0.7403,-0.8101,427.7567,2.0808,243.1447
SH603008,2022-09-30,0.6687,1.095,1.5848,1.0612,33.4416920588,11.54,59.9707,82.3773,13.8491,4.6408,4.6408,10.67,4.5022,7.161,,1.181,0.0424,403.7685,3.2776,228.6198
SH603008,2022-12-31,0.9034,-55.0299,2.2073,0.7026,32.401562433,7.13,47.7606,78.1742,0.8606,12.5043,3.0105,6.79,7.5376,3.4727,4.5088,1.5998,3.0905,398.4946,4.6051,225.0281
SH603008,2023-03-31,0.1666,2.9236,0.3912,0.1617,32.3909166671,1.72,51.9901,109.2763,4.4716,0.7307,0.7307,1.73,1.7311,4.2688,,0.3028,-9.9961,540.2161,0.8236,297.2259
SH603008,2023-06-30,0.4231,-3.6144,0.9978,0.5826,35.2270107309,5.86,43.339,88.8626,5.5264,12.8141,2.5234,6.03,4.1533,5.9322,2.0566,0.7546,-0.8687,425.4313,2.0256,238.537
SH603008,2023-09-30,0.6898,-2.9774,1.5916,1.0296,34.2179066941,10.08,40.716,76.4591,5.715,4.6623,4.6623,10.6,6.6313,6.5721,,1.2424,0.3879,391.4178,3.5313,217.3213
SH603008,2023-12-31,0.9671,64.4901,2.2671,1.1558,34.3654169519,11.71,37.7149,70.645,10.7113,16.1466,5.0282,11.59,9.5453,5.1597,4.6453,1.7753,2.7985,372.2469,5.0959,202.7826
SH603008,2024-03-31,0.2003,20.4869,0.4431,0.1991,33.4556749988,1.98,46.0829,78.8091,20.0158,0.8696,0.8696,1.97,1.953,4.2856,,0.383,-4.3452,449.326,1.142,234.9869
SH603008,2024-06-30,0.4535,4.5062,1.0125,0.6224,34.7669342073,6.13,44.7116,68.2879,4.0151,15.2998,2.759,6.26,4.0258,5.9602,1.9663,0.8647,-0.7368,396.9129,2.6359,208.1647
SH603008,2024-09-30,0.6812,-4.8825,1.5061,1.0011,35.3480817873,9.78,45.3127,68.8617,-1.5308,4.3909,4.3909,9.74,5.9586,6.3484,,1.3029,0.1067,396.3594,3.9209,207.23
SH603008,2024-12-31,0.9803,-27.068,2.2213,0.8617,33.6704310618,8.63,42.204,60.0781,0.5852,16.3032,3.6674,8.56,8.53,3.7411,4.274,1.8242,2.4087,367.2345,5.9922,197.3468
SH603008,2025-03-31,0.1967,-9.7839,0.4377,0.1797,33.4384934615,1.87,55.7655,70.5661,-1.7552,0.7837,0.7837,1.85,1.6139,3.9354,,0.3638,-6.5971,457.5496,1.2754,247.3887
SH603008,2025-06-30,0.4582,10.9261,1.0388,0.7044,36.276049041,6.87,51.3128,60.7001,1.5896,16.8793,3.0274,7.06,3.5079,6.508,1.8482,0.8423,-0.1514,392.8416,2.9654,213.7006
SH603008,2025-09-30,0.7024,3.9815,1.5715,1.0621,36.0305737909,10.27,49.0508,61.3915,3.6798,4.5148,4.5148,10.21,5.5045,6.3669,,1.285,0.2905,384.3964,4.398,210.1167
SH603008,2025-12-31,1.0045,-27.1552,2.3402,0.6459,35.7909102619,6.51,42.4664,56.4936,1.0249,17.3849,2.7488,6.78,8.4773,2.6976,4.0306,1.8507,3.5349,358.3873,6.3724,194.521
SH603008,2026-03-31,0.1984,-152.2362,0.4681,-0.0966,28.3419647345,-1.01,50.3384,66.0793,-2.774,-0.4284,-0.4284,-1.02,1.7879,-2.1143,,0.3752,-0.253850814853,453.629,1.362,239.8721
