instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000018,2021-03-31,26.286083656318,2941.1765,,69230.7692,-0.4728,0.0306,110717.921291006,,0,-72.3034,0.0013,18.4373283963,,-0.326761899635,-0.4728,-0.0076,0.0027,,-578.5623,33333.3333
SZ000018,2021-06-30,-35.684547573614,78.6267,,3837.9531,-10.9132,2.2893,6310.02948658971,,0,594.4064,0.0469,-31.4026460657,,-0.002110657691,-10.9132,-0.159,0.1036,,-361.4243,1737.4517
SZ000018,2021-09-30,-1535.99677604801,161.5606,,6382.9787,-143.9737,1.6712,9790.40617170972,,0,214.7845,0.0423,-30.806410569,,-0.023260588482,-143.9737,-2.2723,0.1719,,-5140.3756,1570.6806
SZ000018,2021-12-31,140.909905853214,503.0041,,18556.701,76.2186,0.7157,35261.3834538711,,0,-53.5333,0.0194,-110.1205340565,,-0.0019,76.2186,0.5192,0.0446,,4405.4095,8071.7489
SZ000018,2022-03-31,71.876239303542,2112.6761,,64285.7143,-0.312,0.0426,227721.409756652,,0,-79.4669,0.0014,-445.3629425654,,-4.206309011713,-0.312,-0.0021,0.0061,,-792.4448,14754.0984
SZ000018,2022-06-30,96.970711397854,450000.0,,900000.0,-0.6995,0.0004,3266770.05025944,,0,-99.9142,0.0002,64.3057766127,,-29.833825328465,-0.6995,-0.0048,0.0009,,-12764.1824,200000.0
SZ000018,2022-09-30,99.615457933273,4981.5498,,1350000.0,-1.279,0.0542,4880927.24891164,,0,-99.9146,0.0002,-4849.7698561308,,-37.931901507349,-1.279,-0.0087,0.0009,,-23154.6317,300000.0
SZ000018,2022-12-31,-271.2175,-7710.58417135856,,-83720.9302,-166.9569,-0.046689069466,-316543.705982163,,0,-105.8558,-0.0043,,,11.883955614662,-166.9569,-0.8889,-0.0227,,128810.5306,-15859.0308
SZ000018,2023-03-31,45.204705278594,27665.1895584637,,225000.0,-0.2218,0.003253185734,954476.589059554,,0,-81.48,0.0004,73.4102006,,-32.207721042414,-0.2218,-0.0012,0.003,,-2344.6198,30000.0
SZ000018,2023-06-30,61.588782656826,15192.8968503504,,200000.0,-0.353,0.011847641814,891263.628918704,,0,182.7217,0.0009,54.5735022215,,-36.392256147032,-0.353,-0.0019,0.0064,,-1734.1713,28125.0
SZ000018,2023-09-30,53.772665754596,19848.2703195021,,225000.0,-0.7707,0.013603200463,1009659.2303619,,0,274.3579,0.0012,60.6095885558,,-27.739509693178,-0.7707,-0.004,0.0085,,-2859.2342,31764.7059
SZ000018,2023-12-31,-28.560108005223,12846.702649303,,225000.0,-234.7401,0.02802275493,1169945.73206722,,0,122.723120671826,0.0016,4.9113592754,,-16.023341431634,-234.7401,-1.1428,0.0105,,-728725.0968,34285.7143
SZ000018,2024-03-31,29.526589289078,61663.2010291917,,900000.0,-0.1702,0.001459541485,6194606.87889069,,0,-85.8815,0.0001,-35.32675,,-9.4734625,-0.1702,-0.0008,0.0005,,-11703.3407,180000.0
SZ000018,2024-06-30,16.904651059163,107570.989874649,,900000.0,-0.3165,0.001673313597,6193296.49973462,,0,-86.7539,0.0002,22.4262916667,,-6.48619875,-0.3165,-0.0015,0.0011,,-10878.7679,163636.3636
SZ000018,2024-09-30,38.036527046061,154999.709197583,,1350000.0,-0.5159,0.001741938752,9285071.82260974,,0,-89.9963,0.0002,19.244875,,-13.52152625,-0.5159,-0.0025,0.0011,,-17710.2382,245454.5455
SZ000018,2024-12-31,18.912893339817,193820.048924498,,1200000.0,-195.7504,0.001857392989,8153143.20656328,,0,-86.482,0.0003,46.16325,,-14.932106111111,-195.7504,-0.9266,0.0018,,-4371188.5325,200000.0
SZ000018,2025-03-31,72.721385648804,,,900000.0,-0.0477,,6028784.63319066,,0,0.0,0.0001,,,-3.335289166667,-0.0477,-0.0002,0.0007,,-3192.5092,128571.4286
SZ000018,2025-06-30,7.361719079478,,,1800000.0,-0.3012,,12052837.2278394,,0,-50.0,0.0001,,,-3.286350833333,-0.3012,-0.0014,0.0007,,-20155.8072,257142.8571
SZ000018,2025-09-30,39.808884934156,,,2700000.0,-0.3186,,18079048.8331179,,0,-50.0,0.0001,,,-1.724426666667,-0.3186,-0.0015,0.0007,,-21319.9797,385714.2857
SZ000018,2025-12-31,-30.347500775014,,,3600000.0,-260.3948,,23874240.0530963,,0,-66.6667,0.0001,,,0.746005,-260.3948,-1.2078,0.001,,-17093205.0188,360000.0
SZ000018,2026-03-31,6.049317007965,,,,-0.0457,,,,0,-100.0,0.0,,,,-0.0457,-0.0002,0.0,,,
