instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002089,2021-03-31,-1026.49260036275,41.8527,0.0211,1764.7059,-0.3188,2.1504,4265.4028,0.0443,-0.54,-12.3941,0.051,29.2853825737,-0.66,-3.23447413443,-0.3188,-0.0053,0.4827,,-15.5246,186.4512
SZ002089,2021-06-30,-18463.8865483453,45.115,0.0539,1327.4336,11.8608,3.9898,3339.5176,0.1105,-8.94,31.2474,0.1356,29.3797898399,-9.35,0.105893041953,-6.7206,-0.0939,1.0781,0.2022,-117.8391,166.9604
SZ002089,2021-09-30,-76.158528650544,37.4277,0.09,1173.4029,-6.6101,7.2139,3000.0,0.181,-8.16,46.6633,0.2301,26.446832658,-8.51,0.073703242156,-6.6101,-0.0892,1.7159,,-68.1116,157.3518
SZ002089,2021-12-31,107.43768088146,31.0661,0.1169,1270.7377,12.307,11.5882,3079.5552,0.2341,-6.55,48.0391,0.2833,29.2816816957,0.49,0.012097934264,-2.2231,-0.0304,2.2346,0.5256,-17.7643,161.1027
SZ002089,2022-03-31,135.220977406673,42.3111,0.0264,1437.6997,0.1111,2.1271,3409.0909,0.0511,0.24,4.5478,0.0626,34.4207770897,0.24,6.3506,0.1111,0.0015,0.4063,,4.1346,221.5112
SZ002089,2022-06-30,119.08025402542,39.8548,0.0481,1443.4643,13.6605,4.5164,3742.2037,0.0878,1.5,-11.9035,0.1247,32.0401256257,1.33,0.6076,0.67,0.0104,0.8294,0.31,14.8195,217.0244
SZ002089,2022-09-30,112.298739027859,40.3624,0.0723,1446.9453,0.3752,6.6894,3734.4398,0.1315,0.89,-19.8458,0.1866,31.1639759868,0.79,1.6716,0.3752,0.0058,1.2781,,5.4942,211.2511
SZ002089,2022-12-31,-1558.5476540933,33.6713,0.0953,1357.4661,-3.7311,10.6916,3777.5446,0.1822,-27.49,-25.2479,0.2652,29.6893815654,-30.19,-0.028074100787,-16.6877,-0.2197,1.6496,0.6189,-171.8159,218.2347
SZ002089,2023-03-31,382.036,41.2333,0.0209,1236.2637,0.5403,2.1827,4306.2201,0.0383,0.99,-22.7966,0.0728,48.5285182514,0.96,-0.1089,0.5403,0.0071,0.3765,,25.8151,239.0438
SZ002089,2023-06-30,-38.1152,42.8001,0.0343,1500.0,14.438,4.2056,5247.8134,0.0627,0.92,-36.3234,0.12,47.6784100216,0.92,3.9193,0.4985,0.0064,0.666,0.2599,14.4025,270.2703
SZ002089,2023-09-30,-79.5315,49.7916,0.0415,1853.1229,0.0921,5.4226,6506.0241,0.0758,0.14,-48.6576,0.1457,41.8463989962,0.18,32.1245,0.0921,0.0012,0.9146,,2.1904,295.211
SZ002089,2023-12-31,39.357452548361,34.4745,0.0486,1955.459,-12.0727,10.4425,7407.4074,0.0953,-20.15,-53.5996,0.1841,36.848729852,-24.06,0.642092810958,-12.0727,-0.1356,1.1719,,-228.5552,307.1934
SZ002089,2024-06-30,-757.9665,38.908,,2714.9321,-3.818,4.6263,11091.8690646935,0.0353,-4.6,-59.4815,0.0663,21.5413981053,-8.1,0.20866686932,-3.818,-0.0424,0.5401,,-233.8779,333.2716
SZ002089,2024-12-31,-58.772329458415,40.2262,,2169.9819,-22.3461,8.9494,8924.85516071776,0.1201,-69.95,-29.6655,0.1659,50.0919076678,-121.04,0.2558249947,-22.3461,-0.2114,1.3153,,-506.4979,273.7018
SZ002089,2025-06-30,-400.015532879487,14.6555,,2857.1429,-32.0269,12.2821,10711.7024431436,0.1638,-382.21,-25.6678,0.063,-65.0273244352,-2188.09,-0.204578723564,-32.0269,-0.2105,0.6874,,-1562.8211,261.8563
SZ002089,2025-12-31,-68.108390853817,28.401,,2230.4833,-69.8723,12.6756,8631.23843545721,14.4645,0.0,-28.0147,0.1614,-13.8054562783,,-0.166180402814,-69.8723,-0.3456,1.4264,,-1150.3998,252.3836
