instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH605111,2021-03-31,45.7759,0.2194,207.8779,85.7826,0.7786,5.053,6.27,0.2489,23.7406,5.053,0.7425,0.2643,410.2097,1.9661,30.6634,361.591,6.08,33.4029392766,,2.9351
SH605111,2021-06-30,48.2406,0.4564,215.2865,76.2113,1.1911,12.7791,14.07,0.5216,25.7662,11.1205,1.2315,0.5522,394.3909,3.7313,28.5819,345.092,13.5,36.8167776287,5.6312,6.2977
SH605111,2021-09-30,51.6193,0.7079,207.8273,65.0546,1.2453,18.1949,23.96,0.8221,28.264,18.1949,2.1933,0.8494,381.4098,5.2306,26.5968,328.4272,21.75,38.766048952,,10.1516
SH605111,2021-12-31,68.9695,0.9125,194.5456,56.8889,1.0985,23.5472,30.62,1.0898,27.3957,21.7722,2.8971,1.1138,394.5205,5.2197,27.4399,330.3358,26.82,39.0204902556,9.7608,13.1196
SH605111,2022-03-31,99.4255,0.2101,49.5512,32.8689,0.4353,5.3047,7.04,0.2589,26.7213,5.3047,0.7868,0.2551,428.3674,0.9052,32.0,347.6246,6.36,39.7194337445,,2.8125
SH605111,2022-06-30,110.0043,0.41,34.2416,27.1692,0.5558,11.9952,14.21,0.5097,27.1992,10.1168,1.1714,0.514,439.0244,1.6363,29.5121,353.1489,13.53,39.4403142044,4.1126,6.0992
SH605111,2022-09-30,105.218,0.4687,8.9584,20.7074,0.4772,8.9615,16.86,0.5516,25.5129,8.9615,1.5908,0.5445,576.0614,2.5661,28.1317,489.4851,10.38,38.0346757914,,9.5977
SH605111,2022-12-31,107.437,0.6165,5.8851,20.8691,0.6288,12.2703,18.77,0.7278,23.9995,10.8941,2.0403,0.727,583.9416,3.3508,28.5323,494.6414,12.94,36.9327486349,8.4985,12.6173
SH605111,2023-03-31,154.7988,0.0933,-43.2481,-11.1474,0.3019,1.5875,1.91,0.1079,17.0674,1.5875,0.2994,0.1076,964.6302,0.5814,37.298,834.1057,1.91,31.4171725481,,2.413
SH605111,2023-06-30,152.4907,0.1887,-37.9664,-11.9194,1.0177,5.2433,4.29,0.2205,19.1559,3.5877,0.4872,0.2157,953.8951,1.1804,34.2108,816.3265,4.23,30.5361773907,3.4639,5.2615
SH605111,2023-09-30,168.2662,0.27,-37.4565,-16.7912,1.1884,5.0549,6.2,0.3156,19.1767,5.0549,0.7101,0.3108,1000.0,1.6046,34.2835,855.5133,6.03,30.4087816872,,7.8755
SH605111,2023-12-31,157.5975,0.3545,-26.8901,-18.4647,1.4964,9.1464,9.25,0.4169,21.5195,7.3219,1.0656,0.4111,1015.5148,2.2843,39.3494,863.5164,8.87,30.7530113251,6.4988,9.1488
SH605111,2024-03-31,155.0655,0.0846,55.005,-0.5336,0.7097,2.2231,2.71,0.1028,26.5973,2.2231,0.3315,0.0992,1063.8298,0.5804,40.7185,875.4864,2.72,34.7586006264,,2.2103
SH605111,2024-06-30,125.7774,0.2031,48.6343,15.1623,0.4299,7.2381,5.85,0.2486,24.7236,5.0667,0.52,0.2306,886.2629,1.4311,39.8177,724.0547,5.79,35.7763445175,3.7691,4.5206
SH605111,2024-09-30,121.6107,0.3111,55.7021,22.768,0.5161,7.5341,8.86,0.3803,24.321,7.5341,0.7939,0.3536,867.8881,2.2202,39.4656,709.9658,8.63,36.5810106412,,6.8414
SH605111,2024-12-31,118.538,0.4135,35.6569,23.8299,0.6841,11.951,11.48,0.5044,23.5748,9.5727,1.0378,0.4707,870.6167,3.037,44.7038,713.7193,10.99,36.4237426832,7.9267,8.053
SH605111,2025-03-31,98.2747,0.0989,8.4846,20.8127,0.4176,2.3414,2.7,0.1232,23.8832,2.3414,0.2582,0.1098,910.0101,0.9158,58.9584,730.5195,2.67,36.5791637513,,1.5265
SH605111,2025-06-30,91.9024,0.2024,8.0601,6.4356,0.6851,7.585,5.78,0.2526,25.101,4.983,0.5619,0.2245,889.3281,1.9586,56.2219,712.5891,5.65,35.7965498225,4.1296,3.2016
SH605111,2025-09-30,91.4944,0.2979,0.86,2.1895,0.7784,6.9325,8.14,0.3696,24.0046,6.9325,0.8007,0.3305,906.3444,2.951,52.686,730.5195,7.85,34.1757141111,,5.1247
SH605111,2025-12-31,87.8049,0.4003,-9.0935,2.6605,0.9861,10.943,9.52,0.4956,20.8757,8.0388,0.9435,0.4445,899.3255,4.1,51.8202,726.3923,9.1,32.8599749518,5.368,6.9471
SH605111,2026-03-31,78.7539,0.1046,-11.1018,15.1441,0.631,1.9035,2.16,0.1289,18.4393,1.9035,0.2295,0.1171,860.4207,1.1428,44.7895,698.2157,2.18,28.7455352124,,2.0094
