instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002751,2021-03-31,736.0562,77.7269,0.0644,483.611,0.3955,1.1579,1397.5155,0.1488,1.15,95.6923,0.1861,27.0212411206,1.14,-1.9878,0.3955,0.1024,0.4119,,6.0699,218.4996
SZ002751,2021-06-30,39.1738,88.8626,0.117,552.6558,2.5221,2.0256,1538.4615,0.2676,2.06,16.2187,0.3257,28.9422699716,2.05,0.544,0.6656,0.1683,0.7462,1.5478,5.5507,241.2222
SZ002751,2021-09-30,-49.5475,104.7608,0.1523,626.5955,0.4179,2.5773,1772.8168,0.3471,1.37,-1.4309,0.4309,29.6774008303,1.37,-0.3227,0.4179,0.1053,0.9938,,2.6734,271.6844
SZ002751,2021-12-31,-882.4382,61.5206,0.2092,582.996,-13.3818,5.8517,1720.8413,0.548,-41.47,-21.5383,0.6175,-13.5895555234,-52.74,-0.389113243934,-15.5633,-3.6068,1.322,2.6997,-69.3528,272.3147
SZ002751,2022-03-31,-395.8294,165.0468,0.021,1365.7056,-1.3222,0.5453,4285.7143,0.0642,-5.31,-71.3402,0.0659,8.3607757637,-5.46,-0.356674321577,-1.3222,-0.3031,0.1178,,-62.6537,764.0068
SZ002751,2022-06-30,-632.435,266.8248,0.0374,1518.9873,-1.5355,0.6746,4812.8342,0.1167,-15.41,-72.1604,0.1185,25.4962341667,-16.69,0.042466717025,-4.0707,-0.8962,0.2323,0.541,-106.1576,774.8601
SZ002751,2022-09-30,-1370.8793,306.4004,0.0514,1656.4417,-6.1016,0.8812,5252.9183,0.1653,-18.72,-70.5527,0.163,26.9387178853,-27.29,-0.541732822756,-6.1016,-1.3382,0.3231,,-115.3793,835.6546
SZ002751,2022-12-31,55.539884000289,277.0296,0.0598,1779.5353,-5.2471,1.2995,6020.0669,0.1971,-37.08,-74.8891,0.2023,33.5452900166,-40.61,-0.350330358714,-7.9379,-1.6265,0.4127,0.8508,-124.5433,872.3043
SZ002751,2023-03-31,37.437904229434,227.6176,0.0152,1584.507,-0.9724,0.3954,5921.0526,0.0567,-5.06,-35.8648,0.0568,40.2988086353,-5.19,-0.252733102374,-0.9724,-0.1986,0.1309,,-64.0026,687.5477
SZ002751,2023-06-30,39.926471304746,267.3797,0.0291,1623.0839,-2.6086,0.6732,6185.567,0.1114,-14.01,-29.9972,0.1109,43.1264407969,-15.07,-0.224320196041,-2.6086,-0.5245,0.2583,,-88.7519,696.8641
