instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603767,2021-03-31,0.1198,56.6847,0.1617,0.0258,17.6209299557,0.54,98.0072,88.8977,50.2225,0.4015,0.4015,0.54,0.9183,3.3291,,0.2168,6.8709,751.2521,1.0124,415.1292
SH603767,2021-06-30,0.268,17.6203,0.3621,0.1055,16.5039248987,2.19,95.4857,75.9846,19.8263,30.2378,1.66,2.22,1.8851,6.1135,0.7978,0.4888,3.6645,671.6418,2.3689,368.2488
SH603767,2021-09-30,0.3999,0.1607,0.5375,0.1639,15.98740005,3.4,92.8122,78.9474,4.7177,2.5754,2.5754,3.41,2.9091,6.3603,,0.7336,3.8868,675.1688,3.42,368.048
SH603767,2021-12-31,0.5583,15.2204,0.7569,0.208,15.7053817208,4.32,96.3675,76.2082,6.5077,32.2764,3.1562,4.26,3.7357,5.682,1.662,0.996,3.9768,644.8146,4.7239,361.4458
SH603767,2022-03-31,0.1204,-84.9695,0.159,0.0039,12.0975424361,0.0,105.4111,93.2933,0.1129,0.0615,0.0615,0.08,0.8538,0.4998,,0.2152,20.0108,747.5083,0.9647,418.2156
SH603767,2022-06-30,0.2338,-42.7076,0.3098,0.0604,13.2914067716,1.24,107.3793,99.4695,-14.4046,34.7888,0.9997,1.3,1.6763,4.092,0.6215,0.4236,2.1726,769.8888,1.8096,424.9292
SH603767,2022-09-30,0.3806,-7.4319,0.5022,0.1517,14.9620854381,3.14,108.1948,92.273,-6.2108,2.4831,2.4831,3.2,2.4955,6.2774,,0.6863,2.2504,709.4062,2.9261,393.414
SH603767,2022-12-31,0.5143,-33.6358,0.6722,0.1374,15.1813500429,2.9,107.5654,88.1402,-11.1363,38.3224,2.2778,2.88,3.3468,4.2433,1.4021,0.956,2.2893,699.9806,4.0844,376.569
SH603767,2023-03-31,0.1198,575.6768,0.1512,0.0261,17.5433743176,0.55,105.9821,94.0341,-6.4693,0.4321,0.4321,0.54,0.8492,3.6107,,0.235,6.4947,751.2521,0.9571,382.9787
SH603767,2023-06-30,0.276,94.0075,0.3519,0.1167,17.8884459306,2.44,103.3295,82.7891,12.0345,40.8707,1.9779,2.54,1.742,7.086,0.7534,0.5556,2.1399,652.1739,2.1742,323.9741
SH603767,2023-09-30,0.4322,42.3498,0.5548,0.215,18.7900322242,4.52,96.8749,82.0818,9.4558,3.4938,3.4938,4.55,2.7871,8.164,,0.8454,2.863,624.7108,3.2894,319.3754
SH603767,2023-12-31,0.5907,72.2457,0.7559,0.2358,18.5575189005,5.04,95.5414,77.2234,10.9478,43.366,3.8601,5.0,3.768,6.5878,1.6737,1.1423,2.7666,609.4464,4.6618,315.1536
SH603767,2024-03-31,0.1261,86.6581,0.1615,0.0486,19.1157056176,1.02,114.1697,89.4454,6.2295,0.8048,0.8048,1.02,0.7883,6.3445,,0.2374,1.8599,713.7193,1.0062,379.107
SH603767,2024-06-30,0.2677,9.4853,0.34,0.1273,19.7841939506,2.68,109.803,85.7756,-3.0203,46.2468,2.2024,2.74,1.6393,7.9997,0.7614,0.5098,2.0439,672.3945,2.0985,353.0796
SH603767,2024-09-30,0.39,-24.1636,0.4822,0.1624,18.2169254807,3.45,105.3412,84.666,-13.6459,2.9492,2.9492,3.47,2.5631,7.1696,,0.7508,3.2444,692.3077,3.189,359.6164
SH603767,2024-12-31,0.5089,-54.3081,0.6298,0.1077,16.5135801226,2.32,104.6877,85.3161,-17.8234,51.0932,1.9766,2.33,3.4388,3.6629,1.4484,0.9765,5.2335,707.4081,4.2196,368.6636
SH603767,2025-03-31,0.1193,-59.6729,0.1402,0.0196,12.0570989047,0.42,94.5378,89.7935,-15.1416,0.3599,0.3599,0.42,0.952,3.0151,,0.2299,5.2645,754.4007,1.0023,391.4746
SH603767,2025-06-30,0.2662,-70.3401,0.3157,0.0377,13.6362123277,0.82,87.3532,76.9889,-9.8657,53.6074,0.7093,0.85,2.0606,2.6324,0.7398,0.5119,3.9283,676.1833,2.338,351.6312
SH603767,2025-09-30,0.4058,-49.5558,0.4844,0.0819,14.6521818632,1.79,86.7804,77.4527,-2.3969,1.5041,1.5041,1.82,3.1113,3.7055,,0.7694,3.3224,665.3524,3.486,350.9228
SH603767,2025-12-31,0.5553,-117.4552,0.6549,-0.0188,14.8574545105,-0.42,82.4516,77.1142,0.553,56.3958,-0.3615,-0.43,4.3662,-0.6359,1.555,1.0352,0.17483084809,648.2982,4.6684,347.7589
SH603767,2026-03-31,0.1266,0.4089,0.1504,0.0197,12.3960371036,0.45,84.0022,79.766,2.2805,0.3716,0.3716,0.44,1.0714,2.9599,,0.2229,4.1572,710.9005,1.1283,403.7685
