instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ301658,2021-12-31,78.3986,10.2348,2.7983,44.76,98.4252,,8.9461,1.177,6.8752,17.59,305.8624,26.9742,-4.7678,52.3621,8.095,3.6576,1.3358,269.5014,1.7085,33.3352787972
SZ301658,2022-06-30,,15.8029,1.4452,23.16,115.6812,0.7494,8.8422,0.6087,3.0631,20.25,295.7122,16.7887,,58.764,8.0056,1.556,0.6981,257.8427,1.1421,35.4086217663
SZ301658,2022-12-31,144.1177,19.047,2.9275,57.11,107.4466,2.2872,17.9364,1.225,6.3155,42.81,293.8776,37.0224,354.3032,57.0026,17.0862,3.3505,1.4365,250.6091,1.3072,35.4085288489
SZ301658,2023-12-31,-16.0087,9.1101,1.7266,15.84,175.9101,0.9188,8.8881,0.7576,3.3759,14.49,475.1848,8.7148,-59.8276,106.6382,6.9405,2.0465,0.9254,389.021,-1.648,31.5087961837
SZ301658,2024-03-31,,6.8138,0.6117,2.44,,0.1322,,,,2.44,,,,,,,,,-3.8742,36.5020315787
SZ301658,2024-06-30,,8.8888,0.6043,5.4,205.6673,0.3519,5.6651,0.3042,1.1512,5.2,591.716,2.0207,,156.3586,2.751,0.8752,0.3841,468.628,-2.1426,34.9216140566
SZ301658,2024-09-30,-32.301779553877,10.6393,0.8245,,,0.5864,4.6232,0.4253,,,634.846,,-47.189863672947,,4.6232,,,,0.3044,36.69671013
SZ301658,2024-12-31,-27.5823,9.55,1.0835,10.43,218.845,0.6975,10.0242,0.5805,2.4347,9.77,620.155,3.8118,-24.0855,147.8622,5.8499,1.645,0.7426,484.7832,1.3125,35.7292240019
SZ301658,2025-03-31,-9.0348,8.0154,0.2267,1.96,148.2458,0.1414,1.0766,0.1408,0.5589,1.68,639.2045,,7.007,161.0306,1.0766,0.6071,0.1797,500.8347,-1.7916,27.9748263588
SZ301658,2025-06-30,-24.2587,8.198,0.3854,3.13,194.5946,0.2212,6.6725,0.2404,0.9267,2.92,748.7521,1.6165,-30.1447,194.2376,1.8883,0.925,0.3079,584.6054,-1.2863,30.2690408766
SZ301658,2025-09-30,-14.6639,6.5364,0.601,3.8,205.4013,0.2767,2.3263,0.3742,1.4414,3.61,721.5393,,-47.5729,187.3179,2.3263,1.3145,0.4784,564.3813,-0.1356,30.1723924804
SZ301658,2025-12-31,-5.0419,6.092,0.8783,5.21,190.4157,0.3803,7.7995,0.5179,2.0261,4.88,695.1149,3.8551,-39.4255,177.6813,2.8433,1.8906,0.6597,545.7026,1.8377,29.0366924747
SZ301658,2026-03-31,0.5362,-5.2998,0.2057,-1.09,188.6002,-0.0846,-0.6531,0.1213,0.3951,-1.09,741.9621,,-166.4744,227.7904,-0.6531,0.4772,0.1527,589.391,-0.408077829378,24.9716862899
