instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920351,2023-03-31,32.7998,-7.2884,8.5424024169,229.8851,2.7621,0.441,0.3915,1.1571,88.7837,2.23,204.0816,0.683,2.7439,0.0965,-2.645,,1.1571,1.0137,-46.0219,2.2
BJ920351,2023-06-30,97.6377,-36.8548,7.8239458771,202.3836,2.9044,0.9945,0.8894,7.7567,84.8216,4.59,180.9955,1.5922,1.8436,0.2394,-2.6027,11.4105,2.6532,2.1221,-35.3433,4.5
BJ920351,2023-09-30,151.9168,-48.3137,7.7499177167,193.0226,2.3533,1.5864,1.3988,3.3721,77.7426,5.68,170.1967,2.6,1.7773,0.3058,-2.1812,,3.3721,3.473,-31.4357,5.98
BJ920351,2023-12-31,96.4939,-32.9726,7.7437529779,210.4648,2.3904,1.9291,1.7105,9.2511,86.9481,7.14,186.6155,3.3734,3.7308,0.4069,-0.875,22.0306,3.9161,4.1404,-26.6591,7.36
BJ920351,2024-03-31,16.8264,-54.9071,6.7613936377,201.6581,0.9609,0.5081,0.4463,0.4392,91.8086,0.8,177.1305,0.897,5.3487,0.0451,-7.9361,,0.4392,0.9803,29.6184,0.8
BJ920351,2024-06-30,39.6752,-61.117,6.4336814075,177.0956,0.8601,1.1483,1.0164,6.281,84.4991,1.6,156.7535,2.1338,4.5368,0.0964,-4.1609,13.7604,0.8535,2.1302,31.298,1.59
BJ920351,2024-09-30,63.162,-69.1397,6.2807047697,161.7057,0.5373,1.887,1.6697,0.8861,78.1363,1.42,143.0843,3.496,4.2747,0.0977,-6.7381,,0.8861,3.4555,35.1704,1.43
BJ920351,2024-12-31,104.0928,-44.6729,6.2251523485,165.7382,0.9877,2.4648,2.1721,8.0939,71.2702,3.94,146.0565,4.4811,3.4585,0.233,3.3051,29.7071,2.1245,5.0512,33.8971,3.91
BJ920351,2025-03-31,30.6253,272.7521,8.4147030392,177.9711,3.0758,0.5771,0.5057,1.5806,79.1766,2.35,155.9522,1.0082,2.9387,0.168,-7.4619,,1.5806,1.1367,16.4526,2.32
BJ920351,2025-06-30,48.0235,167.553,7.9256629854,189.6933,2.4331,1.0813,0.9489,8.3075,85.0742,4.2,166.4663,1.9548,3.7482,0.2578,-6.0068,14.5915,2.2685,2.1158,-5.4155,4.11
BJ920351,2025-09-30,83.5485,190.2855,8.2927149521,183.4987,1.7067,1.6963,1.4714,2.4409,83.7391,4.28,159.17,3.173,3.2317,0.2836,-5.608,,2.4409,3.2243,-8.6148,4.51
BJ920351,2025-12-31,163.8714,0.7135,7.9654345969,188.3239,1.0645,2.2158,1.9116,6.0974,76.0633,4.16,162.4695,4.2239,2.1968,0.2347,0.4141,24.0281,1.9398,4.7329,-6.55,4.22
BJ920351,2026-03-31,52.6972,-55.3289,9.1890251011,244.898,1.7586,0.4345,0.3675,0.6748,98.0179,1.6,207.1346,0.8283,1.7079,0.075,-1.4554,,0.6748,0.9182,-21.8712,1.58
