instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002047,2021-03-31,5.9448,1.9879,0.2321,0.47,5.4813,0.0146,0.1601,0.0811,0.4271,0.47,1109.7411,,17.9706,210.7235,0.1601,16.4196,0.0852,1056.338,10.8492,16.811272556
SZ002047,2021-06-30,-12.4984,2.5175,0.5625,1.77,4.6896,0.0448,0.9135,0.1928,0.9032,1.43,933.61,36.7644,-42.3764,199.2914,0.4716,38.3831,0.2031,886.2629,3.5194,15.709532468
SZ002047,2021-09-30,-16.9648,0.1521,0.8419,0.13,5.7825,0.004,0.0425,0.2873,1.1955,0.13,939.7842,,-96.254,225.8469,0.0425,46.6927,0.3035,889.6211,97.3662,14.2102036688
SZ002047,2021-12-31,-21.5865,-35.4825,1.3771,-49.33,5.1527,-1.2352,-15.1081,0.4118,1.5433,-65.3,874.2108,91.3493,-1716.4248,233.2664,-15.5587,69.8664,0.442,814.4796,0.035356159563,12.8014703425
SZ002047,2022-03-31,-29.2333,-6.7588,0.2407,-1.81,10.7858,-0.031,-0.4568,0.0664,0.1942,-1.43,1355.4217,,-340.6076,463.4398,-0.4568,8.3443,0.0732,1229.5082,-0.23519627521,11.156833704
SZ002047,2022-06-30,-24.074,-2.9828,0.6272,-1.66,8.8724,-0.0357,-0.0495,0.1712,0.6161,-1.61,1051.4019,47.5572,-189.959,292.1604,-0.5133,20.2876,0.2011,895.0771,-0.161082632941,12.5350406844
SZ002047,2022-09-30,-21.9852,-4.5985,0.9676,-4.01,6.4061,-0.0841,-1.1882,0.2594,0.8745,-3.95,1040.8635,,-2458.2986,308.7479,-1.1882,42.1472,0.3042,887.574,-0.105769886782,11.6901658164
SZ002047,2022-12-31,-20.181,-58.892,2.0444,-105.19,5.9472,-1.4476,-23.5172,0.3769,1.2988,-207.32,955.1605,97.4212,-32.402454583716,277.1789,-24.0431,60.5325,0.4474,804.6491,-0.06965475434,7.5711771835
SZ002047,2023-03-31,-3.5716,-12.8659,0.6473,-8.53,5.8231,-0.0569,-0.9533,0.0738,0.3191,-9.0,1219.5122,,-90.299312861215,282.0432,-0.9533,15.4556,0.0967,930.7135,-0.100660187675,8.5008022808
SZ002047,2023-06-30,-9.4361,-13.3654,1.6667,-23.03,4.7472,-0.1448,-1.8116,0.1771,0.7776,-25.56,1016.3749,43.0573,-327.577944593033,231.4815,-2.3305,37.9171,0.232,775.8621,-0.069168828675,7.0343949168
SZ002047,2023-09-30,-12.7648,-11.6651,2.5398,-30.65,5.4523,-0.1862,-2.9907,0.2606,1.1495,-35.6,1036.0706,,-127.756192748835,234.8847,-2.9907,49.5206,0.3417,790.1668,-0.139281502118,7.1239807248
SZ002047,2023-12-31,10.2944,-23.7927,6.8825,-167.9,3.6816,-0.6451,-9.8919,0.4423,2.0107,-1069.39,813.9272,103.5835,55.636633566109,179.0421,-10.3416,97.7838,0.5824,618.1319,-0.090000185577,7.0647089035
SZ002047,2024-03-31,15.7009,-9.3469,10.0695,-117.03,3.424,-0.0478,-0.7573,0.0815,0.4194,-332.08,1104.2945,,16.01575198217,214.5923,-0.7573,26.2853,0.108,833.3333,-0.312405753655,7.4518767902
SZ002047,2024-06-30,-26.0105,-18.413,15.4583,-386.83,3.4823,-0.1476,-1.9395,0.129,0.6236,-897.59,1395.3488,29.6168,-1.927623408174,288.6466,-2.386,51.6903,0.1727,1042.2698,-0.101444073042,6.9383992728
SZ002047,2024-09-30,-37.777,-28.7927,,0.0,5.2232,-0.2859,-4.781,0.1626,0.7818,,1660.5166,,-53.449810462157,345.3569,-4.781,51.6929,0.219,1232.8767,-0.091134071047,6.1704907658
SZ002047,2024-12-31,-48.6273,-35.2173,40.241,,2.4999,-0.4905,-52.6587,0.3886,2.2335,,926.4025,96.6957,23.516210919629,161.182,-52.6898,144.0038,0.5243,686.6298,-0.112389545724,5.2268653027
SZ002047,2025-03-31,-89.3687,-19.8573,,,0.3821,-0.0108,-1.4727,0.0654,4.4059,,1376.1468,,77.669703413601,20.4272,-1.4727,235.5381,0.1068,842.6966,-0.541978937177,9.0483132851
SZ002047,2025-06-30,-74.3457,-7.7286,,0.0,0.3313,-0.0159,-1.5738,0.2354,10.4546,,764.6559,2.4299,89.381703800265,17.2173,-1.9472,543.3649,0.3724,483.3512,0.089167358466,8.1831813041
SZ002047,2025-09-30,-65.7899,-6.6471,,,5.6239,-0.0226,-2.8013,0.3911,9.3331,,690.3605,,92.214734152668,28.9293,-2.8013,48.0093,0.6193,435.9761,-0.089467471675,9.3229163124
SZ002047,2025-12-31,-68.8122,8.9085,29.7013,251.64,7.5362,0.0387,4.6725,0.4586,9.7802,116.56,784.9978,5.2338,107.976312848727,36.8091,4.0162,47.7693,0.6893,522.269,-0.3901,22.5507782148
SZ002047,2026-03-31,6.1963,-10.5008,1.9139,-19.9,24.6771,-0.0061,-0.7071,0.0634,0.7025,-22.59,1419.5584,,43.248382543185,128.1139,-0.7071,3.6471,0.0968,929.7521,0.222482955149,8.6608419654
