instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ002260,2021-03-31,-130.7397,45.7712,0.1738,320.3987,-1.1389,1.9663,517.8366,0.2009,-1.32,221.6196,0.2809,5.9939853727,-1.33,-0.182847040193,-1.1389,-0.0186,1.6733,,-6.5528,53.7859
SZ002260,2021-06-30,-200.6267,40.6688,0.4179,264.162,19.0468,4.426,430.7251,0.4827,-2.98,204.249,0.6814,4.9592340186,-3.02,-0.175023943202,-2.5927,-0.0417,3.6559,4.0636,-6.1526,49.2355
SZ002260,2021-09-30,-160.5602,32.3411,0.7039,235.8285,-1.7325,8.3485,383.5772,0.8162,-2.01,120.4635,1.1449,4.8625811396,-2.03,-0.148133187378,-1.7325,-0.0283,4.8898,,-2.4608,55.217
SZ002260,2021-12-31,-3068.8534,35.9511,0.7039,319.6023,-52.0429,10.0136,511.4363,1.2914,-131.77,22.3728,1.1264,5.3135725495,-395.68,-0.141144916748,-74.6102,-1.1216,6.4557,6.8325,-101.5447,55.7647
SZ002260,2022-03-31,-73.017547903773,44.0982,0.1324,419.1896,-2.2977,2.0409,679.7583,0.7092,-12.06,-32.2933,0.2147,2.0162741332,-12.85,-0.705763607535,-2.2977,-0.0322,1.0994,,-16.7404,81.8628
SZ002260,2022-12-31,87.789967832084,57.4887,0.4358,495.8678,-11.0213,6.2621,826.067,3.0221,-70.59,-45.7841,0.726,6.2181963729,-130.96,-0.386628186996,-11.0213,-0.1372,3.9036,,-22.9091,92.2226
SZ002260,2023-12-31,-449.158223626173,85.4944,,486.8154,-82.8722,4.2108,919.075727087576,,0.0,-29.5712,0.7395,15.7098039458,,-0.025863738254,-82.8722,-0.7531,2.9796,,-178.5548,120.8216
SZ002260,2024-06-30,,,,,,,,,0.0,,,13.9557583108,-1.68,-0.046893894095,,-0.0174,,,-7.0442,
SZ002260,2024-12-31,95.268375731625,78.5015,,269.6023,-4.2628,4.5859,594.927862219186,,0.0,25.702,1.3353,12.9567958141,,-0.038825367987,-4.2628,-0.036,3.5839,,-6.7826,100.4492
SZ002260,2025-06-30,-213.218631042959,108.4468,,270.2297,-4.3628,1.6598,650.18754572541,,0.0,-6.0815,0.6661,14.191737583,,-0.114556683088,-4.3628,-0.0363,1.571,,-15.6439,114.5767
