instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920802,2023-03-31,0.7174,-85.7673,25.8433948472,1282.0513,2.2589,0.1075,0.0702,0.1467,169.1729,0.16,837.2093,0.08,125.453,0.0107,1.0685,,0.1467,0.532,-11.6028,0.16
BJ920802,2023-06-30,1.3963,-35.4449,31.2354599374,1015.8014,10.8761,0.2708,0.1772,17.6045,146.9268,2.07,664.6972,0.2042,128.9121,0.1301,1.2233,0.6945,1.7835,1.2251,-4.4135,2.04
BJ920802,2023-09-30,2.2758,-47.8299,30.9876072651,986.8421,10.1561,0.4211,0.2736,2.5689,146.6674,2.97,641.1779,0.3138,118.6396,0.1876,1.8021,,2.5689,1.8409,-10.092,2.91
BJ920802,2023-12-31,3.6531,-43.5385,30.540281526,913.4737,11.5172,0.6063,0.3941,20.579,116.8148,4.87,593.7655,0.4546,98.5464,0.3114,1.8707,1.5966,4.1409,3.0818,-6.2983,4.74
BJ920802,2024-03-31,0.8543,455.4447,32.0529732403,960.5123,8.4408,0.1388,0.0937,0.792,117.9709,0.9,648.415,0.1067,105.3494,0.0594,-3.2897,,0.792,0.7629,48.6437,0.9
BJ920802,2024-06-30,1.7518,3.0649,31.8022860237,912.3163,9.1365,0.2939,0.1973,19.9704,113.5718,2.02,612.4532,0.2237,102.7515,0.134,0.0988,0.9211,1.8244,1.5849,22.6892,2.05
BJ920802,2024-09-30,2.2749,18.372,32.3651061945,1002.9718,10.4266,0.4263,0.2692,2.6742,127.4788,3.35,633.3568,0.3226,118.6865,0.2221,0.9447,,2.6742,2.118,15.301,3.35
BJ920802,2024-12-31,3.1757,15.3097,33.961847947,949.3671,11.7171,0.6199,0.3792,20.7113,106.4018,5.39,580.7388,0.4601,113.3608,0.3591,1.4707,1.6939,4.1537,3.3834,13.343,5.32
BJ920802,2025-03-31,0.5168,7.3551,38.8795884086,1258.7413,10.3734,0.1288,0.0715,0.7448,139.2111,0.94,698.7578,0.0906,174.1486,0.0638,2.0576,,0.7448,0.6465,-12.6457,0.93
BJ920802,2025-06-30,1.3507,0.9478,36.4582226247,1073.3453,9.3035,0.3041,0.1677,19.33,121.7368,1.98,591.9106,0.215,133.2642,0.1041,3.0501,0.6099,1.5547,1.4786,-0.8646,2.0
BJ920802,2025-09-30,2.0928,9.3802,36.3972430486,1028.9634,10.7426,0.4748,0.2624,2.829,113.9962,3.56,568.6605,0.332,129.0138,0.1869,2.2815,,2.829,2.3685,6.1632,3.54
BJ920802,2025-12-31,2.8715,9.5407,36.7776804303,985.4914,12.3979,0.6505,0.3653,23.6733,100.1865,5.73,553.4204,0.461,125.37,0.3026,2.055,1.3652,4.5074,3.5933,3.5253,5.61
BJ920802,2026-03-31,0.6251,17.037,36.8818255925,1093.5601,10.4964,0.1459,0.0823,0.8728,100.8177,1.06,616.8609,0.1011,143.977,0.0574,1.1886,,0.8728,0.8927,15.6654,1.06
