instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300383,2021-03-31,-18.8174,10.6878,0.2095,2.39,0.5721,0.1357,1.535,0.1441,0.9704,2.37,624.5663,,-3.5541,92.7453,1.535,157.326,0.4393,204.8714,1.5925,19.9257041337
SZ300383,2021-06-30,-0.9445,10.7181,0.4041,4.73,0.7034,0.2734,16.8402,0.2797,1.8683,4.64,643.5467,0.822,-4.9685,96.3443,2.8905,255.9067,0.9512,189.2347,1.3287,20.0312900004
SZ300383,2021-09-30,3.7196,11.165,0.6019,7.15,0.6808,0.4294,4.2985,0.4098,2.7752,6.92,658.858,,4.6116,97.2903,4.2985,396.585,1.4017,192.6232,1.3749,20.3966616239
SZ300383,2021-12-31,2.9926,10.5843,0.6733,8.68,0.605,0.4534,16.1104,0.467,3.6979,6.42,770.8779,1.3087,-7.5394,97.3526,4.195,595.0142,1.3126,274.2648,1.7686,20.6104598318
SZ300383,2022-03-31,-6.4893,9.8183,0.1337,1.47,0.6709,0.1001,0.9217,0.0941,0.7638,1.46,956.4293,,-14.0965,117.8319,0.9217,134.1474,0.2493,361.0108,0.9159,19.8491702457
SZ300383,2022-06-30,-8.4898,8.4268,0.2611,2.53,0.6988,0.1688,14.6924,0.1826,1.4485,2.5,985.7612,0.4903,-28.0527,124.2665,1.5155,257.5931,0.5063,355.5204,1.822,18.5515204874
SZ300383,2022-09-30,-7.7924,6.8448,0.3957,3.13,0.7099,0.2084,1.8421,0.2753,2.2193,3.08,980.7483,,-43.4714,121.66,1.8421,380.3124,0.7543,357.9478,2.4118,17.6567215418
SZ300383,2022-12-31,-6.6086,-14.025,0.5474,-7.0,0.7348,-0.5611,10.2965,0.3713,3.2155,-7.27,969.5664,0.9782,-223.7507,111.9577,-5.2228,489.9624,1.0268,350.6038,0.204171898834,15.3857215114
SZ300383,2023-03-31,2.5648,8.9443,0.1475,1.42,0.8413,0.0935,0.8649,0.097,0.8265,1.41,927.8351,,-6.5652,108.8929,0.8649,106.9773,0.2753,326.9161,2.7343,18.2614045101
SZ300383,2023-06-30,5.4974,7.2764,0.2968,2.07,0.8205,0.1538,16.4044,0.1935,1.6608,2.05,930.2326,0.5065,-8.9043,108.3815,1.3843,219.3819,0.5359,335.8836,3.0879,17.1913796618
SZ300383,2023-09-30,8.4315,6.3868,0.4621,2.88,0.7626,0.2108,1.8701,0.2999,2.606,2.84,900.3001,,1.1762,103.6071,1.8701,354.0706,0.8335,323.9352,3.228,15.8749118486
SZ300383,2023-12-31,9.2398,5.1555,0.6111,3.15,0.7643,0.2253,20.3644,0.4115,3.5361,3.1,874.8481,1.0223,144.090344291969,101.8071,2.1461,470.9911,1.2398,290.3694,4.0131,16.0386324674
SZ300383,2024-03-31,5.2451,8.3319,0.1506,1.3,0.8135,0.0917,0.8641,0.1043,0.8758,1.3,862.8955,,-1.9614,102.7632,0.8641,110.6278,0.3262,275.9044,2.274,18.669206007
SZ300383,2024-06-30,3.0973,6.8262,0.299,2.12,0.8656,0.1488,21.5698,0.2081,1.8172,2.13,864.9688,0.5074,-3.2822,99.0535,1.4244,207.9574,0.685,262.7737,2.7158,16.6554653589
SZ300383,2024-09-30,-1.8078,6.1298,0.4431,2.87,0.8498,0.1987,1.8627,0.3063,2.5365,2.85,881.4887,,-5.7586,106.4459,1.8627,317.7236,1.0115,266.9303,2.8309,16.531129574
SZ300383,2024-12-31,-7.3102,4.7544,0.5541,3.02,0.7913,0.1926,19.4475,0.3784,3.258,3.01,951.3742,0.8828,-14.5221,110.4972,1.765,454.9565,1.3441,267.8372,3.7888,16.5480529363
SZ300383,2025-03-31,-7.4116,3.7742,0.1381,0.54,0.8036,0.0385,0.3282,0.0901,0.8124,0.54,998.8901,,-58.0591,110.7829,0.3282,112.0017,0.348,258.6207,6.6154,15.1371325301
SZ300383,2025-06-30,-5.146,3.2248,0.2808,0.9,0.8612,0.0667,18.9785,0.1827,1.5754,0.91,985.2217,0.397,-55.1892,114.2567,0.5692,209.0073,0.7122,252.738,5.0099,15.159565933
SZ300383,2025-09-30,-5.9598,2.8275,0.4134,1.13,0.8479,0.0862,0.7223,0.2669,2.3672,1.13,1011.6148,,-56.6227,114.0588,0.7223,318.4397,1.0414,259.2664,6.658,15.13061365
SZ300383,2025-12-31,-1.4223,-10.6161,0.5606,-6.2,0.7619,-0.4239,17.8124,0.3593,3.4044,-6.42,1001.9482,0.7323,-320.1141,105.7455,-3.7465,472.5184,1.4117,255.0117,0.225542324377,13.9748279864
SZ300383,2026-03-31,-10.8255,1.2141,0.1318,0.19,0.9031,0.011,0.0967,0.08,0.835,0.19,1125.0,,-71.315,107.7844,0.0967,99.6573,0.3068,293.3507,14.7736,14.0930342084
