instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300351,2021-03-31,11.5026,13.8256,0.098,1.37,243.7043,0.0721,1.1179,0.0803,0.4369,1.36,1120.797,,16.7628,205.9968,1.1179,0.3693,0.1089,826.4463,-2.4909,37.6592675802
SZ300351,2021-06-30,-5.3894,12.2794,0.2275,2.86,206.2328,0.1497,12.2552,0.1858,0.9896,2.82,968.7836,1.1394,35.2112,181.8917,2.2767,0.8728,0.2522,713.7193,-0.2768,36.4935507826
SZ300351,2021-09-30,3.885,11.8235,0.3713,4.44,187.7608,0.2371,3.4721,0.2999,1.5764,4.35,900.3001,,19.9095,171.2763,3.4721,1.438,0.404,668.3168,0.05,34.8128245464
SZ300351,2021-12-31,9.0763,10.4297,0.5506,5.98,169.9396,0.3125,14.6364,0.443,2.226,5.81,812.6411,2.8359,11.9191,161.7251,4.4772,2.1184,0.5945,605.5509,0.7576,34.8186487763
SZ300351,2022-03-31,50.0121,13.1637,0.1386,1.82,183.8235,0.103,1.438,0.1107,0.4788,1.8,813.0081,,42.8306,187.9699,1.438,0.4896,0.146,616.4384,-1.1771,30.7594930881
SZ300351,2022-06-30,45.1753,12.2225,0.3105,5.98,163.3839,0.2163,13.3492,0.2471,1.006,3.73,728.45,1.7391,44.5028,178.9264,2.9462,1.1017,0.3252,553.5055,-0.4083,31.8174752566
SZ300351,2022-09-30,36.0546,11.2875,0.4751,5.44,167.3588,0.308,4.0759,0.3754,1.5298,5.3,719.2328,,29.8866,176.4937,4.0759,1.6133,0.4928,547.8896,-0.1649,31.0073557691
SZ300351,2022-12-31,31.412,10.0687,0.6834,7.1,153.1068,0.3948,15.4864,0.5284,2.149,6.92,681.302,3.8735,26.8637,167.5198,5.0031,2.3513,0.6905,521.3613,0.4831,30.8297853103
SZ300351,2023-03-31,6.3482,10.5391,0.1391,1.56,194.5525,0.0873,1.1216,0.1057,0.3897,1.55,851.4664,,-14.8561,230.9469,1.1216,0.4626,0.1367,658.376,-2.5854,27.390045467
SZ300351,2023-06-30,0.0464,9.7991,0.2937,3.03,176.9216,0.1728,14.0149,0.2273,0.8308,2.99,791.905,1.7583,-19.7898,216.6586,2.2666,1.0174,0.2974,605.2455,-0.3635,30.3688450688
SZ300351,2023-09-30,-3.3956,8.7019,0.4349,3.93,181.4638,0.2284,2.9773,0.3374,1.2663,3.85,800.2371,,-25.5249,213.2196,2.9773,1.4879,0.4481,602.5441,0.0482,30.297188283
SZ300351,2023-12-31,0.5305,6.3701,0.6549,4.41,158.8773,0.2501,14.6017,0.4868,1.8577,4.36,739.5234,3.8956,-36.3979,193.788,3.0237,2.2659,0.6486,555.0416,1.5641,28.3869239227
SZ300351,2024-03-31,25.69,10.3683,0.1683,1.71,151.1081,0.1076,1.3157,0.1262,0.4836,1.7,713.1537,,23.6532,186.1042,1.3157,0.5956,0.1749,514.5798,-1.7036,27.0608609792
SZ300351,2024-06-30,25.2821,8.4399,0.3567,3.1,142.642,0.1857,14.7671,0.2656,1.0357,3.09,677.7108,2.1895,7.9047,173.7955,2.2375,1.2619,0.3766,477.9607,0.7143,27.0100485784
SZ300351,2024-09-30,35.5603,7.4281,0.5707,4.27,137.4116,0.2632,3.0873,0.422,1.5838,4.21,639.8104,,15.7173,170.4761,3.0873,1.9649,0.6023,448.2816,0.43,27.7837430537
SZ300351,2024-12-31,33.0403,6.3925,0.831,5.32,123.8347,0.3329,15.8881,0.5969,2.3161,5.15,603.1161,4.1023,33.5071,155.4337,3.6169,2.9071,0.8485,424.2781,1.2788,27.674553675
SZ300351,2025-03-31,11.1433,5.5,0.1763,0.95,158.6183,0.0632,0.5458,0.1106,0.4923,0.93,813.7432,,-41.0428,182.8154,0.5458,0.5674,0.1551,580.2708,-2.2961,23.7167844641
SZ300351,2025-06-30,20.6474,6.1551,0.4056,2.22,142.5743,0.1629,11.6202,0.2484,1.0713,2.19,724.6377,1.7182,-12.0145,168.0202,1.3453,1.2625,0.348,517.2414,0.8284,25.9363708778
SZ300351,2025-09-30,15.6802,5.15,0.6242,2.89,138.0015,0.2106,1.7046,0.3793,1.6531,2.83,711.8376,,-19.7983,163.3295,1.7046,1.9565,0.53,509.434,0.6766,25.2846591567
SZ300351,2025-12-31,10.9911,3.2169,0.8835,2.51,135.2062,0.1855,12.3681,0.5293,2.3122,2.5,680.1436,3.2411,-44.1459,155.6959,1.4717,2.6626,0.7304,492.8806,3.1587,25.0271647286
SZ300351,2026-03-31,6.2958,-4.2583,0.1848,-0.87,172.7447,-0.0519,-0.4228,0.098,0.4598,-0.88,918.3673,,-182.2988,195.7373,-0.4228,0.521,0.1307,688.5998,-0.213965743049,20.0117473938
