instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920627,2021-06-30,,17.9331,1.0559,0.381,21.8788867229,11.86,85.5839,74.3126,32.0224,6.3761,6.3761,11.62,2.1032,11.4108,,0.9267,1.5645,323.852589904551,2.4222,194.2376
BJ920627,2021-12-31,,-21.5863,2.1107,0.5942,19.9845380133,18.19,84.8037,74.129,16.6095,8.238,8.238,17.03,4.2451,8.614,,1.7368,1.2786,344.700691324806,4.8564,207.2778
BJ920627,2022-03-31,,-40.820775967379,0.3947,0.0927,18.3412943469,2.62,108.0173,113.5503,-9.155850275376,1.2645,1.2645,2.59,0.8332,6.6441,,0.3259,-3.9841,468.962551020974,0.7926,276.1583
BJ920627,2022-06-30,,-35.3394,0.9758,0.2464,17.3885451779,6.82,96.8627,85.923,5.6051,3.2013,3.2013,6.59,1.8583,6.9867,,0.7939,0.1626,380.508921644598,2.0949,226.7288
BJ920627,2022-09-30,,-26.981907611852,1.4975,0.3857,16.1080299666,10.47,96.8297,86.7191,10.503080268608,4.4344,4.4344,9.95,2.7884,6.9918,,1.121,0.8576,377.663130467465,3.1135,240.8564
BJ920627,2022-12-31,,-6.4118,2.1446,0.5561,16.1807656707,14.75,94.8467,80.0338,17.1658,5.792,5.792,13.74,3.7956,6.8806,,1.5629,1.0569,374.470363792789,4.4981,230.341
BJ920627,2023-03-31,,27.7592,0.4715,0.1185,16.2479386017,2.88,113.9385,89.4988,38.733,1.2924,1.2924,2.84,0.7899,6.1186,,0.3329,4.065,436.147926203874,1.0056,270.3515
BJ920627,2023-06-30,,17.1307,1.0299,0.2886,15.5351117313,6.88,108.0821,83.1755,22.4414,3.1918,3.1918,6.65,1.6654,6.6836,,0.7503,2.7688,388.590285398212,2.1641,239.904
BJ920627,2023-09-30,,-2.3331,1.2613,0.2815,16.0797704984,8.89,105.3864,87.8735,16.9652,3.4649,3.4649,6.09,2.562,5.8382,,0.9641,3.1298,428.374147554008,3.0726,280.0539
BJ920627,2023-12-31,0.8481,-26.8937,1.6329,0.2927,15.7788904516,8.58,103.7105,82.3384,6.7313,11.6337,3.7845,6.24,3.4712,4.7129,,1.3047,4.0375,424.4782,4.3722,275.9255
BJ920627,2024-03-31,0.1894,-10.3368,0.3035,0.0765,15.9479416049,1.62,102.424,85.796,2.9737,1.0298,1.0298,1.6,0.8787,5.3277,,0.288,-0.8334,475.1848,1.049,312.5
BJ920627,2024-06-30,0.437,-25.2344,0.7124,0.1553,14.7287119085,3.29,100.6205,77.6632,5.8754,11.957,2.1197,3.42,1.7889,4.7197,1.6558,0.667,-0.1193,411.8993,2.3177,269.8651
BJ920627,2024-09-30,0.721,-25.4736,1.2066,0.2021,14.5110091899,4.34,96.1847,67.414,20.6224,2.5883,2.5883,4.4,2.8071,3.6071,,1.1025,1.4184,374.4799,4.0051,244.898
BJ920627,2024-12-31,0.943,18.8378,1.6037,0.3478,14.5538912266,7.41,97.9512,68.9391,21.8111,14.3078,4.1857,7.33,3.6753,4.5979,3.8591,1.422,1.3317,381.7603,5.222,253.1646
BJ920627,2025-03-31,0.2136,-10.5264,0.3765,0.0684,11.9939617336,1.43,112.2334,80.5297,25.2959,0.8019,0.8019,1.42,0.8019,3.8045,,0.3178,3.8414,421.3483,1.1176,283.197
BJ920627,2025-06-30,0.4397,-37.0016,0.7752,0.0979,11.9970072291,2.06,109.3095,82.6105,11.4825,12.7695,1.1677,2.08,1.6467,2.6671,1.8987,0.6543,2.9078,409.37,2.1789,275.1032
BJ920627,2025-09-30,0.6716,-24.1265,1.1701,0.1533,12.6862687086,3.27,114.6253,87.7507,-0.5695,1.852,1.852,3.26,2.3555,2.7525,,1.0016,-1.1531,402.025,3.0769,269.5687
BJ920627,2025-12-31,0.9741,-20.3321,1.6794,0.2771,12.9619122697,5.89,104.0432,69.9817,7.0615,16.4946,3.331,5.78,3.4601,3.4214,4.2402,1.4561,1.7736,369.5719,5.1442,247.2358
BJ920627,2026-03-31,0.271,45.7335,0.4555,0.0997,14.5205743634,2.09,96.8888,65.612,25.4538,1.1967,1.1967,2.06,0.9289,4.4195,,0.4001,-2.1755,332.1033,1.3717,224.9438
