instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920476,2021-06-30,,5042.92084430191,0.2816,0.1178,67.0123996806,3.09,16.4117,314.2458,38.774,2.192,2.192,3.15,10.9678,9.5855,,0.4768,-1.5186,804.404691449966,0.5728,377.5168
BJ920476,2021-09-30,,,0.884,0.1892,66.7166854197,4.87,,,,,,4.87,,9.7906,,,-0.1325,,,
BJ920476,2021-12-31,,71.3434,0.7304,0.7166,66.8819020628,16.05,15.1501,227.5457,17.5889,10.6631,10.6631,15.06,23.7622,20.7241,,1.2869,0.8234,638.15960631531,1.5821,279.742
BJ920476,2022-03-31,,-421.313889723543,0.0957,-0.08,70.5148474367,-0.74,27.0003,549.7862,0.152991063403,-1.2364,-1.2364,-0.75,3.3333,-16.5052,,0.191,-0.560198942156,1224.90737670901,0.1637,471.2042
BJ920476,2022-06-30,,-14.2195,0.2885,0.101,69.5058590807,3.13,21.3759,359.0664,19.6784,1.5785,1.5785,3.15,8.4207,6.8705,,0.5863,-0.3035,803.082234713727,0.5013,307.0101
BJ920476,2022-09-30,,24.4554,0.4083,0.2355,69.8154840894,6.1,19.2258,365.6555,22.7076,2.963,2.963,4.8,14.0436,9.93,,0.7149,0.7839,835.010624419193,0.7384,377.6752
BJ920476,2022-12-31,0.531,-23.1756,0.6697,0.4829,69.2593442882,11.17,16.4401,262.697,16.3402,16.4387,6.5297,9.1,21.8977,13.685,,1.146,1.7811,677.9661,1.3704,314.1361
BJ920476,2023-03-31,0.0884,42.10070630982,0.1056,-0.0461,66.3301000191,-0.31,20.0821,392.8416,50.2224,-0.6538,-0.6538,-0.31,4.4816,-7.2262,,0.1763,-0.624256917876,1018.0995,0.2291,510.4935
BJ920476,2023-06-30,0.2276,9.558,0.2736,0.0971,66.6465814646,2.38,15.077,337.2049,25.8551,13.3238,1.4141,2.45,11.9387,5.9808,1.1627,0.4703,-3.0453,790.8612,0.5338,382.7344
BJ920476,2023-09-30,0.346,-32.4678,0.4142,0.132,66.9400696067,3.5,14.6327,334.6554,21.3261,1.9396,1.9396,3.39,18.4518,5.5272,,0.6979,-1.8478,780.3468,0.8068,386.8749
BJ920476,2023-12-31,0.5616,-3.1654,0.6816,0.4502,66.9957220765,9.16,14.407,245.3988,18.718,17.8799,6.2149,8.98,24.9879,11.1625,2.8539,1.1124,1.2117,641.0256,1.467,323.6246
BJ920476,2024-03-31,0.0677,-749.56025515876,0.081,-0.1906,62.884635674,-2.63,31.0195,503.0743,-22.5638,-2.7988,-2.7988,-2.68,2.9014,-40.0413,,0.1401,-0.95220032686,1329.3944,0.1789,642.3983
BJ920476,2024-06-30,0.175,-344.9839,0.2081,-0.229,62.6919988576,-2.88,23.4834,408.7193,-23.6766,10.8617,-3.5867,-3.02,7.665,-19.1973,0.7827,0.3704,-0.309250123005,1028.5714,0.4404,485.9611
BJ920476,2024-09-30,0.318,-203.2003,0.3761,-0.1386,63.3935918331,-0.96,19.1084,336.1135,-10.5011,-2.1551,-2.1551,-0.98,14.1299,-6.3734,,0.6645,-0.0858202374,849.0566,0.8033,406.3205
BJ920476,2024-12-31,0.529,-84.7029,0.6343,0.0689,64.5888209731,2.65,15.1333,265.1543,-9.0558,16.3889,1.0399,2.77,23.7886,1.8776,2.424,1.0889,4.8042,680.5293,1.3577,330.6089
BJ920476,2025-03-31,0.1016,96.007049650542,0.1182,-0.0312,64.3094050435,-0.11,15.4464,396.4758,37.8478,-0.4957,-0.4957,-0.11,5.8266,-4.7518,,0.2138,-0.464609122779,885.8268,0.227,420.9542
BJ920476,2025-06-30,0.2459,139.032650438357,0.3005,0.0223,63.5960999502,1.18,14.6581,317.7966,34.8677,17.4561,0.3483,1.25,12.2799,1.399,1.0834,0.5224,-7.4432,732.0049,0.5664,344.5636
BJ920476,2025-09-30,0.4163,487.072378030159,0.5065,0.1619,63.3636968413,3.94,14.3774,279.8798,23.5387,2.5943,2.5943,4.21,18.7795,6.0684,,0.8881,-0.0112,648.5707,0.9647,304.0198
BJ920476,2025-12-31,0.6362,562.7437,0.7895,0.4532,65.0444206841,9.13,13.211,237.9221,16.6267,24.093,6.6865,9.38,27.25,10.6694,2.9323,1.3016,1.3086,565.8598,1.5131,276.5827
BJ920476,2026-03-31,0.1164,45.114641063123,0.1497,-0.0159,62.9938421381,-0.06,16.9959,307.4821,19.6853,-0.2402,-0.2402,-0.06,5.2954,-2.0382,,0.2475,-0.284636892717,773.1959,0.2927,363.6364
